,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,refdist,sites,std.sites,gamma,std.gamma,std.ingroup.gamma,colless,std.colless,std.ingroup.colless,sackin,std.sackin,std.ingroup.sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf
335,6,MED,raxml,40,0.25,0.05,INT,REF,35_0_0,NA,13044,0.345682938463985,-12.4543455355059,-22.6918195987001,-12.325374259845,0.283733377010373,-206,-155,662,-317,-249,0.207121590224199,0.0949637605571267,0.0643882042831639,116,-12.1331788237254,0.24,612,64.2040816326531,32.2227937456821,1041760.78868221
336,6,MED,raxml,40,0.25,0.1,INT,REF,35_0_0,NA,9715,0.257460115545662,-12.0385035139848,-22.275977577179,-11.7640697567995,0.310333381105096,-179,-111,654,-295,-227,0.256552824826922,0.114877456229899,0.0761601631147343,116,-11.5718743206799,0.284,634,64.3469387755102,32.5329656888467,1041757.70570551
337,6,MED,raxml,40,0.5,0.01,INT,REF,35_0_0,NA,25355,0.671940425080829,-12.7183828463258,-22.95585690952,-12.5918888383987,0.345800053231392,-126,-95,779,-216,-135,0.134945089759174,0.0602650393893841,0.0415027378061502,96,-12.3996934022791,0.3,726,73.2040816326531,28.7807063035895,1041766.1894185
338,6,MED,raxml,40,0.5,0.02,INT,REF,35_0_0,NA,18692,0.495362272751365,-12.7262703260458,-22.96374438924,-12.6347944374299,0.365503759968224,-106,-106,875,-87,-70,0.156297159687155,0.0742957674696006,0.0507185789836405,94,-12.4425990013104,0.289,791,65.6224489795918,31.3429698479439,1041763.86711341
339,6,MED,raxml,40,0.5,0.03,INT,REF,35_0_0,NA,15857,0.420231091323475,-12.5969572523972,-22.8344313155914,-12.4639672996301,0.311318566441937,-143,-95,750,-179,-131,0.176397381482068,0.0829558587493927,0.056319334017188,100,-12.2717718635106,0.3,730,65.0918367346939,32.1895439047808,1041762.5460477
340,6,MED,raxml,40,0.5,0.04,INT,REF,35_0_0,NA,14217,0.376768961679122,-12.4940810976861,-22.7315551608803,-12.3695352945132,0.304422269084046,-185,-102,776,-219,-138,0.192001934663029,0.0891559835439814,0.0602372050818475,108,-12.1773398583937,0.293,723,64.2959183673469,33.5888448540947,1041761.65883159
341,6,MED,raxml,40,0.5,0.05,INT,REF,35_0_0,NA,13017,0.344967403402767,-12.4337810738036,-22.6712551369978,-12.2827012264086,0.302451898410363,-170,-119,700,-232,-181,0.205965800085621,0.094648751640872,0.0638833034592525,122,-12.0905057902891,0.276,680,66.7448979591837,30.1755384049849,1041761.02910208
342,6,MED,raxml,40,0.5,0.1,INT,REF,35_0_0,NA,9691,0.256824084380135,-12.1590269224359,-22.3965009856301,-11.8866561702578,0.384222281368214,-104,-87,836,-126,-109,0.256287558309171,0.115014341565048,0.0760639330081696,112,-11.6944607341382,0.308,752,64.1530612244898,34.1610352702971,1041757.69869017
343,6,MED,raxml,40,0.75,0.01,INT,REF,35_0_0,NA,25281,0.66997932898712,-12.7262477196701,-22.9637217828643,-12.5968309334593,0.386192652041897,-102,-85,850,-193,-95,0.135190883894765,0.0602297891834565,0.0414271549854374,86,-12.4046354973397,0.31,766,75.0714285714286,26.6304414603126,1041766.07790731
344,6,MED,raxml,40,0.75,0.02,INT,REF,35_0_0,NA,18628,0.493666189643293,-12.5987164878494,-22.8361905510436,-12.4584397241089,0.299496342399838,-205,-122,643,-319,-238,0.156995320033714,0.0745824522330662,0.0510779558700141,110,-12.2662442879894,0.273,623,66.6224489795918,32.3729922137034,1041764.02319764
345,6,MED,raxml,40,0.75,0.03,INT,REF,35_0_0,NA,15796,0.418614512111093,-12.5643252817567,-22.8017993449509,-12.4403678590696,0.282748191673532,-192,-124,699,-233,-182,0.17615415968334,0.0827169924520255,0.0563045697814223,108,-12.24817242295,0.271,679,67.5714285714286,30.7403492524881,1041762.72951752
346,6,MED,raxml,40,0.75,0.04,INT,REF,35_0_0,NA,14160,0.375258387660995,-12.5027307086348,-22.740204771829,-12.3329580578269,0.378311169347164,-93,-93,899,-80,-63,0.192093492108395,0.0892386753832012,0.0605438837904045,114,-12.1407626217074,0.302,798,63.9591836734694,31.8795795957699,1041761.93436727
347,6,MED,raxml,40,0.75,0.05,INT,REF,35_0_0,NA,12961,0.343483330683203,-12.3904946541796,-22.6279687173738,-12.2489980410871,0.290629674368264,-199,-116,687,-275,-224,0.206159222860017,0.094613661670845,0.0635950319978382,114,-12.0568026049676,0.279,637,65.3061224489796,32.190607634233,1041760.85595533
348,6,MED,raxml,40,0.75,0.1,INT,REF,35_0_0,NA,9643,0.25555202204908,-11.9621441596728,-22.1996182228669,-11.8049349119168,0.321170419810353,-183,-100,665,-267,-216,0.256148491607332,0.114942763194876,0.0767360017138584,114,-11.6127394757972,0.295,645,61.5612244897959,34.5432841658027,1041757.52271043
349,6,MED,raxml,40,NA,0.01,INT,REF,35_0_0,NA,25402,0.67318598611332,-12.7379796455883,-22.9754537087825,-12.6218454308414,0.364518574631382,-176,-93,752,-160,-129,0.135100497378262,0.0601652637425286,0.0411288570028892,96,-12.4296499947218,0.302,732,68.734693877551,32.89394110236,1041766.23102727
350,6,MED,raxml,40,NA,0.02,INT,REF,35_0_0,NA,18739,0.496607833783855,-12.6526997112742,-22.8901737744684,-12.4450747439552,0.366488945305065,-139,-91,783,-179,-131,0.155907127925203,0.0742992375459077,0.0508432078696262,98,-12.2528793078357,0.304,730,65.3673469387755,31.9894917524399,1041764.04199422
351,6,MED,raxml,40,NA,0.03,INT,REF,35_0_0,NA,15900,0.421370647161711,-12.6395925052133,-22.8770665684075,-12.5402333508289,0.269940782294591,-137,-120,736,-145,-128,0.176680618544184,0.0828762190132117,0.0562777682307974,98,-12.3480379147093,0.275,733,61.7448979591837,33.9997911529334,1041762.49938542
352,6,MED,raxml,40,NA,0.04,INT,REF,35_0_0,NA,14259,0.377882016218795,-12.574429016657,-22.8119030798512,-12.438516487784,0.288659303694581,-201,-133,722,-270,-189,0.192322428705675,0.0889806358372725,0.0597316951573068,104,-12.2463210516644,0.262,672,64.1938775510204,33.1092095336572,1041761.56192658
353,6,MED,raxml,40,NA,0.05,INT,REF,35_0_0,NA,13056,0.346000954046748,-12.4387624817838,-22.676236544978,-12.2922714016778,0.267970411620908,-207,-139,640,-292,-241,0.206435962860933,0.0946965967195524,0.0638763661446463,124,-12.1000759655583,0.256,620,68.4081632653061,29.3267538158442,1041761.10806743
354,6,MED,raxml,40,NA,0.1,INT,REF,35_0_0,NA,9725,0.257725128531298,-12.1922315026877,-22.4297055658819,-12.2315783240164,0.285703747684056,-204,-136,665,-327,-246,0.256431870169066,0.114753008828361,0.0757611584355092,122,-12.0393828878968,0.259,615,64.3367346938775,33.7708908624014,1041757.99019338
355,6,MED,raxml,40,1,0.01,INT,REF,35_0_0,NA,24504,0.64938782000318,-12.8052429814225,-23.0427170446167,-12.6336558573459,0.290629674368264,-133,-116,871,-74,-74,0.129186861462093,0.0609904201038955,0.0419335460224661,98,-12.4414604212264,0.279,787,71.4795918367347,30.355362505188,1041766.14405169
356,6,MED,raxml,40,1,0.02,INT,REF,35_0_0,NA,18175,0.481661101393968,-12.7430234503432,-22.9804975135374,-12.6574961035673,0.349740794578759,-122,-122,867,-95,-78,0.155372384955776,0.0743876178655736,0.0505953564741007,106,-12.4653006674477,0.273,783,66.5408163265306,32.5538945260206,1041764.09003507
357,6,MED,raxml,40,1,0.03,INT,REF,35_0_0,NA,15409,0.408358509566969,-12.6836658924963,-22.9211399556905,-12.5375400366415,0.357622277273491,-214,-114,833,-210,-112,0.174819900659988,0.0830001045927119,0.0567298431282698,108,-12.345344600522,0.281,749,64.7040816326531,32.3148841208791,1041762.66222359
358,6,MED,raxml,40,1,0.04,INT,REF,35_0_0,NA,13815,0.366115439656543,-12.5482667298107,-22.7857407930049,-12.4053565817511,0.372400057326115,-99,-99,814,-148,-67,0.19089199744848,0.0890622820621759,0.0600023284638823,100,-12.2131611456315,0.296,794,64.4081632653061,33.5647817190781,1041761.59938228
359,6,MED,raxml,40,1,0.05,INT,REF,35_0_0,NA,12640,0.334976413844278,-12.4736002319004,-22.7110742950946,-12.3104608382717,0.310333381105096,-179,-111,740,-239,-171,0.204215360065943,0.0945988968737913,0.0635967238397207,124,-12.1182654021521,0.284,690,69.0918367346939,28.898002904169,1041761.23312026
360,6,MED,raxml,40,1,0.1,INT,REF,35_0_0,NA,9398,0.249059203900991,-12.2740352464875,-22.5115093096817,-12.2711495290026,0.320185234473511,-169,-101,723,-252,-171,0.254360094951,0.115270017085253,0.0766527884905772,124,-12.078954092883,0.294,690,65.530612244898,34.1824106458195,1041757.9098375
361,4,MED,raxml,40,0.25,0.01,EXT,REF,0_0_0,NA,38796,0.9996135116333,-13.2385117613595,-25.2823721475324,-12.6913640600685,0.257133372915651,-236,-187,595,-364,-283,0.123645164914784,0.0535400025790505,0.0358290203226433,90,-12.1723363409353,0.211,575,76.6428571428571,27.0357724078807,1388383.15639968
362,4,MED,raxml,40,0.25,0.02,EXT,REF,0_0_0,NA,28679,0.738939991239597,-13.1204048327632,-25.1642652189361,-12.4332736772843,0.291614859705106,-235,-152,663,-279,-230,0.124929902249509,0.0662341042708234,0.0435235258319291,100,-11.9142459581511,0.246,628,74.3571428571429,30.0707927617412,1388381.22641244
363,4,MED,raxml,40,0.25,0.03,EXT,REF,0_0_0,NA,23990,0.618123727809126,-13.0911705135762,-25.1350308997491,-12.3640948809425,0.331022273178769,-129,-111,802,-173,-107,0.139031517605982,0.0740013149785187,0.0483016651924953,96,-11.8450671618093,0.287,751,74.0204081632653,31.9509868172263,1388379.92408637
364,4,MED,raxml,40,0.25,0.04,EXT,REF,0_0_0,NA,21238,0.547215995465203,-13.0330251756774,-25.0768855618503,-12.2620783292547,0.392103764062946,-99,-92,845,-155,-82,0.152852198224802,0.079824153200711,0.0518212056461807,94,-11.7430506101214,0.306,776,70.6224489795918,33.8555193709802,1388378.84987194
365,4,MED,raxml,40,0.25,0.05,EXT,REF,0_0_0,NA,19283,0.496843678338615,-12.8895120320666,-24.9333724182395,-12.0773557066741,0.378311169347164,-113,-81,811,-148,-75,0.162354226602224,0.0848318106177428,0.0551992539411971,96,-11.5583279875409,0.317,783,71.7040816326531,30.7176060814431,1388378.10831996
366,4,MED,raxml,40,0.25,0.1,EXT,REF,0_0_0,NA,13546,0.34902476102136,-12.4331151620476,-24.4769755482205,-11.366165639792,0.433481548210292,-107,-39,878,-113,-63,0.195104061290147,0.102647580682712,0.0646251942866006,116,-10.8471379206587,0.359,795,75.0102040816327,29.6493232474215,1388375.90215578
367,4,MED,raxml,40,0.5,0.01,EXT,REF,0_0_0,NA,38745,0.998299451186519,-13.2438830000838,-25.2877433862567,-12.6940901963773,0.247281519547235,-263,-180,628,-348,-282,0.123196114550045,0.053567639903086,0.0358337955386629,92,-12.1750624772441,0.218,576,76.3265306122449,29.1419474864529,1388383.128481
368,4,MED,raxml,40,0.5,0.02,EXT,REF,0_0_0,NA,28628,0.737625930792816,-13.2041928668576,-25.2480532530305,-12.5171036338713,0.339888941210343,-127,-120,848,-111,-104,0.12434092309011,0.0662219751102462,0.0437052570510922,90,-11.9980759147381,0.278,754,74.734693877551,28.5128117415747,1388381.04742677
369,4,MED,raxml,40,0.5,0.03,EXT,REF,0_0_0,NA,23948,0.617041560382366,-13.0880022610638,-25.1318626472367,-12.3177058484371,0.371414871989273,-152,-102,791,-120,-102,0.138792685401888,0.0740125012665787,0.0482222342939387,102,-11.7986781293038,0.296,756,75.4387755102041,31.178920425466,1388380.03033825
370,4,MED,raxml,40,0.5,0.04,EXT,REF,0_0_0,NA,21199,0.546211125711783,-13.0636167237465,-25.1074771099194,-12.2590383189957,0.256148187578809,-203,-154,728,-231,-182,0.153101570251563,0.0798914841574696,0.0519573403713395,94,-11.7400105998625,0.244,676,75.0612244897959,32.6107364290341,1388378.84186091
371,4,MED,raxml,40,0.5,0.05,EXT,REF,0_0_0,NA,19246,0.495890340367422,-12.8087048569396,-24.8525652431125,-12.1318334109542,0.368459315978748,-123,-91,836,-123,-91,0.163184620640955,0.0846392476170015,0.0543593209453859,106,-11.6128056918209,0.307,767,72.1428571428571,30.7383369886001,1388378.40902971
372,4,MED,raxml,40,0.5,0.1,EXT,REF,0_0_0,NA,13514,0.348200252505733,-12.6535926648343,-24.6974530510072,-11.5688850854074,0.343829682557709,-148,-80,849,-142,-92,0.19346596913546,0.102641086843526,0.0648957652709412,112,-11.0498573662741,0.318,766,77.7755102040816,25.1160320148306,1388375.8014083
373,4,MED,raxml,40,0.75,0.01,EXT,REF,0_0_0,NA,38586,0.994202674499498,-13.148575706036,-25.1924360922089,-12.5104169894801,0.353681535926125,-156,-88,797,-114,-96,0.121762178121469,0.0534029319572196,0.0357575217316538,86,-11.9913892703468,0.31,762,77.7448979591837,26.6815165276692,1388383.18369154
374,4,MED,raxml,40,0.75,0.02,EXT,REF,0_0_0,NA,28512,0.734637087423669,-13.1336573513424,-25.1775177375153,-12.4100796478096,0.377325984010323,-89,-82,853,-81,-74,0.124070324027974,0.0661976946693139,0.0436978864079959,84,-11.8910519286763,0.316,784,77.6428571428571,25.9397597140108,1388380.97153428
375,4,MED,raxml,40,0.75,0.03,EXT,REF,0_0_0,NA,23834,0.614104248795445,-13.0387247586407,-25.0825851448136,-12.3149265126686,0.380281540020847,-111,-79,844,-115,-83,0.138231355828558,0.0739978915784146,0.04858395369091,90,-11.7958987935354,0.319,775,77.4285714285714,27.6013595959763,1388379.73886369
376,4,MED,raxml,40,0.75,0.04,EXT,REF,0_0_0,NA,21090,0.543402643580428,-12.9364066627542,-24.9802670489271,-12.2369186739194,0.381266725357689,-110,-92,841,-150,-100,0.152244710355267,0.079825631993384,0.0519016802794514,102,-11.7178909547861,0.306,758,76.3775510204082,27.0515031143335,1388379.09143032
377,4,MED,raxml,40,0.75,0.05,EXT,REF,0_0_0,NA,19141,0.49318492180052,-13.0213967722726,-25.0652571584455,-12.1543433562635,0.316244493126145,-133,-101,836,-98,-91,0.163218605364937,0.0846855582719479,0.0545157558735077,100,-11.6353156371302,0.297,767,72.0714285714286,30.1867896279355,1388378.27653771
378,4,MED,raxml,40,0.75,0.1,EXT,REF,0_0_0,NA,13438,0.346242044781119,-12.6275804843731,-24.671440870546,-11.5172831098188,0.308363010431412,-167,-101,744,-215,-149,0.192206161551914,0.102675085417575,0.0649841653172435,106,-10.9982553906855,0.297,709,78.6530612244898,26.9256716658286,1388375.57630295
379,4,MED,raxml,40,NA,0.01,EXT,REF,0_0_0,NA,38811,1,-13.1779911979381,-25.221851584111,-12.5810058441921,0.380281540020847,-111,-85,720,-239,-147,0.123161218922037,0.0533758845080211,0.0356014729053062,96,-12.0619781250588,0.313,711,79.0102040816327,24.1287333088984,1388383.2380877
380,4,MED,raxml,40,NA,0.02,EXT,REF,0_0_0,NA,28694,0.739326479606297,-13.1423796952736,-25.1862400814465,-12.4349835181353,0.33200745851561,-160,-85,803,-115,-83,0.12431756485208,0.0660626403050033,0.0434592163880646,94,-11.9159557990021,0.313,775,72,31.7574571159945,1388381.11585739
381,4,MED,raxml,40,NA,0.03,EXT,REF,0_0_0,NA,24005,0.618510216175826,-13.0692196053544,-25.1130799915274,-12.3111479990263,0.322155605147194,-120,-102,791,-168,-102,0.139046533995856,0.0741327135236611,0.0483046781775358,96,-11.7921202798931,0.296,756,74.734693877551,31.5341578898636,1388379.87048186
382,4,MED,raxml,40,NA,0.04,EXT,REF,0_0_0,NA,21252,0.54757671794079,-13.0458485065123,-25.0897088926852,-12.2555386729914,0.392103764062946,-124,-92,845,-114,-82,0.152941595115685,0.0797391809167067,0.051751773468775,96,-11.7365109538581,0.306,776,71.1020408163265,34.9770144835703,1388378.9133594
383,4,MED,raxml,40,NA,0.05,EXT,REF,0_0_0,NA,19294,0.497127103140862,-12.8075779805236,-24.8514383666965,-12.0773846868724,0.412792656136619,-146,-71,813,-105,-73,0.163181876230468,0.0848652676775111,0.055239609546602,96,-11.5583569677391,0.327,785,73.2755102040816,29.6980615189684,1388378.11122929
384,4,MED,raxml,40,NA,0.1,EXT,REF,0_0_0,NA,13552,0.34917935636804,-12.3113234872069,-24.3551838733798,-11.7382954423206,0.428555621526084,-62,-36,833,-132,-100,0.195181778380314,0.102725967757941,0.0648989644462498,114,-11.2192677231874,0.362,758,70.8367346938775,32.2553260614576,1388375.81494637
385,4,MED,raxml,40,1,0.01,EXT,REF,0_0_0,NA,37090,0.955656901393935,-13.2033310589068,-25.2471914450797,-12.6092376548139,0.380281540020847,-179,-85,742,-157,-125,0.107938448933693,0.0543229012154757,0.0360196459376706,102,-12.0902099356807,0.313,733,75.7959183673469,27.4755595925015,1388383.25734521
386,4,MED,raxml,40,1,0.02,EXT,REF,0_0_0,NA,27762,0.71531266908866,-13.1742690712234,-25.2181294573963,-12.4684536761038,0.376340798673481,-115,-89,802,-157,-131,0.122674853121662,0.0662683443956968,0.0436640507162592,90,-11.9494259569705,0.309,727,76.6836734693878,28.036646467247,1388381.01377506
387,4,MED,raxml,40,1,0.03,EXT,REF,0_0_0,NA,23188,0.597459483136224,-13.0606020526286,-25.1044624388016,-12.3541097441927,0.301466713073521,-141,-123,786,-141,-123,0.138012554527331,0.0741793711628747,0.0485323728800518,92,-11.8350820250595,0.275,735,71.3571428571429,34.412072324251,1388379.69912911
388,4,MED,raxml,40,1,0.04,EXT,REF,0_0_0,NA,20507,0.528381129061349,-13.0204849617143,-25.0643453478873,-12.2196919030012,0.38225191069453,-84,-77,854,-80,-73,0.151010293392027,0.0799211923783435,0.0517755622516923,100,-11.7006641838679,0.321,785,69.6836734693878,33.4715133348226,1388379.01958512
389,4,MED,raxml,40,1,0.05,EXT,REF,0_0_0,NA,18597,0.479168277034861,-12.9186925403152,-24.9625529264881,-12.0926820566675,0.391118578726105,-150,-82,799,-160,-94,0.16167361692999,0.0847794169864032,0.0548287550478163,102,-11.5736543375343,0.316,764,72.6530612244898,32.2058783264751,1388378.24578048
390,4,MED,raxml,40,1,0.1,EXT,REF,0_0_0,NA,13059,0.336476772049161,-12.5078149523366,-24.5516753385095,-11.9428269555952,0.407866729452411,-83,-51,802,-217,-125,0.189974965714851,0.102692898080707,0.0646751023220409,110,-11.4237992364619,0.347,733,75.0816326530612,28.5720913030649,1388375.60174397
391,5,MED,raxml,40,0.25,0.01,INT,REF,75_0_0,NA,38814,0.999382048509192,-12.3880857096614,-24.1982388882445,-12.2017377111046,0.381266725357689,-27,18,940,-39,6,0.142062613607403,0.0577292557656088,0.0384896518160235,92,-11.906723664214,0.346,842,73.1734693877551,31.3184592023352,1322605.72433456
392,5,MED,raxml,40,0.25,0.02,INT,REF,75_0_0,NA,28852,0.742880683866316,-12.4941364829949,-24.304289661578,-12.2641255096843,0.343829682557709,-78,-20,880,-15,-12,0.14720347681842,0.0698207542013595,0.0464453844084035,96,-11.9691114627937,0.308,824,69.7448979591837,29.4251842567924,1322603.77170492
393,5,MED,raxml,40,0.25,0.03,INT,REF,75_0_0,NA,24533,0.631675163499665,-12.3275945803192,-24.1377477589024,-12.0417932486425,0.349740794578759,-72,-29,730,-154,-111,0.163896143541111,0.0771108701596637,0.0509413778978528,110,-11.746779201752,0.299,725,65.1020408163265,32.6990304707995,1322602.80970414
394,5,MED,raxml,40,0.25,0.04,INT,REF,75_0_0,NA,21829,0.562052628868634,-12.1709823713067,-23.9811355498899,-11.73399135731,0.407866729452411,-26,32,901,17,20,0.178144918025478,0.0825640226542683,0.0544198171994665,104,-11.4389773104195,0.36,856,69.2755102040816,28.6578754805131,1322601.88203203
395,5,MED,raxml,40,0.25,0.05,INT,REF,75_0_0,NA,19832,0.510633915237654,-12.0148926683827,-23.8250458469659,-11.7597982108651,0.301466713073521,-121,-23,740,-197,-143,0.187781349984903,0.0871041295510066,0.0565374924466814,114,-11.4647841639746,0.305,693,65.9285714285714,31.338606341423,1322601.42403341
396,5,MED,raxml,40,0.25,0.1,INT,REF,75_0_0,NA,14085,0.362660281167928,-11.7279817180561,-23.5381348966393,-11.5051623989174,0.320185234473511,-102,-4,747,-190,-134,0.230417068793152,0.105331643038715,0.0676630865184634,120,-11.2101483520268,0.324,702,68.5612244897959,29.9580690906441,1322598.75793028
397,5,MED,raxml,40,0.5,0.01,INT,REF,75_0_0,NA,38758,0.997940161697307,-12.3321162041006,-24.1422693826838,-12.0855285605526,0.431511177536609,-31,14,896,1,4,0.141855019244771,0.0580717903348607,0.0388519502387231,94,-11.790514513662,0.342,840,74.1020408163265,29.0685254364555,1322605.70735149
398,5,MED,raxml,40,0.5,0.02,INT,REF,75_0_0,NA,28796,0.741438797054431,-12.331401978527,-24.1415551571102,-12.0168286364661,0.376340798673481,-47,9,754,-143,-87,0.147101643529112,0.0697385761431367,0.0465893631401577,108,-11.7218145895756,0.337,749,71.2142857142857,28.7270302683942,1322603.96911578
399,5,MED,raxml,40,0.5,0.03,INT,REF,75_0_0,NA,24483,0.630387764560482,-12.3317507625094,-24.1419039410925,-12.0075760615986,0.339888941210343,-82,-28,711,-226,-170,0.164167314173325,0.0771819565555182,0.051137100057814,102,-11.7125620147081,0.3,666,68.1326530612245,29.5828864414595,1322602.58181252
400,5,MED,raxml,40,0.5,0.04,INT,REF,75_0_0,NA,21780,0.560790977908234,-12.1092374756476,-23.9193906542308,-11.9093327002028,0.423629694841877,3,45,940,3,9,0.178407139502614,0.0825402937174511,0.0540851908209402,114,-11.6143186533122,0.373,845,71.0408163265306,28.1673637159778,1322602.05483325
401,5,MED,raxml,40,0.5,0.05,INT,REF,75_0_0,NA,19785,0.509423760234822,-12.11330326557,-23.9234564441532,-11.7651309080134,0.377325984010323,-46,10,795,-140,-86,0.188503456859918,0.087394511931751,0.0570242114093894,118,-11.4701168611228,0.338,750,69.2959183673469,28.5488220580199,1322601.46345284
402,5,MED,raxml,40,0.5,0.1,INT,REF,75_0_0,NA,14047,0.361681857974149,-11.6846751524247,-23.4948283310078,-11.2340333455615,0.333977829189293,-130,-32,707,-230,-174,0.230338794450212,0.105367622370632,0.0678199669135129,114,-10.9390192986709,0.296,662,66.2959183673469,29.5419356601758,1322598.52925144
403,5,MED,raxml,40,0.75,0.01,INT,REF,75_0_0,NA,38617,0.99430969668881,-12.4549790215279,-24.265132200111,-12.2612283963165,0.392103764062946,-42,16,885,-41,4,0.14120051592327,0.0579739193670618,0.0388981130073485,98,-11.966214349426,0.344,840,73.5510204081633,29.7512444334651,1322605.75850686
404,5,MED,raxml,40,0.75,0.02,INT,REF,75_0_0,NA,28680,0.738452031515526,-12.3318350170755,-24.1419881956586,-12.0270378368633,0.440377845568183,-35,23,949,-41,15,0.147289053599179,0.0698119100250646,0.0463000477442833,108,-11.7320237899728,0.351,851,71.765306122449,28.3402744351561,1322604.03040405
405,5,MED,raxml,40,0.75,0.03,INT,REF,75_0_0,NA,24371,0.627503990936711,-12.2012571594661,-24.0114103380492,-11.8547052015849,0.454170440283965,34,37,904,-33,23,0.164512700274102,0.076945296115653,0.0508282526899648,104,-11.5596911546943,0.365,859,66.3469387755102,31.8148969972349,1322602.85144067
406,5,MED,raxml,40,0.75,0.04,INT,REF,75_0_0,NA,21678,0.5581646840723,-12.1920066046746,-24.0021597832578,-11.8256237646265,0.387177837378738,21,24,948,11,14,0.179275066916981,0.0826529906226758,0.0540846237955319,108,-11.5306097177359,0.352,850,66.8367346938775,31.1563049426832,1322601.99558194
407,5,MED,raxml,40,0.75,0.05,INT,REF,75_0_0,NA,19689,0.50695195427159,-12.1342924008269,-23.94444557941,-11.8005152222932,0.391118578726105,-72,-27,913,-24,-21,0.188086493684336,0.0873671722378652,0.0566163383849331,118,-11.5055011754027,0.301,815,66.7040816326531,31.9891119310555,1322601.55240712
408,5,MED,raxml,40,0.75,0.1,INT,REF,75_0_0,NA,13971,0.35972501158659,-11.8065816329893,-23.6167348115725,-11.6039522627401,0.378311169347164,-43,13,800,-139,-83,0.230909119944582,0.105203776946473,0.0670927386831076,118,-11.3089382158495,0.341,753,63,33.0188949342708,1322598.84362531
409,5,MED,raxml,40,NA,0.01,INT,REF,75_0_0,NA,38838,1,-12.44572233009,-24.2558755086731,-12.226783684215,0.389148208052422,-32,13,884,-42,3,0.141841603452495,0.0579464888883961,0.0387311590486068,96,-11.9317696373245,0.341,839,75.6428571428571,28.665238116727,1322605.75555385
410,5,MED,raxml,40,NA,0.02,INT,REF,75_0_0,NA,28876,0.743498635357124,-12.2516920895919,-24.061845268175,-11.9310801037746,0.343829682557709,-78,-22,747,-190,-134,0.148027831516249,0.0698539244100355,0.0466148845697727,110,-11.6360660568841,0.306,702,71.1122448979592,29.6425031474507,1322603.96908222
411,5,MED,raxml,40,NA,0.03,INT,REF,75_0_0,NA,24557,0.632293114990473,-12.2517772942341,-24.0619304728173,-11.9763131794051,0.44431858691555,-31,27,951,-39,17,0.163334342943042,0.0769075772531094,0.0508860083954131,104,-11.6812991325145,0.355,853,70.9591836734694,26.8051073635238,1322602.78091614
412,5,MED,raxml,40,NA,0.04,INT,REF,75_0_0,NA,21853,0.562670580359442,-12.2077166225163,-24.0178698010995,-11.787090232945,0.443333401578708,23,26,897,-40,16,0.178532383303137,0.0824986413097979,0.0540739933344413,110,-11.4920761860544,0.354,852,67.3469387755102,29.4506758856214,1322602.06897257
413,5,MED,raxml,40,NA,0.05,INT,REF,75_0_0,NA,19855,0.511226118749678,-12.0667044523851,-23.8768576309683,-11.8705429803834,0.451214884273441,31,34,903,19,22,0.188121637239468,0.0871117241688412,0.0570984048453001,114,-11.5755289334929,0.362,858,67.3265306122449,30.3894906923477,1322601.51845515
414,5,MED,raxml,40,NA,0.1,INT,REF,75_0_0,NA,14105,0.363175240743602,-11.8271257453835,-23.6372789239667,-11.3347594210267,0.278807450326165,-100,-46,701,-236,-180,0.230350189933873,0.105322280264883,0.0677710710074065,120,-11.0397453741362,0.282,656,64.9897959183673,32.4912343128792,1322598.7604547
415,5,MED,raxml,40,1,0.01,INT,REF,75_0_0,NA,37209,0.958056542561409,-12.4100198870388,-24.220173065622,-12.172786122579,0.393088949399788,-28,17,905,-43,13,0.129207491737079,0.0584637896227729,0.0388650692173388,98,-11.8777720756884,0.345,849,74.8571428571429,28.2284494938128,1322605.70125368
416,5,MED,raxml,40,1,0.02,INT,REF,75_0_0,NA,27894,0.718214120191565,-12.1171414970381,-23.9272946756212,-12.0200719112375,0.38225191069453,-39,59,843,-94,-49,0.14590349292597,0.0702420695688021,0.0465921864973211,118,-11.7250578643469,0.387,787,65.6632653061225,34.3520115641895,1322604.23102066
417,5,MED,raxml,40,1,0.03,INT,REF,75_0_0,NA,23688,0.609918121427468,-12.3180642913804,-24.1282174699635,-12.0217939639742,0.344814867894551,-77,-32,910,-27,-24,0.161515641663664,0.0773680999996276,0.0510348109909205,108,-11.7267799170836,0.296,812,64.1632653061225,31.5551207723852,1322602.8317364
418,5,MED,raxml,40,1,0.04,INT,REF,75_0_0,NA,21070,0.542509912971832,-12.202231981711,-24.0123851602942,-11.8271450661919,0.440377845568183,-35,23,909,-39,17,0.177986979487447,0.0824958855972184,0.0537407687057243,118,-11.5321310193013,0.351,853,67.1836734693878,30.9893054179023,1322602.25170322
419,5,MED,raxml,40,1,0.05,INT,REF,75_0_0,NA,19118,0.492249858386117,-12.0889321767721,-23.8990853553552,-11.696980191475,0.296540786389314,-82,-28,695,-202,-146,0.186121271113544,0.0872745743493742,0.0568071954359109,112,-11.4019661445845,0.3,690,64.0102040816327,33.104487781842,1322601.30815246
