,tree.num,simulation,height,method,quality,missing,maf,sites,taxa_ref,int,noref,avg_dxy,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,RF.Dist.ML,Q.Dist.ML,CI.Dist.ML,std.gamma,std.colless,std.sackin,std.sites,std.ingroup.gamma,std.ingroup.colless,std.ingroup.sackin
314,314,4,SHORT,raxml,40,0.5,0.02,50945,27_0_0,INT,REF,0.113635,0.185618011459083,0.184573644965996,0.0883202129043636,0.063906558616428,65.25,30.5547990450085,-9.0807510867067,-9.17128997538853,0.343205902948042,0.463862048458375,0.908809231006414,1.08045916165304,68,0.275910364145658,0.426283702645335,-15.9128553253305,-0.08236941670753,-0.120808477837711,0.40230747362436,-3.8963055587223,0.164048773235279,0.164048773235279
315,315,6,SHORT,raxml,40,0.9,0.03,44394,0_0_0,EXT,REF,0.385973,0.184968623096993,0.259488054992473,0.0835998915141006,0.0607087250811829,44.2291666666667,34.9408251028113,-9.26285495125283,-9.31064388301891,0.24710825012259,0.240416305603426,0.724850867026264,0.896611398544542,74,0.108527410964386,0.368512258091234,-18.0605380185831,-0.104334594496205,-0.263582133464096,0.359261956785628,-4.53012623427382,0.0169705627484771,0.0226274169979694
316,316,1,SHORT,raxml,40,0.5,0.02,50464,0_0_0,EXT,REF,0.33844,0.195701194952904,0.178167483307725,0.0902992302189077,0.0678810200832492,34.0208333333333,29.2534701220966,-9.4484339439917,-9.48595551609447,0.24710825012259,0.455376767084137,0.664446628107409,1.04368960903134,80,0.430064025610244,0.578456767527005,-13.5867950301833,-0.241616955675421,-0.41184708353765,0.405193387022956,-3.11058963053705,0.0905096679918781,0.0791959594928934
317,317,5,SHORT,raxml,40,0.75,0.03,43569,0_0_0,EXT,REF,0.384642,0.200501824593808,0.243280159814109,0.0839469673728589,0.0605540175068144,59.6875,31.8935438341034,-9.19199171700341,-9.28524462709109,0.216906130663162,0.302641702347842,0.744070397591354,0.919238815542512,64,0.234485794317727,0.431464619259066,-16.9982113894132,-0.315749430712198,-0.376153669631054,0.344972564668995,-3.28835056925014,-0.107480230740355,-0.090509667991878
318,318,10,SHORT,raxml,40,0.9,0.02,47288,47_0_0,INT,REF,0.113398,0.193306381611831,0.169623405390052,0.0892706118607562,0.0655494462482728,52.5833333333333,29.8861907436047,-9.08418037309252,-9.07680170052647,0.293784252923524,0.531744299452284,0.727596514249848,1.10874343290051,62,0.173565426170468,0.378486273953626,-13.9941485556419,-0.282801664029186,-0.414592730761234,0.375590732548073,-2.41507472255313,0.0763675323681471,0.0763675323681472
319,319,2,SHORT,raxml,40,0.5,0.02,47998,44_0_0,INT,REF,0.111844,0.168199489518603,0.172011491577466,0.0893821348932657,0.0644341879271514,43.2708333333333,34.3850162712137,-9.02714031323032,-8.71809896533732,0.466760028009337,0.5939696961967,0.993924294937529,1.17096882964492,66,0.306598639455782,0.421562592468212,-14.8244281502518,-0.0109825888943373,-0.0823694167075298,0.37788939976066,-3.28298157473542,0.240416305603426,0.206475180106472
320,320,5,SHORT,raxml,40,0.25,0.03,44005,0_0_0,EXT,REF,0.384642,0.203692371022281,0.243252384893143,0.0838425622745946,0.0601403674517146,60.375,31.1507146190356,-9.19374699542658,-9.29387856103451,0.208669188992409,0.294156420973604,0.74132475036777,0.916410388417766,62,0.231964785914366,0.424919318529645,-17.1252945761622,-0.323986372382951,-0.378899316854638,0.348424744847463,-3.29689651903896,-0.115965512114594,-0.0933380951166242
321,321,8,SHORT,raxml,40,0.5,0.03,50261,25_0_0,INT,REF,0.115377,0.161441529514559,0.161446299769077,0.0865638468832647,0.0629173291254488,65.9375,24.4012610853044,-9.40681073794235,-9.2558874393243,0.263582133464096,0.353553390593274,0.77976381149795,0.98712106653642,54,0.0591236494597839,0.278770699373506,-11.3059282843252,-0.118062830614126,-0.238871308451837,0.403861760853669,-4.20590708327384,0.0989949493661166,0.0820243866176394
322,322,2,SHORT,raxml,40,0.75,0.02,47599,44_0_0,INT,REF,0.111844,0.165503018038063,0.172399616840472,0.08936690136137,0.0641566590316072,53.8125,31.321025668649,-9.31885898064023,-9.11465644320763,0.255345191793343,0.39315137033972,0.661700980883824,1.01540533778388,66,0.307919167667067,0.456114426264735,-16.4124204722655,-0.222397425110331,-0.414592730761234,0.374748063236128,-3.67941406600827,0.0395979797464467,0.0509116882454316
323,323,1,SHORT,raxml,40,0.9,0.02,49714,0_0_0,EXT,REF,0.33844,0.163951305727326,0.177490614153924,0.0909974953368741,0.0691146701148891,35.4375,28.7468083334777,-9.37818977111923,-9.05436789058672,0.455777439114999,0.5939696961967,1.04334594496205,1.21056680939137,74,0.448879551820728,0.585646822170616,-12.985521160622,-0.032947766683012,-0.0329477666830118,0.39917137053066,-2.67957157801288,0.229102597104441,0.246073159852919
324,324,8,SHORT,raxml,40,0.75,0.03,49901,25_0_0,INT,REF,0.115377,0.159752804384667,0.16180772194567,0.0866186946742171,0.0632003958711222,67.1875,25.2954089266404,-9.41638480588317,-9.26894574474119,0.255345191793343,0.345068109219035,0.777018164274366,0.984292639411674,54,0.0591476590636255,0.277039060920836,-17.0138442431001,-0.126299772284879,-0.241616955675421,0.400969056094366,-4.21902272185507,0.0905096679918781,0.0791959594928933
325,325,5,SHORT,raxml,40,0.5,0.03,43940,0_0_0,EXT,REF,0.384642,0.203722111571146,0.229642031423491,0.0836162696108283,0.0599968834371241,56.8541666666667,34.1055867285595,-9.19938762062251,-9.30654779665625,0.219651777886747,0.27435743110038,0.604042389188553,0.902268252794035,70,0.23016006402561,0.451272119160546,-17.1883058582946,-0.313003783488614,-0.516181678033855,0.347910084958471,-3.30969557149666,-0.135764501987817,-0.107480230740355
326,326,5,SHORT,raxml,40,0.9,0.03,43380,0_0_0,EXT,REF,0.384642,0.200562224948205,0.212800626185329,0.0837733217365723,0.0598443803886994,61.7708333333333,30.3884353586377,-9.23217435877668,-9.32440165395931,0.214160483439578,0.285671139599365,0.642481450318734,0.913581961293019,60,0.230820328131253,0.414444602980373,-17.0351213991361,-0.318495077935783,-0.477742616903674,0.343476092068695,-3.32767594396301,-0.124450793488832,-0.0961665222413703
327,327,1,SHORT,raxml,40,0.75,0.02,50033,0_0_0,EXT,REF,0.33844,0.166224944144874,0.177424455771404,0.0908881113895495,0.0682864610727471,30.9583333333333,28.5976924625816,-9.43619564202637,-9.08069516025606,0.428320966879156,0.557200143574999,0.98843300049036,1.16248354827068,80,0.422356942777111,0.584438924257525,-12.9578863671557,-0.0604042389188553,-0.0878607111546985,0.401732734878717,-2.70574776269696,0.192333044482741,0.197989898732233
328,328,10,SHORT,raxml,40,NA,0.03,49076,0_0_0,EXT,REF,0.347242,0.203703550166039,0.190155959213365,0.089911338203139,0.0655425876856836,53.5833333333333,28.1257308809683,-9.27996753859532,-9.31851000308314,0.255345191793343,0.33375440072005,0.76054428093286,0.956008368164212,66,0.19609043617447,0.396369754005744,-13.8909355503176,-0.321240725159367,-0.381644964078222,0.389792141569303,-2.65705966876573,-0.121622366364086,-0.0763675323681472
329,329,2,SHORT,raxml,40,0.9,0.02,47282,44_0_0,INT,REF,0.111844,0.165257955007378,0.171941525337786,0.0895021270143091,0.0643693149126877,54.0208333333333,32.4846867906484,-9.23916098216734,-9.00324898352661,0.260836486240512,0.45254833995939,0.771526869827198,1.05783174465508,66,0.242068827531012,0.418067193356931,-15.2892494850246,-0.216906130663162,-0.304766841817861,0.372252314669018,-3.5680590247289,0.0989949493661167,0.0933380951166244
330,330,10,SHORT,raxml,40,NA,0.03,47724,47_0_0,INT,REF,0.113398,0.194506607056321,0.175483296879186,0.089923341021863,0.0652165198089277,51.9375,28.1019468167886,-9.29661442136827,-9.23824043912116,0.233380014004668,0.384666088965482,0.623261919753644,1.00126320216015,68,0.227523009203681,0.421965088558187,-15.4716745056967,-0.343205902948042,-0.518927325257439,0.379053715955934,-2.5763222978993,-0.0707106781186548,-0.0311126983722081
331,331,2,SHORT,raxml,40,NA,0.03,47748,44_0_0,INT,REF,0.111844,0.165542547985373,0.173858481858978,0.0900725662910295,0.0646718044473176,57.5,29.5591725332605,-9.32244997098318,-9.10928843697512,0.255345191793343,0.39315137033972,0.661700980883824,1.01540533778388,64,0.307727090836335,0.45022162558641,-16.6878168807824,-0.222397425110331,-0.414592730761234,0.375921143792908,-3.67409345103816,0.0395979797464467,0.0509116882454316
332,332,4,SHORT,raxml,40,0.75,0.02,50492,27_0_0,INT,REF,0.113635,0.182880215162402,0.186732702117311,0.0887486389851037,0.0651721329381245,61.4375,31.5081254295635,-9.17558205575961,-9.26100364333197,0.230634366781084,0.435577777210913,0.582077211399879,1.04651803615609,70,0.257923169267707,0.428766306003102,-16.6114342426558,-0.194940952874488,-0.447540497444246,0.398730178785773,-3.9862384574163,0.135764501987817,0.130107647738325
333,333,4,SHORT,raxml,40,0.9,0.02,50169,27_0_0,INT,REF,0.113635,0.182546629337435,0.185724873688708,0.0886507017428683,0.0641484364000678,58.0208333333333,32.4551996183894,-9.08700725895122,-9.17739207034468,0.343205902948042,0.463862048458375,0.908809231006414,1.08045916165304,68,0.275910364145658,0.426283702645335,-16.1730040833082,-0.08236941670753,-0.120808477837711,0.396179480699981,-3.90248095583921,0.164048773235279,0.164048773235279
334,334,4,SHORT,raxml,40,NA,0.03,50691,27_0_0,INT,REF,0.113635,0.183812119697691,0.185496599876432,0.088991526629655,0.0643164350740101,61.1666666666667,34.6835747092183,-9.06095155622254,-9.13262415599484,0.378899316854638,0.500631601080076,0.922537467124336,1.09460129727678,70,0.293785514205682,0.463216601044511,-16.03732419542,-0.0466760028009336,-0.107080241719789,0.40030166150736,-3.85762414720608,0.20081832585698,0.17819090885901
335,335,7,SHORT,raxml,40,NA,0.04,36151,0_0_0,EXT,REF,0.404188,0.224486169672157,0.217613132933932,0.102402502350011,0.0740869268479697,52.3541666666667,35.2851542426709,-9.15978253553969,-9.14124855818246,0.282801664029186,0.29698484809835,0.755052986485692,0.936209378290989,64,0.156338535414166,0.363864960433589,-17.1830925029235,-0.26632778068768,-0.370662375183885,0.287517397701515,-3.44735170938855,-0.130107647738325,-0.0791959594928934
336,336,8,SHORT,raxml,40,0.9,0.03,49709,25_0_0,INT,REF,0.115377,0.159953022878608,0.160878838983658,0.0865473761251845,0.0627339873104039,67.1458333333333,27.1481276211332,-9.43129813844028,-9.30159921674348,0.192195305650903,0.330925973595304,0.8236941670753,0.975807358037436,52,0.0607442977190876,0.300414689580975,-17.2929316583939,-0.189449658427319,-0.194940952874488,0.399426280222738,-4.25163504704702,0.0763675323681471,0.0707106781186547
337,337,1,SHORT,raxml,40,NA,0.03,50157,0_0_0,EXT,REF,0.33844,0.166719501980953,0.179834306206367,0.0919675794338649,0.0694712411035807,35.0625,30.1721347068111,-9.28073993437495,-8.92510244584263,0.222397425110331,0.644881384442131,0.584822858623463,1.23319422638934,78,0.433381352541016,0.603128312094975,-9.15674678514057,-0.26632778068768,-0.491470853021595,0.402728374938776,-2.55035055441155,0.280014285349873,0.268700576850888
338,338,7,SHORT,raxml,40,0.25,0.04,36134,0_0_0,EXT,REF,0.404188,0.222836758268676,0.285831272360672,0.101657551727239,0.0727202749901938,54.7708333333333,35.3554832386076,-8.99853633368734,-8.92541170484044,0.269073427911265,0.376180807591243,0.74132475036777,0.998434775035405,70,0.187466986794718,0.398969772633409,-15.0851832694658,-0.280056016805602,-0.384390611301807,0.287382192706884,-3.23152987167289,-0.0509116882454314,-0.0169705627484772
339,339,9,SHORT,raxml,40,0.25,0.03,46383,8_0_0,INT,REF,0.107213,0.174824992665515,0.285170606488682,0.086864234460772,0.0615757951953747,68.6666666666667,28.8431807887789,-9.12582006025775,-9.02738174160576,0.269073427911265,0.398808224589213,0.851150639311143,1.0040916292849,46,0.107410964385754,0.28154221438911,-16.7538352799796,-0.299275547370692,-0.293784252923524,0.366939598908271,-4.55901764250109,-0.0480832611206852,-0.0311126983722081
340,340,7,SHORT,raxml,40,0.5,0.04,36050,0_0_0,EXT,REF,0.404188,0.223218707614788,0.274948232175007,0.102063642828375,0.0735379291910733,54.6458333333333,35.256802321383,-9.03040719618269,-8.9852065934165,0.315749430712198,0.362038671967512,0.837422403193221,0.989949493661166,68,0.186486594637855,0.390578286029746,-16.3084752392923,-0.233380014004668,-0.288292958476355,0.286714120968704,-3.29165222354975,-0.0650538238691624,-0.0254558441227158
341,341,9,SHORT,raxml,40,0.25,0.03,46289,0_0_0,EXT,REF,0.380304,0.179366384872001,0.203196467095363,0.086420124174647,0.0612635873349836,70.5833333333333,28.3405080611326,-9.25030010515821,-9.14592288615185,0.291038605699939,0.339411254969543,0.74132475036777,0.972978930912689,58,0.0876830732292917,0.291550165723308,-16.6994762266136,-0.277310369582018,-0.403610141866897,0.366195957438392,-4.67727579128851,-0.107480230740355,-0.0622253967444161
342,342,3,SHORT,raxml,40,0.5,0.03,45738,0_0_0,EXT,REF,0.39781,0.185255063948875,0.181247417551474,0.0874425425092884,0.0635893747548505,52.5208333333333,29.6281849591167,-9.10484121348825,-9.09161337123161,0.31025813626503,0.429920922961421,0.897826642112077,1.05783174465508,68,0.205366146458583,0.428853280755801,-17.1442594720109,-0.332223314053704,-0.288292958476355,0.369283684278517,-5.42399741615686,-0.0933380951166243,-0.0197989898732234
343,343,9,SHORT,raxml,40,0.5,0.03,46300,8_0_0,INT,REF,0.107213,0.17456188866319,0.239882666064823,0.0868666814800384,0.0615766169363754,68.4583333333333,29.2814357959015,-9.12514761669116,-9.02820221684838,0.269073427911265,0.398808224589213,0.851150639311143,1.0040916292849,46,0.107410964385754,0.28154221438911,-17.1300432754006,-0.299275547370692,-0.293784252923524,0.366282979312527,-4.55984188586889,-0.0480832611206852,-0.0311126983722081
344,344,7,SHORT,raxml,40,0.75,0.04,35850,0_0_0,EXT,REF,0.404188,0.223970446682781,0.268664700892964,0.102045996188314,0.073017312443529,51.25,38.1823731192978,-8.97668568787164,-8.8924881993146,0.387136258525391,0.418607214462436,0.848404992087559,1.02954747340761,70,0.224421768707483,0.425435611275987,-7.42994558611199,-0.161993186191476,-0.277310369582018,0.285123473973039,-3.19883423996023,-0.0084852813742386,0.0141421356237308
345,345,9,SHORT,raxml,40,0.75,0.03,45779,0_0_0,EXT,REF,0.380304,0.176149467059138,0.193342521386399,0.086487551538826,0.0613424335542258,68.9166666666667,28.3435108963071,-9.25998980470172,-9.15561187498962,0.291038605699939,0.339411254969543,0.74132475036777,0.972978930912689,58,0.087875150060024,0.296870440036155,-17.0813213807073,-0.277310369582018,-0.403610141866897,0.362161306910328,-4.68706404891375,-0.107480230740355,-0.0622253967444161
346,346,3,SHORT,raxml,40,0.25,0.03,45812,0_0_0,EXT,REF,0.39781,0.1851391847406,0.292268214084655,0.0875535567269877,0.0640205762950219,52.3333333333333,29.8836989175187,-9.11230880010025,-9.10245489787148,0.321240725159367,0.441234631460406,0.897826642112077,1.05783174465508,74,0.207410964385754,0.452619807045096,-16.4816532181564,-0.321240725159367,-0.288292958476355,0.369881152305904,-5.43475973090242,-0.0820243866176396,-0.0197989898732234
347,347,9,SHORT,raxml,40,0.5,0.03,46209,0_0_0,EXT,REF,0.380304,0.178684768555498,0.179817338421633,0.0862070874221425,0.0610303132999699,74.3125,23.1830424544927,-9.23739800877062,-9.134699260752,0.296529900147108,0.345068109219035,0.724850867026264,0.972978930912689,60,0.0845538215286114,0.293088378322335,-16.8176506857327,-0.271819075134849,-0.420084025208403,0.365563071081049,-4.66603391511107,-0.101823376490863,-0.0622253967444161
348,348,3,SHORT,raxml,40,0.9,0.03,45178,0_0_0,EXT,REF,0.39781,0.182104383757634,0.182084824830617,0.0875071318907594,0.0634854310186987,50.2083333333333,31.0736656195477,-9.09849085264086,-9.08566742442135,0.323986372382951,0.444063058585152,0.900572289335661,1.06066017177982,72,0.203973589435774,0.435337589929434,-16.1258325895736,-0.318495077935783,-0.285547311252771,0.364762304611807,-5.41800506048101,-0.0791959594928934,-0.0169705627484773
349,349,9,SHORT,raxml,40,0.75,0.03,45919,8_0_0,INT,REF,0.107213,0.171318391475581,0.208338816325225,0.0867509588771971,0.0612764889135237,68.0833333333333,31.4045892657483,-9.28493666561577,-9.18926957622223,0.244362602899006,0.282842712474619,0.694648747566836,0.939037805415735,56,0.111932773109244,0.308562132291586,-17.0292685476797,-0.323986372382951,-0.45028614466783,0.363268858035679,-4.72094132127879,-0.164048773235279,-0.0961665222413703
350,350,9,SHORT,raxml,40,0.9,0.03,45743,8_0_0,INT,REF,0.107213,0.171581591516089,0.207938962486113,0.0867228221009755,0.0612536731029827,71.125,28.4460108260349,-9.28805187088534,-9.2011193553056,0.249853897346174,0.291327993848858,0.689157453119668,0.941866232540481,54,0.0730212084833934,0.289178429712349,-17.4425646086192,-0.318495077935783,-0.455777439114999,0.361876508049523,-4.7327779408269,-0.15556349186104,-0.0933380951166242
351,351,8,SHORT,raxml,40,0.5,0.03,50627,0_0_0,EXT,REF,0.346202,0.171108882524493,0.167048864888692,0.0856776235731742,0.0621436340115955,58.2083333333333,25.0912872335291,-9.141353696502,-8.91767239716299,0.326732019606536,0.469518902707868,0.92528311434792,1.08045916165304,56,0.158199279711885,0.328050987137764,-15.6130901953835,-0.0549129444716867,-0.0933520056018672,0.406802677358961,-3.86794980608393,0.21496046148071,0.175362481734264
352,352,3,SHORT,raxml,40,0.75,0.03,45356,0_0_0,EXT,REF,0.39781,0.183273095706395,0.181542697332914,0.0875406849209993,0.0635985645487741,54.3125,29.3222421205938,-9.10966763624704,-9.09706459113776,0.31025813626503,0.429920922961421,0.897826642112077,1.05783174465508,68,0.204777911164466,0.426976612689279,-16.7457288395202,-0.332223314053704,-0.288292958476355,0.36619945743444,-5.42943785259072,-0.0933380951166243,-0.0197989898732234
353,353,9,SHORT,raxml,40,0.9,0.03,45592,0_0_0,EXT,REF,0.380304,0.175610959459802,0.180801280630822,0.0864991752006405,0.0615998705360359,73.6666666666667,20.2918423325293,-9.25992528243225,-9.1558736588462,0.288292958476355,0.336582827844797,0.722105219802679,0.970150503787943,52,0.0830572228891557,0.26942661701164,-16.7869823510918,-0.280056016805602,-0.422829672431987,0.360681935050038,-4.68734255337276,-0.110308657865101,-0.0650538238691623
354,354,8,SHORT,raxml,40,0.25,0.03,50727,0_0_0,EXT,REF,0.346202,0.171335527971613,0.167060527937688,0.0856693217295201,0.0621333043808918,55.5416666666667,27.154372190828,-9.14008948158707,-8.91428570862939,0.326732019606536,0.469518902707868,0.92528311434792,1.08045916165304,56,0.158199279711885,0.328050987137764,-16.2235882212435,-0.0549129444716867,-0.0933520056018672,0.407606206458767,-3.8645335750244,0.21496046148071,0.175362481734264
355,355,8,SHORT,raxml,40,0.75,0.03,50215,0_0_0,EXT,REF,0.346202,0.169059007949259,0.167538873254988,0.0859641056708746,0.0624447882218175,56.2916666666667,27.1167360846862,-9.16650841493899,-8.97994238939145,0.370662375183885,0.47517575695736,0.881352758770571,1.08611601590254,60,0.101824729891957,0.289905810958631,-16.5695377583654,-0.0109825888943373,-0.137282361179217,0.403492137467758,-3.93026759416666,0.220617315730203,0.181019335983756
356,356,8,SHORT,raxml,40,0.9,0.03,50006,0_0_0,EXT,REF,0.346202,0.168336955484993,0.167902690908512,0.0859375387350769,0.0627466745827593,50.9791666666667,28.0815602277134,-9.18373673384764,-8.99821286441467,0.373408022407469,0.478004184082106,0.878607111546987,1.08328758877779,64,0.104737895158063,0.296438698708871,-16.7938932860468,-0.00823694167075301,-0.140028008402801,0.401812761649163,-3.9485804883303,0.223445742854949,0.17819090885901
357,357,7,SHORT,raxml,40,0.25,0.03,45281,48_0_0,INT,REF,0.0978981,0.189578656289448,0.173775208745141,0.0847816639496591,0.0620286851192707,42.7083333333333,34.882757023903,-9.21196167878102,-9.15335748090142,0.274564722358433,0.302641702347842,0.752307339262107,0.941866232540481,64,0.133641456582633,0.333634319429716,-16.1311268583435,-0.274564722358433,-0.373408022407469,0.360130433053645,-3.46027402170334,-0.124450793488832,-0.073539105243401
358,358,7,SHORT,raxml,40,0.5,0.03,45210,48_0_0,INT,REF,0.0978981,0.189021789797144,0.227806406522029,0.0849662032495843,0.0620807814425494,43.4375,33.6900176199723,-9.18160758838737,-9.10829061075889,0.304766841817861,0.33375440072005,0.777018164274366,0.956008368164212,62,0.148539415766307,0.351917727811625,-17.2803805442038,-0.244362602899006,-0.34869719739521,0.359565753370183,-3.41494834280238,-0.0933380951166243,-0.0593969696196701
359,359,6,SHORT,raxml,40,NA,0.04,35871,0_0_0,EXT,REF,0.385973,0.226314538919592,0.275870230551079,0.101713600059929,0.0714875362334578,47.3541666666667,31.7446524786917,-9.09134940918371,-9.09836820589772,0.230634366781084,0.23758787847868,0.65895533366024,0.893782971419796,74,0.112705082032813,0.359370192920491,-17.9735223262541,-0.120808477837711,-0.32947766683012,0.290288905074047,-4.31717873900735,0.014142135623731,0.0197989898732233
360,360,7,SHORT,raxml,40,0.75,0.03,44856,48_0_0,INT,REF,0.0978981,0.178736943383494,0.228070861647652,0.084033471975682,0.0600372426027562,42.5625,35.0925258757535,-9.38824099466023,-9.303814437792,0.230634366781084,0.254558441227157,0.724850867026264,0.893782971419796,72,0.147703081232493,0.379601032897154,-17.5130887251611,-0.318495077935783,-0.400864494643313,0.356750308187855,-3.61032698313651,-0.172534054609518,-0.121622366364086
361,361,5,SHORT,raxml,40,NA,0.04,34943,43_0_0,INT,REF,0.0965038,0.234385294218044,0.261610335192385,0.102903468694311,0.0726461241387015,55.2708333333333,34.9100604796817,-9.06641568697317,-9.17638902969013,0.216906130663162,0.265872149726142,0.623261919753644,0.893782971419796,56,0.219075630252101,0.415979004457812,-16.6116270524873,-0.315749430712198,-0.496962147468764,0.276673238477557,-3.17999804473437,-0.144249783362056,-0.115965512114594
362,362,8,SHORT,raxml,40,NA,0.04,40998,25_0_0,INT,REF,0.115377,0.195253543487513,0.196704479822757,0.10450708654875,0.0755263014982866,77.4583333333333,19.4388931623147,-9.32116387588196,-9.12935406011904,0.214160483439578,0.353553390593274,0.834676755969637,0.98712106653642,48,0.0587715086034414,0.264934906784352,-15.6795162384539,-0.167484480638644,-0.18395836398015,0.329430860338607,-4.08023423864241,0.0989949493661166,0.0820243866176394
363,363,5,SHORT,raxml,40,0.5,0.04,34839,43_0_0,INT,REF,0.0965038,0.233726196784347,0.259036047087578,0.102902607334677,0.0725255102855011,54.2916666666667,31.8119195734925,-9.0804100457272,-9.16836430878086,0.225143072333915,0.268700576850888,0.620516272530059,0.902268252794035,58,0.232400960384154,0.416404647070904,-16.8976472390126,-0.307512489041445,-0.499707794692348,0.27584978265517,-3.17203153527508,-0.14142135623731,-0.107480230740355
364,364,6,SHORT,raxml,40,0.25,0.04,35857,0_0_0,EXT,REF,0.385973,0.226109990425246,0.275877023622878,0.101715594088846,0.0714866330947773,47.2291666666667,31.527252367499,-9.09125542038722,-9.0984801299104,0.230634366781084,0.23758787847868,0.65895533366024,0.893782971419796,74,0.112705082032813,0.359370192920491,-18.0498070854834,-0.120808477837711,-0.32947766683012,0.290175608966578,-4.31729317686867,0.014142135623731,0.0197989898732233
365,365,2,SHORT,raxml,40,0.25,0.03,48807,0_0_0,EXT,REF,0.371971,0.167556199995005,0.176224093904075,0.0902423195571589,0.0643192723848933,51.375,33.3406818141109,-9.32696085605335,-8.97327210054706,0.288292958476355,0.489317892581091,0.733087808697017,1.10025815152627,68,0.252216886754702,0.403704294162352,-15.5175899760617,-0.189449658427319,-0.343205902948042,0.384258676072306,-3.53816066682058,0.135764501987817,0.135764501987817
366,366,6,SHORT,raxml,40,NA,0.04,36041,28_0_0,INT,REF,0.104946,0.220939787194661,0.235922173925339,0.100953781983833,0.0720804353072036,55.1875,31.4525351614954,-9.01928660880862,-9.04265790593146,0.274564722358433,0.294156420973604,0.691903100343252,0.939037805415735,72,0.105254101640656,0.374531260533768,-17.7973942104154,-0.0768781222603613,-0.296529900147108,0.29166464352189,-4.26146709849048,0.0707106781186548,0.0650538238691624
367,367,4,SHORT,raxml,40,0.9,0.02,49744,0_0_0,EXT,REF,0.361148,0.189377680445896,0.193139867499932,0.0882784800675469,0.0663657873285416,59.0416666666667,28.7075928375199,-9.32559584984387,-9.35995507453711,0.258090839016927,0.342239682094289,0.669937922554577,0.958836795288958,76,0.322957182873149,0.497142961600496,-16.8435470055505,-0.167484480638644,-0.359679786289548,0.39282329900815,-4.08480876142313,0.0424264068711929,0.0424264068711928
368,368,5,SHORT,raxml,40,0.75,0.04,34565,43_0_0,INT,REF,0.0965038,0.233092697813897,0.260459299128051,0.102881861940145,0.0725245601345946,57.3333333333333,32.3953853643972,-9.06535316114113,-9.15949179776245,0.222397425110331,0.271529003975634,0.628753214200812,0.899439825669288,60,0.237218887555022,0.435517451470184,-16.8717537357333,-0.31025813626503,-0.491470853021596,0.273680293276958,-3.16320969770516,-0.138592929112563,-0.110308657865101
369,369,4,SHORT,raxml,40,0.5,0.02,50563,0_0_0,EXT,REF,0.361148,0.19256536054855,0.195397181283312,0.088112786992651,0.0660933985025195,63.2291666666667,20.9703332326056,-9.3351004547734,-9.37081631319402,0.244362602899006,0.325269119345812,0.656209686436656,0.941866232540481,78,0.261416566626651,0.467212152909768,-16.8096530646177,-0.181212716756566,-0.373408022407469,0.399290858550761,-4.09545222850598,0.0254558441227157,0.0254558441227157
370,370,6,SHORT,raxml,40,0.5,0.04,35784,0_0_0,EXT,REF,0.385973,0.224051006463058,0.288051351045906,0.102231900140488,0.0733995475424836,48.5208333333333,32.1134886376779,-9.16836674855324,-9.17358763864863,0.192195305650903,0.220617315730203,0.604042389188553,0.899439825669288,56,0.124865946378551,0.305515593897826,-17.7476752839692,-0.159247538967891,-0.384390611301807,0.289584850691916,-4.39232009012522,-0.00282842712474618,0.0254558441227156
371,371,2,SHORT,raxml,40,0.75,0.03,48319,0_0_0,EXT,REF,0.371971,0.162138696015186,0.182093943587016,0.0907671358311139,0.0646320019308221,57.7916666666667,30.9432963443212,-9.1977240254799,-8.79569211954162,0.398118847419728,0.53457272657703,0.952739586583763,1.12288556852424,72,0.343769507803121,0.460360935940304,-15.6406692340172,-0.0796237694839457,-0.123554125061295,0.380416640423254,-3.36103498755481,0.181019335983756,0.158391918985787
372,372,2,SHORT,raxml,40,0.5,0.03,48710,0_0_0,EXT,REF,0.371971,0.169852941765756,0.173915739438962,0.0903583035289551,0.0652420290825249,52.8125,31.2911218800259,-9.13303792060073,-8.72659137972498,0.453031791891415,0.557200143574999,0.930774408795089,1.12854242277373,70,0.282404961984794,0.424515246491808,-14.850254317621,-0.024710825012259,-0.14551930284997,0.383494992756818,-3.29139524255515,0.203646752981726,0.164048773235279
373,373,4,SHORT,raxml,40,0.75,0.02,50065,0_0_0,EXT,REF,0.361148,0.188117474710121,0.192939898456389,0.0879300986429045,0.0656253888378208,65.0625,23.2812647258271,-9.32585115895584,-9.34119479487263,0.244362602899006,0.330925973595304,0.672683569778162,0.941866232540481,70,0.246186474589836,0.450406882332035,-17.1010951390956,-0.181212716756566,-0.356934139065963,0.395358203297745,-4.06591945314255,0.0311126983722081,0.0254558441227157
374,374,6,SHORT,raxml,40,0.5,0.04,35956,28_0_0,INT,REF,0.104946,0.223366887599507,0.29984364049695,0.100891737815509,0.0720383459172641,60.625,29.606371510919,-9.16094880475809,-9.23364727619125,0.214160483439578,0.203646752981726,0.642481450318734,0.865498700172334,74,0.118679471788715,0.38852660474849,-18.4175338847822,-0.137282361179217,-0.345951550171626,0.290976774297969,-4.45271887279574,-0.0197989898732233,-0.00848528137423865
