,tree.num,simulation,method,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps
369,369,10,raxml,40,0.9,0.05,INT,REF,0.0372581111975563,0.0692189188772101,0.00564512418020592,0.0154719469080438,35.625,33.4356320317368,-0.369709902728565,3.17779347836108,0.323986372382951,0.435577777210913,0.65895533366024,1.00692005640964,NA,NA
370,370,2,raxml,40,0.75,0.1,INT,REF,0.0411223472614249,0.275977440200572,0.00809913567507118,0.0273478430571137,35.6458333333333,32.6265063780926,0.873181714143126,1.81792658452084,0.579331564176294,0.724077343935025,0.914300525453583,1.27279220613579,NA,NA
371,371,2,raxml,40,0,0.1,INT,REF,0.960389485493504,0.00157882682631045,0.0130463615621783,0.0962509168509591,31.625,31.9944310313729,-0.743676557476468,1.4127114182266,0.538146855822529,0.743876333808248,0.851150639311143,1.29259119600901,OUTFILE_s2_q40_miss0_maf0.10_INT.noInv.phy,30383
372,372,4,raxml,40,0,0.1,INT,REF,0.72186451597141,0.00659916929482785,0.00959876713629645,0.0723455335029325,39.4375,34.9959914117834,2.56219158050797,2.3396250956748,0.422829672431987,0.811758584802157,0.752307339262107,1.33218917575546,OUTFILE_s4_q40_miss0_maf0.10_INT.noInv.phy,32273
373,373,3,raxml,40,0.5,0.1,INT,REF,0.024087242559514,0.111686587401424,0.00803938908203828,0.0241806773918599,37.3541666666667,32.8578431216951,-1.96001660805914,6.52337571897557,0.291038605699939,0.582655987697715,0.647972744765902,1.14834141264695,OUTFILE_s3_q40_miss0.50_maf0.10_INT.noInv.phy,5088
374,374,7,raxml,40,0,0.1,INT,REF,0.874718047144407,0.0285438163732451,0.0111144980984367,0.0874950950676816,37.8958333333333,33.6725404784003,0.215898227367217,1.22398274991678,0.634244508647981,0.718420489685532,0.985687353266775,1.23885108063883,NA,NA
375,375,5,raxml,40,0.75,0.1,INT,REF,0.0384755241427613,0.0729990612083125,0.00720050628242212,0.0247266248454272,41.2708333333333,35.0772640089647,-0.556878601547574,1.3642357634444,0.562857680834788,0.741047906683502,0.936265703242258,1.2614784976368,OUTFILE_s5_q40_miss0.75_maf0.10_INT.noInv.phy,2650
376,376,10,raxml,40,0,0.05,INT,REF,0.706757657629727,0.0241027687090002,0.00877295224769472,0.0706471298500461,34.6458333333333,32.0581184880353,-0.65378160533734,-0.142723711834646,0.442049202997078,0.526087445202791,0.831931108746053,1.09177287015203,OUTFILE_s10_q40_miss0_maf0.05_INT.noInv.phy,49138
377,377,2,raxml,40,0.9,0.1,INT,REF,0.0346413966147315,0.055976586235626,0.00777247292352884,0.0271337924789196,33.3541666666667,33.6910175435615,-0.356498259922106,1.91260203440433,0.524418619704608,0.715592062560786,0.859387580981896,1.24733636201307,NA,NA
378,378,5,raxml,40,0.9,0.1,INT,REF,0.0338424070918643,0.0717143978979705,0.00650322404253465,0.0220489703208255,40.5208333333333,33.1585421639691,-0.0528340318912614,1.91399583497686,0.631498861424397,0.828729147550634,0.933520056018673,1.31521861300698,OUTFILE_s5_q40_miss0.90_maf0.10_INT.noInv.phy,923
379,379,8,raxml,40,0.5,0.1,INT,REF,0.0268076051385331,0.23398292877911,0.00797251507937236,0.0259877955132191,34.25,34.4590413667428,-2.30730925959648,6.55300389012136,0.549129444716867,0.568513852073984,0.928028761571504,1.1511698397717,OUTFILE_s8_q40_miss0.50_maf0.10_INT.noInv.phy,4677
380,380,3,raxml,40,0.75,0.1,INT,REF,0.0224215247036095,0.103145056612271,0.00753561722253439,0.0233431229029374,32.3958333333333,33.9390815854709,-2.23939187960509,5.22614703528699,0.299275547370692,0.582655987697715,0.628753214200812,1.16531197539543,OUTFILE_s3_q40_miss0.75_maf0.10_INT.noInv.phy,3631
381,381,5,raxml,40,0,0.1,INT,REF,0.73188870749282,0.0054061758872782,0.00922387670638863,0.0731970773775898,44.3125,34.8004379099373,-0.379611567864586,2.44202682938699,0.543638150269698,0.732562625309263,0.867624522652649,1.29259119600901,OUTFILE_s5_q40_miss0_maf0.10_INT.noInv.phy,42543
382,382,3,raxml,40,0,0.1,INT,REF,0.842716715946148,0.0448826711898492,0.0120630698993685,0.0845049754768438,35.8541666666667,32.7673875125431,4.41411211642779,4.21106304905466,0.271819075134849,0.656195092941116,0.584822858623463,1.22753737213985,OUTFILE_s3_q40_miss0_maf0.10_INT.noInv.phy,31286
383,383,8,raxml,40,0.75,0.1,INT,REF,0.0242619864698123,0.234379844553789,0.00779116925112794,0.0260216725828477,33.5416666666667,33.9642855811139,-3.21795676022892,6.54339068568926,0.573840269729126,0.588312841947208,0.958230881030932,1.17096882964492,OUTFILE_s8_q40_miss0.75_maf0.10_INT.noInv.phy,3345
384,384,3,raxml,40,0.9,0.1,INT,REF,0.0286997171811683,0.113489261745866,0.00781546854196562,0.0244469311881485,32.2291666666667,30.3744290434621,-1.831765192435,5.34282329244612,0.296529900147108,0.605283404695685,0.702885689237589,1.18228253814391,OUTFILE_s3_q40_miss0.90_maf0.10_INT.noInv.phy,2223
385,385,10,raxml,40,0.25,0.1,INT,REF,0.03187723750268,0.226065242144183,0.00780166150638895,0.0255973149024127,32.7916666666667,31.4939766840564,-2.83503356928315,5.67326282722036,0.532655561375361,0.616597113194669,0.812711578180963,1.16531197539543,NA,NA
386,386,8,raxml,40,0,0.1,INT,REF,0.931552855143618,0.0158131428132333,0.011903936552205,0.0931765680391861,36.8958333333333,34.3413649113082,2.20346641674194,2.85864557521867,0.634244508647981,0.695793072687563,0.985687353266775,1.21056680939137,OUTFILE_s8_q40_miss0_maf0.10_INT.noInv.phy,40646
387,387,8,raxml,40,0.9,0.1,INT,REF,0.0299002841529639,0.0879722525266043,0.00741943329323753,0.0248006617595857,33.0208333333333,31.1492560502216,1.10649629684172,3.62316184793401,0.57658591695271,0.707106781186547,1.04334594496205,1.23885108063883,OUTFILE_s8_q40_miss0.90_maf0.10_INT.noInv.phy,1883
388,388,10,raxml,40,0.5,0.1,INT,REF,0.0223478002794157,0.223459832476816,0.00741583138288142,0.0251347541918223,32.375,31.8431160936425,-2.07450276039396,6.35892346805056,0.403610141866897,0.494974746830583,0.716613925355511,1.07197388027881,NA,NA
389,389,10,raxml,40,0.75,0.1,INT,REF,0.0227418776033701,0.219014166171744,0.006843017028059,0.0234044852538414,33.6875,32.9371782757108,-1.64882563474182,5.621190835871,0.387136258525391,0.466690475583121,0.711122630908342,1.06066017177982,NA,NA
390,390,10,raxml,40,0,0.1,INT,REF,0.957039771540388,0.0436056775859132,0.0124024427005398,0.0958286400878818,36.1875,31.036461913129,2.42229341660692,3.69940349642033,0.428320966879156,0.537401153701776,0.807220283733794,1.09177287015203,NA,NA
391,391,10,raxml,40,0.9,0.1,INT,REF,0.0280862590611446,0.0972652525069545,0.0066683909660416,0.0225036110829413,35.9583333333333,32.6098525336976,0.713717707292736,5.08384827499066,0.376153669631054,0.461033621333629,0.738579103144186,1.03237590053236,NA,NA
392,392,5,raxml,40,0.25,0,EXT,REF,0.245169879680742,0.00611308718886455,0.00293105750861243,0.0244895493465197,55.1458333333333,39.9265227175127,-0.951273479513938,-0.588696211115877,0.719359572579095,0.899439825669288,1.00490688383187,1.41421356237309,OUTFILE_s5_q40_miss0.25_maf0_EXT.noInv.phy,224298
393,393,4,raxml,40,0.25,0,EXT,REF,0.255038032084204,0.00496782823877359,0.00302154585390259,0.0254801756166151,51.375,35.8629928382887,0.406960937292788,0.194530895100057,0.466760028009337,0.840042856049618,0.785255105945119,1.36047344700292,OUTFILE_s4_q40_miss0.25_maf0_EXT.noInv.phy,225364
394,394,6,raxml,40,0.25,0,EXT,REF,0.265154946356899,0.00553781907428215,0.00317605483949525,0.0264834573757768,53.3125,35.1484125424651,0.382192539368425,0.144265309136222,0.280056016805602,0.678822509939086,0.626007566977228,1.24450793488832,OUTFILE_s6_q40_miss0.25_maf0_EXT.noInv.phy,232886
395,395,3,raxml,40,0.25,0,EXT,REF,0.312474634441413,0.00655802704483741,0.00377098791050828,0.031209225793867,53.6666666666667,34.3928080887117,0.134714642282768,-0.111598015255818,0.258090839016927,0.709935208311294,0.565603328058373,1.27562063326053,OUTFILE_s3_q40_miss0.25_maf0_EXT.noInv.phy,237484
396,396,4,raxml,40,0,0,EXT,REF,0.32731932262051,0.00307765368609673,0.00368390932184102,0.0327065858584048,51.6458333333333,36.3824189382924,0.500245844315948,0.256886525853922,0.485979558574427,0.848528137423857,0.837422403193221,1.36330187412766,OUTFILE_s4_q40_miss0_maf0_EXT.noInv.phy,396438
397,397,5,raxml,40,0.5,0,EXT,REF,0.239328981718992,0.00610650808346423,0.00290411700062275,0.0239032868958091,57.125,38.851942091166,-0.524320148576745,-0.105310799425616,0.656209686436656,0.828729147550634,0.952739586583763,1.36047344700292,OUTFILE_s5_q40_miss0.50_maf0_EXT.noInv.phy,166020
398,398,4,raxml,40,0.5,0,EXT,REF,0.250349128488368,0.00568015406302152,0.00300738146608299,0.0250093366500367,48.9791666666667,37.5406103983142,0.684119261033529,0.535768517697013,0.477742616903674,0.80893015767741,0.840168050416806,1.32936074863071,OUTFILE_s4_q40_miss0.50_maf0_EXT.noInv.phy,168528
