,tree.num,simulation,method,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin
170,170,2,raxml,40,0.9,0,INT,REF,0.230105847468711,0.230105847468711,0.00275851534656372,0.0229908349766554,37.1041666666667,32.4071436722354,-1.82056545197868,-1.82056545197868,0.258090839016927,0.258090839016927,0.516181678033855,0.516181678033855
171,171,8,raxml,40,0.9,0,INT,REF,0.268046231491726,0.268046231491726,0.00327825901561544,0.0267839615586047,33.6875,31.894210940065,-1.90655531329731,-1.90655531329731,0.378899316854638,0.378899316854638,0.77976381149795,0.77976381149795
172,172,7,raxml,40,0.25,1,EXT,REF,0.243261118370578,0.243261118370578,0.00292097083277471,0.0243068259416249,42.8541666666667,28.4657237581976,-2.42556676739445,-2.42556676739445,0.47499696968009,0.47499696968009,0.859387580981896,0.859387580981896
173,173,9,raxml,40,0.9,0,INT,REF,0.254442606396738,0.254442606396738,0.0030576371288286,0.025416615196877,30.9166666666667,33.5031489998746,-2.83525676772284,-2.83525676772284,0.647972744765902,0.647972744765902,1.09276759498656,1.09276759498656
174,174,6,raxml,40,0.9,0,INT,REF,0.28391609754131,0.28391609754131,0.00345531279463932,0.028358244708566,36.375,32.4080532413414,1.45833679383424,1.45833679383424,0.362425433513132,0.362425433513132,0.730342161473433,0.730342161473433
175,175,2,raxml,40,0,1,EXT,REF,0.357619254926122,0.357619254926122,0.00406556232202474,0.0357299605145318,41.2916666666667,31.9826803750347,-1.42576784489061,-1.42576784489061,0.291038605699939,0.291038605699939,0.653464039213071,0.653464039213071
176,176,6,raxml,40,0.75,0,INT,REF,0.282263963474852,0.282263963474852,0.00349425617086514,0.0282070023800153,37.4583333333333,33.1277079717416,0.985341274978148,0.985341274978148,0.359679786289548,0.359679786289548,0.722105219802679,0.722105219802679
177,177,1,raxml,40,0,1,EXT,REF,0.376860529898048,0.376860529898048,0.00430728560232197,0.0376524502024202,35.625,31.8725019880574,-1.62390305469349,-1.62390305469349,0.529909914151776,0.529909914151776,0.908809231006414,0.908809231006414
178,178,4,raxml,40,0.5,0,INT,REF,0.302318256695528,0.302318256695528,0.003767152237681,0.0302046075651979,36.6875,35.1260079737253,-2.26184468967638,-2.26184468967638,0.612279330859306,0.612279330859306,0.974704764372438,0.974704764372438
179,179,9,raxml,40,0,0,EXT,REF,0.382763473815058,0.382763473815058,0.00430369895110316,0.0382418842046221,44.6458333333333,37.7051774667806,-1.03808851489096,-1.03808851489096,0.785255105945119,0.785255105945119,1.16415442279976,1.16415442279976
180,180,7,raxml,40,0,1,EXT,REF,0.307296466869685,0.307296466869685,0.0035130251327283,0.0307068852602749,42.2916666666667,30.08990665106,-2.22906255547329,-2.22906255547329,0.47499696968009,0.47499696968009,0.881352758770571,0.881352758770571
181,181,9,raxml,40,0.75,0,INT,REF,0.259839136844846,0.259839136844846,0.00320400565329685,0.0259607501396852,38.5416666666667,36.2138790446562,-0.548152420533987,-0.548152420533987,0.532655561375361,0.532655561375361,0.966467822701685,0.966467822701685
