,tree.num,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,avg_dxy,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin,RF.Dist.ML,Q.Dist.ML,CI.Dist.ML,std.gamma,std.colless,std.sackin,std.sites,std.ingroup.gamma,std.ingroup.colless,std.ingroup.sackin,ml.tree
1332,1367,16,LONG,astral,40,0.25,0,INT,REF,31_0_0,0.0426519,0.987916666666667,0.0505273607503614,0.337714608500873,0.444063058585152,0.837422403193221,1.0040916292849,0.0425315650351596,0.00561824729891957,0.0396997248142897,0,-0.208669188992409,-0.269073427911265,0,0,0.0197989898732233,0.00848528137423854,42
1333,1368,16,LONG,astral,40,0,0,INT,REF,31_0_0,0.0426519,0.986666666666667,0.0545126701389114,0.337714608500873,0.444063058585152,0.837422403193221,1.0040916292849,0.0425315650351596,0.00561824729891957,0.0396997248142897,0,-0.208669188992409,-0.269073427911265,0,0,0.0197989898732233,0.00848528137423854,42
1334,1369,16,LONG,astral,40,0.5,0,INT,REF,31_0_0,0.0426519,0.984791666666667,0.0671609557081435,0.277310369582018,0.444063058585152,0.672683569778162,1.0040916292849,0.0425315650351596,0.00561824729891957,0.0396997248142895,0,-0.269073427911265,-0.433812261326325,0,0,0.0197989898732233,0.00848528137423854,42
1335,1370,17,LONG,astral,40,0.75,0,EXT,REF,0_0_0,0.430421,0.964583333333333,0.111697889146198,0.26632778068768,0.342239682094289,0.716613925355511,0.930552524041496,0.048547432929838,0.00921968787515006,0.0269451308160853,0,-0.181212716756566,-0.318495077935783,0,0,0.0197989898732234,0.00848528137423854,43
1336,1371,17,LONG,astral,40,0.5,0,EXT,REF,0_0_0,0.430421,0.95375,0.135938424733954,0.26632778068768,0.342239682094289,0.623261919753644,0.930552524041496,0.0330041135254109,0.00533013205282113,0.0300023803318301,0,-0.181212716756566,-0.41184708353765,0,0,0.0197989898732234,0.00848528137423854,43
1337,1372,17,LONG,astral,40,0.25,0,EXT,REF,0_0_0,0.430421,0.967083333333333,0.101645155264048,0.26632778068768,0.342239682094289,0.623261919753644,0.930552524041496,0.0564981438884625,0.00849939975990396,0.0347631190298211,0,-0.181212716756566,-0.41184708353765,0,0,0.0197989898732234,0.00848528137423854,43
1338,1373,17,LONG,astral,40,0,0,EXT,REF,0_0_0,0.430421,0.964166666666667,0.107956518696548,0.291038605699939,0.342239682094289,0.65895533366024,0.930552524041496,0.0564981438884622,0.00849939975990396,0.0347631190298214,0,-0.156501891744307,-0.376153669631054,0,0,0.0197989898732234,0.00848528137423854,43
1339,1374,17,LONG,astral,40,0.75,0,INT,REF,49_0_0,0.0408423,0.969166666666667,0.101516864406192,0.241616955675421,0.353553390593274,0.565603328058373,0.936209378290989,0.0383343923416499,0.0058703481392557,0.0327253654218015,0,-0.205923541768825,-0.469505675232921,0,0,0.0311126983722081,0.014142135623731,43
1340,1375,17,LONG,astral,40,0.5,0,INT,REF,49_0_0,0.0408423,0.967708333333333,0.0992790947404451,0.285547311252771,0.353553390593274,0.653464039213071,0.936209378290989,0.0383343923416499,0.0058703481392557,0.0327253654218015,0,-0.161993186191476,-0.381644964078222,0,0,0.0311126983722081,0.014142135623731,43
1341,1376,17,LONG,astral,40,0,0,INT,REF,49_0_0,0.0408423,0.976875,0.0783379544434432,0.277310369582018,0.353553390593274,0.634244508647981,0.936209378290989,0.03833439234165,0.0058703481392557,0.0327253654218013,0,-0.170230127862229,-0.400864494643313,0,0,0.0311126983722081,0.014142135623731,43
1342,1377,17,LONG,astral,40,0.25,0,INT,REF,49_0_0,0.0408423,0.977708333333333,0.0759125920464166,0.277310369582018,0.353553390593274,0.634244508647981,0.936209378290989,0.03833439234165,0.0058703481392557,0.0327253654218013,0,-0.170230127862229,-0.400864494643313,0,0,0.0311126983722081,0.014142135623731,43
1343,1378,18,LONG,astral,40,0.75,0,EXT,REF,0_0_0,0.478858,0.977708333333333,0.0796331905392531,0.293784252923524,0.291327993848858,0.727596514249848,0.907925107043527,0.0236875740890416,0.000864345738295318,0.025756517559017,0,-0.123554125061295,-0.293784252923524,0,0,0,0,44
1344,1379,18,LONG,astral,40,0.5,0,EXT,REF,0_0_0,0.478858,0.962916666666667,0.117418298137848,0.293784252923524,0.291327993848858,0.727596514249848,0.907925107043527,0.00789585802968349,0.000288115246098439,0.00858550585300671,0,-0.123554125061295,-0.293784252923524,0,0,0,0,44
1345,1380,18,LONG,astral,40,0,0,EXT,REF,0_0_0,0.478858,0.971875,0.100205241507278,0.285547311252771,0.282842712474619,0.724850867026264,0.905096679918781,0.0188297218054751,0.00085234093637455,0.0199352628364331,0,-0.131791066732048,-0.296529900147108,0,0,-0.00848528137423854,-0.00282842712474618,44
1346,1381,18,LONG,astral,40,0.25,0,EXT,REF,0_0_0,0.478858,0.9675,0.109903245649322,0.285547311252771,0.282842712474619,0.724850867026264,0.905096679918781,0.0188297218054751,0.00085234093637455,0.0199352628364331,0,-0.131791066732048,-0.296529900147108,0,0,-0.00848528137423854,-0.00282842712474618,44
1347,1382,18,LONG,astral,40,0.75,0,INT,REF,16_0_0,0.0454596,0.976041666666667,0.0865101047678845,0.285547311252771,0.282842712474619,0.719359572579095,0.905096679918781,0.0267491945798753,0.00114045618247299,0.0285382799768744,0,-0.131791066732048,-0.302021194594277,0,0,-0.00848528137423854,-0.00282842712474618,44
1348,1383,18,LONG,astral,40,0.5,0,INT,REF,16_0_0,0.0454596,0.975416666666667,0.0830267409712802,0.293784252923524,0.291327993848858,0.722105219802679,0.907925107043527,0.0157917160593625,0.000576230492196879,0.0171710117060117,0,-0.123554125061295,-0.299275547370692,0,0,0,0,44
1349,1384,18,LONG,astral,40,0,0,INT,REF,16_0_0,0.0454596,0.974375,0.0860951045140001,0.293784252923524,0.291327993848858,0.727596514249848,0.907925107043527,0.0157917160593625,0.000576230492196879,0.0171710117060117,0,-0.123554125061295,-0.293784252923524,0,0,0,0,44
1350,1385,18,LONG,astral,40,0.25,0,INT,REF,16_0_0,0.0454596,0.973541666666667,0.0943621268990256,0.293784252923524,0.291327993848858,0.727596514249848,0.907925107043527,0.0157917160593625,0.000576230492196879,0.0171710117060117,0,-0.123554125061295,-0.293784252923524,0,0,0,0,44
1351,1386,19,LONG,astral,40,0.75,0,EXT,REF,0_0_0,0.386977,0.932083333333333,0.152133177006527,0.400864494643313,0.588312841947208,0.74132475036777,1.11440028715,0.0922713755093197,0.0161824729891957,0.0610987801013097,0,-0.288292958476355,-0.469505675232921,0,0,0.0169705627484772,0.0113137084989849,45
