,tree.num,simulation,method,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps
37,37,4,raxml,40,0.25,3,INT,REF,1.00000050002909e-06,0.0254818273955544,0.0128343426607979,0.0191811794118885,23.3125,27.4048887159192,0.31983762544272,4.14597072712404,0.642481450318734,1.37461558262665,0.971959117148854,1.83847763108502,s4_q40_miss0.25_mac3.REF.cichlids.INT.noInv,85
38,38,4,raxml,40,0,3,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0131163652864712,0.0201973358314368,26.8333333333333,26.5605156747342,-1.99249172650356,-0.371184969017373,0.255345191793343,1.17379725676967,0.51343603081027,1.671600430725,s4_q40_miss0_mac3.REF.cichlids.INT.noInv,92
39,39,4,raxml,40,0,4,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.014652914385963,0.0229640822521427,29.875,28.2614126824635,0.230955034027138,3.56053412036203,0.332223314053704,1.51320851173921,0.584822858623463,1.98838426869657,s4_q40_miss0_mac4.REF.cichlids.INT.noInv,79
40,40,4,raxml,40,0.5,3,INT,REF,1.00000050002909e-06,0.0241052132094315,0.0122404421897366,0.0187743127553653,26.2083333333333,27.9170186280343,0.572085144662785,5.20343380199789,0.631498861424397,1.47643895911751,0.955485233807348,1.93464415332639,s4_q40_miss0.50_mac3.REF.cichlids.INT.noInv,80
41,41,4,raxml,40,0.25,4,INT,REF,1.00000050002909e-06,2.00000100005818e-06,0.0149998494592666,0.0232012242271612,29.3541666666667,28.0588208782553,-2.04418831344694,4.14358319705403,0.304766841817861,1.00692005640964,0.584822858623463,1.51038008461447,s4_q40_miss0.25_mac4.REF.cichlids.INT.noInv,75
42,42,4,raxml,40,0.5,4,INT,REF,1.00000050002909e-06,0.0321115109402932,0.0149435779454174,0.0234153357155868,25.7083333333333,30.359518352733,-1.19749748981633,0.917038515997529,0.39262755297256,1.13137084989848,0.656209686436656,1.59523289835685,s4_q40_miss0.50_mac4.REF.cichlids.INT.noInv,70
43,43,4,raxml,40,0,5,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0237018035235712,0.0366866824216703,27.9791666666667,27.2494306661847,-0.132480466750599,5.31998691280803,0.634244508647981,1.01540533778388,0.963722175478101,1.53583592873718,s4_q40_miss0_mac5.REF.cichlids.INT.noInv,60
44,44,4,raxml,40,0.25,5,INT,REF,1.00000050002909e-06,0.0117906204223139,0.023880486899345,0.0365591034122048,21.9375,28.1934097097855,-1.91954340533259,-0.162863193377784,0.244362602899006,1.23319422638934,0.502453441915933,1.71968369184568,s4_q40_miss0.25_mac5.REF.cichlids.INT.noInv,58
45,45,10,raxml,40,0.75,0,EXT,REF,1.00000050002909e-06,0.0501990501007251,0.00605661105156285,0.0102006026730921,83.125,25.0672499743509,3.46569332804322,3.6263970677571,0.455777439114999,0.602454977570938,1.02138076717337,1.17945411101916,s10_q40_miss0.75_mac0.REF.cichlids.EXT.noInv,18148
46,46,4,raxml,40,0.5,5,INT,REF,1.00000050002909e-06,0.0119717585829472,0.0248256164525243,0.0396947410664482,21.2916666666667,29.8727502194518,-1.06137849248075,6.95784349204468,0.510690383586686,1.51038008461447,0.845659344863975,1.96292842457386,s4_q40_miss0.50_mac5.REF.cichlids.INT.noInv,55
47,47,4,raxml,40,0,10,INT,REF,1.00000050002909e-06,0.0347733767631615,0.0343911694895374,0.0589345399563674,21.5,26.1842895889233,-0.146700142165474,5.29138721890986,0.642481450318734,1.36047344700292,0.971959117148854,1.82433549546129,s4_q40_miss0_mac10.REF.cichlids.INT.noInv,40
48,48,7,raxml,40,0,0,EXT,REF,0.0148988824562101,0.000136910156301958,0.0137083988942099,0.0611253767032667,84.5208333333333,27.5263816074173,-10.7097135890831,8.32848215432269,0.705631336461174,0.956008368164212,1.16690007002334,1.46512525061853,s7_q40_miss0_mac0.REF.cichlids.EXT.noInv,161726
49,49,4,raxml,40,0.25,10,INT,REF,1.00000050002909e-06,0.0347733767631615,0.0343911694895374,0.0589345399563674,21.5,26.1842895889233,-0.146700142165474,5.29138721890986,0.642481450318734,1.36047344700292,0.971959117148854,1.82433549546129,s4_q40_miss0.25_mac10.REF.cichlids.INT.noInv,40
50,50,4,raxml,40,0.5,10,INT,REF,1.00000050002909e-06,0.123994526342525,0.0344910564566056,0.0625590477570711,22.2708333333333,23.9438523921253,0.535815770130518,2.09026343192625,0.326732019606536,0.800444876303172,0.623261919753644,1.32653232150596,s4_q40_miss0.50_mac10.REF.cichlids.INT.noInv,39
51,51,2,raxml,40,0,0,EXT,REF,1.00000050002909e-06,1.21195331885876,0.0173505501971861,0.115436537459511,95.4375,12.7794819759828,-10.7975995938886,7.13518984337886,0.930774408795089,1.09177287015203,1.40302573125159,1.57260548135888,s2_q40_miss0_mac0.REF.cichlids.EXT.noInv,248270
52,52,9,raxml,40,0.9,0,EXT,REF,1.00000050002909e-06,0.0240006435784045,0.00491091941337382,0.0132871565859474,92.0625,17.7553183521793,2.95186512184308,2.73315451872135,0.296529900147108,0.379009234715989,0.708376983684758,0.978635785162182,s9_q40_miss0.90_mac0.REF.cichlids.EXT.noInv,11127
53,53,6,raxml,40,0.25,0,INT,REF,1.00000050002909e-06,0.0118793737779748,0.0166317706970971,0.0383255789285119,71.1041666666667,32.5349171404098,-10.2929485884786,4.39215114309512,0.318495077935783,0.684479364188578,0.647972744765902,1.25582164338731,s6_q40_miss0.25_mac0.REF.cichlids.INT.noInv,1722
54,54,2,raxml,40,0.5,0,EXT,REF,1.00000050002909e-06,0.250069828926926,0.0068114696161384,0.0248426307502041,93.2291666666667,15.2806922859401,0.276127696166561,1.4971031587326,0.269073427911265,0.540229580826522,0.571094622505541,1.10025815152627,s2_q40_miss0.50_mac0.REF.cichlids.EXT.noInv,82624
55,55,6,raxml,40,0,0,INT,REF,0.0169200831771706,1.00000050002909e-06,0.0375429164148456,0.205331153906944,63.3333333333333,32.805249536669,-10.7802204665683,5.51214922544473,0.488725205798011,0.786302740679441,0.873115817099818,1.31239018588223,s6_q40_miss0_mac0.REF.cichlids.INT.noInv,4445
56,56,6,raxml,40,0.5,0,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.015529679203546,0.0364805642018982,67.5833333333333,32.6495468238292,-10.3091210027987,4.19906656064234,0.365171080736716,0.608111831820431,0.705631336461174,1.18511096526865,s6_q40_miss0.50_mac0.REF.cichlids.INT.noInv,1375
57,57,6,raxml,40,0.9,0,EXT,REF,1.00000050002909e-06,0.211830499210393,0.00584879456789564,0.021164967443236,94.2291666666667,15.2792998382157,1.41691723761511,2.00471669513242,0.293784252923524,0.503460028204822,0.634244508647981,1.09177287015203,s6_q40_miss0.90_mac0.REF.cichlids.EXT.noInv,24842
58,58,7,raxml,40,0.75,0,EXT,REF,1.00000050002909e-06,0.128945971533545,0.00601122854355695,0.0140719780104949,92.1458333333333,17.7464285688798,3.22097965264418,3.5844909121009,0.293784252923524,0.568513852073984,0.645227097542318,1.17945411101916,s7_q40_miss0.75_mac0.REF.cichlids.EXT.noInv,39909
59,59,6,raxml,40,0.75,0,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0135994713957372,0.0333096092107855,63.1041666666667,33.4086493981713,-9.61861043375143,1.61248806700703,0.356934139065963,0.726905771059771,0.713868278131927,1.30390490450799,s6_q40_miss0.75_mac0.REF.cichlids.INT.noInv,925
60,60,6,raxml,40,0.9,0,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.012712407310266,0.0362370545803595,56.4166666666667,32.4482129680926,-10.2798003588581,3.96723145064081,0.321240725159367,0.732562625309263,0.612279330859306,1.28693434175952,s6_q40_miss0.90_mac0.REF.cichlids.INT.noInv,399
61,61,9,raxml,40,0.75,0,EXT,REF,1.00000050002909e-06,0.0265680888010218,0.00557776135355798,0.0139441144726655,95.7916666666667,12.8939344693267,1.62398858093501,3.21078349657596,0.370662375183885,0.466690475583121,0.782509458721535,1.05500331753033,s9_q40_miss0.75_mac0.REF.cichlids.EXT.noInv,32991
62,62,6,raxml,40,0.25,1,INT,REF,1.00000050002909e-06,0.0118793737779748,0.0166317706970971,0.0383255789285119,71.1041666666667,32.5349171404098,-10.2929485884786,4.39215114309512,0.318495077935783,0.684479364188578,0.647972744765902,1.25582164338731,s6_q40_miss0.25_mac1.REF.cichlids.INT.noInv,1722
63,63,5,raxml,40,0,4,EXT,REF,1.00000050002909e-06,0.0323389823207547,0.0115719439260161,0.0167323380109835,93.25,16.1844422274222,-0.053187194021489,4.40179869190298,0.461268733562168,0.599626550446192,0.807220283733794,1.14834141264695,s5_q40_miss0_mac4.REF.cichlids.EXT.noInv,44601
64,64,6,raxml,40,0,1,INT,REF,0.0169200831771706,1.00000050002909e-06,0.0375429164148456,0.205331153906944,63.3333333333333,32.805249536669,-10.7802204665683,5.51214922544473,0.488725205798011,0.786302740679441,0.873115817099818,1.31239018588223,s6_q40_miss0_mac1.REF.cichlids.INT.noInv,4445
65,65,2,raxml,40,0.9,0,EXT,REF,8.2940068871568e-05,0.0128890411429427,0.00442970810391657,0.0192228722396961,81.5625,22.5632974898843,-0.2142075043374,0.0485282860559319,0.2278887195575,0.472347329832614,0.529909914151776,1.03803275478185,s2_q40_miss0.90_mac0.REF.cichlids.EXT.noInv,6950
66,66,6,raxml,40,0.5,1,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.015529679203546,0.0364805642018982,67.5833333333333,32.6495468238292,-10.3091210027987,4.19906656064234,0.365171080736716,0.608111831820431,0.705631336461174,1.18511096526865,s6_q40_miss0.50_mac1.REF.cichlids.INT.noInv,1375
67,67,7,raxml,40,0.9,0,EXT,REF,1.00000050002909e-06,0.0251933480536639,0.00525971188641951,0.013482612361171,88.7916666666667,20.6459087012243,1.8713326991013,2.48810153521826,0.222397425110331,0.359210244842766,0.584822858623463,0.981464212286928,s7_q40_miss0.90_mac0.REF.cichlids.EXT.noInv,18707
68,68,6,raxml,40,0.75,1,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0135994713957372,0.0333096092107855,63.1041666666667,33.4086493981713,-9.61861043375143,1.61248806700703,0.356934139065963,0.726905771059771,0.713868278131927,1.30390490450799,s6_q40_miss0.75_mac1.REF.cichlids.INT.noInv,925
69,69,6,raxml,40,0.9,1,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.012712407310266,0.0362370545803595,56.4166666666667,32.4482129680926,-10.2798003588581,3.96723145064081,0.321240725159367,0.732562625309263,0.612279330859306,1.28693434175952,s6_q40_miss0.90_mac1.REF.cichlids.INT.noInv,399
70,70,8,raxml,40,0.5,0,EXT,REF,1.00000050002909e-06,0.0478013323016515,0.00758484596456369,0.0169771026113904,91.875,16.8556133714457,-0.266808637185518,2.38390548785739,0.302021194594277,0.427092495836675,0.702885689237589,1.02106219203337,s8_q40_miss0.50_mac0.REF.cichlids.EXT.noInv,64761
71,71,6,raxml,40,0.25,2,INT,REF,1.00000050002909e-06,0.0118793737779748,0.0166317706970971,0.0383255789285119,71.1041666666667,32.5349171404098,-10.2929485884786,4.39215114309512,0.318495077935783,0.684479364188578,0.647972744765902,1.25582164338731,s6_q40_miss0.25_mac2.REF.cichlids.INT.noInv,1722
72,72,6,raxml,40,0,2,INT,REF,0.0169200831771706,1.00000050002909e-06,0.0375429164148456,0.205331153906944,63.3333333333333,32.805249536669,-10.7802204665683,5.51214922544473,0.488725205798011,0.786302740679441,0.873115817099818,1.31239018588223,s6_q40_miss0_mac2.REF.cichlids.INT.noInv,4445
73,73,4,raxml,40,0,1,EXT,REF,0.0168051774065737,0.000810325373431489,0.0162486719091,0.077737812561906,87.5208333333333,19.6944636170453,-10.8368174110609,8.29001164523957,0.211414836215994,0.780645886429948,0.485979558574427,1.30673333163274,s4_q40_miss0_mac1.REF.cichlids.EXT.noInv,124053
74,74,4,raxml,40,0.25,1,EXT,REF,1.00000050002909e-06,0.0501145285924481,0.00822904753065772,0.0183034218533682,92.1875,15.1104532649534,-0.494341990128102,2.6140612929378,0.351442844618795,0.489317892581091,0.818202872628131,1.05500331753033,s4_q40_miss0.25_mac1.REF.cichlids.EXT.noInv,50807
75,75,6,raxml,40,0.5,2,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.015529679203546,0.0364805642018982,67.5833333333333,32.6495468238292,-10.3091210027987,4.19906656064234,0.365171080736716,0.608111831820431,0.705631336461174,1.18511096526865,s6_q40_miss0.50_mac2.REF.cichlids.INT.noInv,1375
76,76,5,raxml,40,0.75,4,EXT,REF,0.000575079644035604,0.0994040183446096,0.00972787489738801,0.0149182534759106,86.25,19.2049417399284,-0.145028638115998,4.20540255659066,0.373408022407469,0.435577777210913,0.796237694839457,1.02954747340761,s5_q40_miss0.75_mac4.REF.cichlids.EXT.noInv,6262
77,77,6,raxml,40,0.75,2,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0135994713957372,0.0333096092107855,63.1041666666667,33.4086493981713,-9.61861043375143,1.61248806700703,0.356934139065963,0.726905771059771,0.713868278131927,1.30390490450799,s6_q40_miss0.75_mac2.REF.cichlids.INT.noInv,925
78,78,6,raxml,40,0.9,2,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.012712407310266,0.0362370545803595,56.4166666666667,32.4482129680926,-10.2798003588581,3.96723145064081,0.321240725159367,0.732562625309263,0.612279330859306,1.28693434175952,s6_q40_miss0.90_mac2.REF.cichlids.INT.noInv,399
79,79,5,raxml,40,0,3,EXT,REF,1.00000050002909e-06,0.0299502815376035,0.0104344393000061,0.0147514854999994,90.4375,21.5849694059389,-1.3462292962613,4.57252340765659,0.461268733562168,0.599626550446192,0.807220283733794,1.14834141264695,s5_q40_miss0_mac3.REF.cichlids.EXT.noInv,50453
80,80,6,raxml,40,0,3,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0203769123829622,0.0245157070793031,68.2083333333333,33.3217444393638,-7.1734157168134,1.23429349166781,0.334968961277289,0.675994082814339,0.675429217001746,1.24733636201307,s6_q40_miss0_mac3.REF.cichlids.INT.noInv,1263
81,81,6,raxml,40,0.25,3,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0192505088830651,0.0229765323807946,70.9166666666667,31.6650242201905,-7.67738087704843,2.3456022463055,0.337714608500873,0.684479364188578,0.650718391989487,1.25582164338731,s6_q40_miss0.25_mac3.REF.cichlids.INT.noInv,1107
82,82,5,raxml,40,0.9,4,EXT,REF,0.00108001495411159,0.0539356125883631,0.00878130355273535,0.0139755644303558,79.5625,23.1965755451376,0.725900826255268,3.33866392189642,0.439303555773493,0.51194530957906,0.8236941670753,1.08328758877779,s5_q40_miss0.90_mac4.REF.cichlids.EXT.noInv,2947
83,83,6,raxml,40,0.75,3,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0159603435312858,0.018659326507126,64.1666666666667,32.2406729599089,-6.05714517013023,0.245068900076214,0.359679786289548,0.726905771059771,0.694648747566836,1.2982480502585,s6_q40_miss0.75_mac3.REF.cichlids.INT.noInv,590
84,84,6,raxml,40,0.5,3,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0176831000604831,0.0211613351727949,69.7916666666667,33.290442263498,-6.25497514719705,0.793845032019638,0.343205902948042,0.667508801440101,0.672683569778162,1.23319422638934,s6_q40_miss0.50_mac3.REF.cichlids.INT.noInv,897
85,85,6,raxml,40,0.9,3,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0145142626385231,0.0193829622715786,55.6458333333333,33.0077293226217,-7.45036824808332,1.31959009695991,0.31025813626503,0.724077343935025,0.5958054475178,1.27844906038528,s6_q40_miss0.90_mac3.REF.cichlids.INT.noInv,261
86,86,6,raxml,40,0,4,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0226805876536035,0.0259387150044025,68.2916666666667,33.2245476624722,-6.22450794238745,2.26134998467009,0.334968961277289,0.675994082814339,0.675429217001746,1.24733636201307,s6_q40_miss0_mac4.REF.cichlids.INT.noInv,1084
87,87,6,raxml,40,0.25,4,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0214492737372777,0.0246145108187174,68.7083333333333,34.2903487031613,-6.44670687033646,2.20682613406675,0.326732019606536,0.667508801440101,0.672683569778162,1.24450793488832,s6_q40_miss0.25_mac4.REF.cichlids.INT.noInv,975
88,88,6,raxml,40,0.5,4,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0195737089390258,0.0223409128397794,67.625,35.1268976166443,-6.07397853456356,1.27315306912154,0.461268733562168,0.608111831820431,1.02687206162054,1.18511096526865,s6_q40_miss0.50_mac4.REF.cichlids.INT.noInv,797
89,89,6,raxml,40,0.75,4,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0174084241973989,0.019719921088375,63.75,33.1145657994349,-5.09499437267595,1.44327747603577,0.340460255724457,0.721248916810278,0.730342161473433,1.2982480502585,s6_q40_miss0.75_mac4.REF.cichlids.INT.noInv,519
90,90,6,raxml,40,0.75,0,EXT,REF,1.00000050002909e-06,0.234817437875593,0.00702075882086253,0.0237227025134423,94.4791666666667,16.8396563154565,2.51568490793298,2.56707173928856,0.299275547370692,0.509116882454314,0.634244508647981,1.09742972440152,s6_q40_miss0.75_mac0.REF.cichlids.EXT.noInv,50904
91,91,6,raxml,40,0.9,4,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0159422195604699,0.0195693775538723,56.5416666666667,32.6424591880571,-4.60209580381398,-0.327131013887867,0.32947766683012,0.83155757467538,0.647972744765902,1.36330187412766,s6_q40_miss0.90_mac4.REF.cichlids.INT.noInv,228
92,92,10,raxml,40,0,1,EXT,REF,1.63732002435394,1.00000050002909e-06,0.032947070358116,0.166181858107983,89.4583333333333,17.440425445393,3.99049194261736,4.62565111691183,0.34869719739521,1.03803275478185,0.656209686436656,1.5245222202382,s10_q40_miss0_mac1.REF.cichlids.EXT.noInv,95343
93,93,6,raxml,40,0,5,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0323385543809967,0.0328256571676869,68.1041666666667,31.5656961551439,-6.30600506783013,2.31037223059796,0.351442844618795,0.692964645562817,0.686411805896083,1.25865007051205,s6_q40_miss0_mac5.REF.cichlids.INT.noInv,810
94,94,5,raxml,40,0.75,5,EXT,REF,0.00050960475303909,0.057470325822475,0.013163542151013,0.0196547523833277,83.0208333333333,21.4590055324033,-0.542070937264285,4.71648058032408,0.39262755297256,0.461033621333629,0.793492047615872,1.03803275478185,s5_q40_miss0.75_mac5.REF.cichlids.EXT.noInv,4506
95,95,6,raxml,40,0.25,5,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0306705247758123,0.0317245087323138,70.2291666666667,31.9355998137031,-4.91399891272363,1.33906391765417,0.343205902948042,0.69013621843807,0.650718391989487,1.25582164338731,s6_q40_miss0.25_mac5.REF.cichlids.INT.noInv,761
96,96,6,raxml,40,0.5,5,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0267157989019273,0.0275704502084723,67.75,32.8915044324486,-6.23834393575037,2.07572794352384,0.34869719739521,0.678822509939086,0.661700980883824,1.25016478913782,s6_q40_miss0.50_mac5.REF.cichlids.INT.noInv,627
97,97,6,raxml,40,0.75,5,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0228608683692974,0.0238175577917962,65.1875,29.7168597822709,-3.35755304030197,0.265734643033662,0.354188491842379,0.803273303427918,0.672683569778162,1.35764501987817,s6_q40_miss0.75_mac5.REF.cichlids.INT.noInv,403
98,98,10,raxml,40,0.25,1,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.00698428401551894,0.0119615544696597,91.8125,15.0328098617799,4.12150492376667,3.93777430856572,0.455777439114999,0.602454977570938,1.02138076717337,1.17945411101916,s10_q40_miss0.25_mac1.REF.cichlids.EXT.noInv,34301
99,99,6,raxml,40,0.9,5,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0203663404033693,0.0233969600355776,54.0208333333333,30.575674925717,-3.36059375103576,-0.554390897910392,0.351442844618795,0.806101730552664,0.719359572579095,1.34350288425444,s6_q40_miss0.90_mac5.REF.cichlids.INT.noInv,167
100,100,6,raxml,40,0,10,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0483417106317525,0.0483646129864373,66,30.1090217624114,-4.26928461502717,1.73132662178924,0.362425433513132,0.735391052434009,0.74132475036777,1.28410591463477,s6_q40_miss0_mac10.REF.cichlids.INT.noInv,450
101,101,6,raxml,40,0.25,10,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0482582015453166,0.0483470435039062,67.6458333333333,30.3297407466478,-5.35931681797492,2.7030407257339,0.354188491842379,0.726905771059771,0.738579103144186,1.28127748751002,s6_q40_miss0.25_mac10.REF.cichlids.INT.noInv,446
102,102,6,raxml,40,0.5,10,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0462294258988053,0.0458934876154281,65.2083333333333,31.0387255258573,-5.18121386301817,2.72563113880277,0.32947766683012,0.695793072687563,0.675429217001746,1.27844906038528,s6_q40_miss0.50_mac10.REF.cichlids.INT.noInv,385
103,103,6,raxml,40,0.75,10,INT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0412357160692391,0.0418702462489676,61.0625,29.5270566509445,-1.83664216424447,0.00173098056103652,0.381644964078222,0.763675323681471,0.705631336461174,1.32370389438122,s6_q40_miss0.75_mac10.REF.cichlids.INT.noInv,243
104,104,6,raxml,40,0.9,10,INT,REF,1.00000050002909e-06,0.312477776997995,0.041015704114521,0.0469833613507127,41,32.8426292776985,-8.51146248729568,1.92297768940627,0.67817486422533,0.83155757467538,1.20533913115352,1.36895872837716,s6_q40_miss0.90_mac10.REF.cichlids.INT.noInv,97
105,105,2,raxml,40,0.75,0,EXT,REF,3.85818584867264e-05,0.0197066275217886,0.00566415312075903,0.0221182484434906,91.6041666666667,14.9506131423876,0.386364368515244,0.833712321835569,0.249853897346174,0.478004184082106,0.551875091940451,1.03803275478185,s2_q40_miss0.75_mac0.REF.cichlids.EXT.noInv,42693
106,106,10,raxml,40,0.25,0,INT,REF,1.00000050002909e-06,2.00000100005818e-06,0.00691445178700175,0.0124871903544342,31.1041666666667,32.0891309121178,-1.22758376684335,1.33798262711584,0.318495077935783,0.919238815542512,0.65895533366024,1.43401255224632,s10_q40_miss0.25_mac0.REF.cichlids.INT.noInv,113
107,107,10,raxml,40,0,0,INT,REF,0.0301460964034927,1.00000050002909e-06,0.0109282507164561,0.0285380103497566,25.0625,31.0410889326979,0.0472749201468291,2.01309587447161,0.304766841817861,1.77342380721586,0.524418619704608,2.20900158442677,s10_q40_miss0_mac0.REF.cichlids.INT.noInv,293
108,108,2,raxml,40,0,1,INT,REF,1.00000050002909e-06,0.00223015712322756,0.0150952796334174,0.0753556568946529,91.8125,17.6462355095804,-10.142402879066,4.72894229473399,0.727596514249848,1.10308657865101,1.14493489223467,1.57826233560837,s2_q40_miss0_mac1.REF.cichlids.INT.noInv,199869
109,109,10,raxml,40,0.5,0,INT,REF,1.00000050002909e-06,0.0434260797145269,0.00698554773007848,0.0122716680851041,31.1458333333333,32.3412585337383,-4.07896583511078,-0.244900347869618,0.318495077935783,0.429920922961421,0.74132475036777,1.05217489040558,s10_q40_miss0.50_mac0.REF.cichlids.INT.noInv,94
110,110,10,raxml,40,0.75,0,INT,REF,1.00000050002909e-06,0.0648606911250338,0.00670296017178432,0.0150912210107021,23.75,31.4571643904749,-0.947054834530271,2.34221291007399,0.439303555773493,0.664680374315355,0.730342161473433,1.2247089450151,s10_q40_miss0.75_mac0.REF.cichlids.INT.noInv,40
111,111,10,raxml,40,0.25,1,INT,REF,1.00000050002909e-06,2.00000100005818e-06,0.00691445178700175,0.0124871903544342,31.1041666666667,32.0891309121178,-1.22758376684335,1.33798262711584,0.318495077935783,0.919238815542512,0.65895533366024,1.43401255224632,s10_q40_miss0.25_mac1.REF.cichlids.INT.noInv,113
112,112,10,raxml,40,0,1,INT,REF,0.0301460964034927,1.00000050002909e-06,0.0109282507164561,0.0285380103497566,25.0625,31.0410889326979,0.0472749201468291,2.01309587447161,0.304766841817861,1.77342380721586,0.524418619704608,2.20900158442677,s10_q40_miss0_mac1.REF.cichlids.INT.noInv,293
113,113,10,raxml,40,0.5,1,INT,REF,1.00000050002909e-06,0.0434260797145269,0.00698554773007848,0.0122716680851041,31.1458333333333,32.3412585337383,-4.07896583511078,-0.244900347869618,0.318495077935783,0.429920922961421,0.74132475036777,1.05217489040558,s10_q40_miss0.50_mac1.REF.cichlids.INT.noInv,94
114,114,10,raxml,40,0.75,1,INT,REF,1.00000050002909e-06,0.0648606911250338,0.00670296017178432,0.0150912210107021,23.75,31.4571643904749,-0.947054834530271,2.34221291007399,0.439303555773493,0.664680374315355,0.730342161473433,1.2247089450151,s10_q40_miss0.75_mac1.REF.cichlids.INT.noInv,40
115,115,2,raxml,40,0,2,INT,REF,1.00000050002909e-06,0.00223015712322756,0.0150952796334174,0.0753556568946529,91.8125,17.6462355095804,-10.142402879066,4.72894229473399,0.727596514249848,1.10308657865101,1.14493489223467,1.57826233560837,s2_q40_miss0_mac2.REF.cichlids.INT.noInv,199869
116,116,10,raxml,40,0.25,2,INT,REF,1.00000050002909e-06,2.00000100005818e-06,0.00691445178700175,0.0124871903544342,31.1041666666667,32.0891309121178,-1.22758376684335,1.33798262711584,0.318495077935783,0.919238815542512,0.65895533366024,1.43401255224632,s10_q40_miss0.25_mac2.REF.cichlids.INT.noInv,113
117,117,4,raxml,40,0.75,1,EXT,REF,1.00000050002909e-06,0.0394455392502787,0.0072660024199004,0.0166570811166738,89.9375,16.384224703932,-0.84924977120671,2.09785808990395,0.343205902948042,0.480832611206852,0.809965930957378,1.05217489040558,s4_q40_miss0.75_mac1.REF.cichlids.EXT.noInv,34035
118,118,10,raxml,40,0,2,INT,REF,0.0301460964034927,1.00000050002909e-06,0.0109282507164561,0.0285380103497566,25.0625,31.0410889326979,0.0472749201468291,2.01309587447161,0.304766841817861,1.77342380721586,0.524418619704608,2.20900158442677,s10_q40_miss0_mac2.REF.cichlids.INT.noInv,293
119,119,9,raxml,40,0.25,0,INT,REF,0.00049707846113429,0.148606337707711,0.00938017999088859,0.0184318255324331,90.1875,16.2764106163857,-2.71275332387941,3.52131112080242,0.367916727960301,0.596798123321446,0.74132475036777,1.17945411101916,s9_q40_miss0.25_mac0.REF.cichlids.INT.noInv,9458
120,120,10,raxml,40,0.5,2,INT,REF,1.00000050002909e-06,0.0434260797145269,0.00698554773007848,0.0122716680851041,31.1458333333333,32.3412585337383,-4.07896583511078,-0.244900347869618,0.318495077935783,0.429920922961421,0.74132475036777,1.05217489040558,s10_q40_miss0.50_mac2.REF.cichlids.INT.noInv,94
121,121,10,raxml,40,0.75,2,INT,REF,1.00000050002909e-06,0.0648606911250338,0.00670296017178432,0.0150912210107021,23.75,31.4571643904749,-0.947054834530271,2.34221291007399,0.439303555773493,0.664680374315355,0.730342161473433,1.2247089450151,s10_q40_miss0.75_mac2.REF.cichlids.INT.noInv,40
122,122,9,raxml,40,0.25,1,EXT,REF,1.00000050002909e-06,0.0478961897115353,0.0065599186391044,0.0153815651174377,98.0208333333333,7.61155220374626,0.296039791407273,3.27899115033678,0.370662375183885,0.466690475583121,0.782509458721535,1.05500331753033,s9_q40_miss0.25_mac1.REF.cichlids.EXT.noInv,59092
123,123,10,raxml,40,0.25,3,INT,REF,1.00000050002909e-06,2.00000100005818e-06,0.00846234447010552,0.0149578722363256,30.1666666666667,30.4598328695303,-0.242504356940466,0.96763682239148,0.291038605699939,0.554371716450253,0.587568505847047,1.11440028715,s10_q40_miss0.25_mac3.REF.cichlids.INT.noInv,86
