,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
278,278,6,Cichlids,astral,40,0.9,4,EXT,REF,0.278644,0.743958333333333,0.236334955080512,0.381644964078222,0.605283404695685,0.727596514249848,1.1879393923934
279,279,8,Cichlids,astral,40,0.5,4,EXT,REF,0.277349,0.999583333333333,0.00201940936523459,0.491470853021596,0.639224530192639,0.870370169876234,1.1879393923934
280,280,5,Cichlids,astral,40,0.75,4,EXT,REF,0.272258,0.905,0.200753898242536,0.546383797493282,0.704278354061801,0.936265703242258,1.23036579926459
281,281,1,Cichlids,astral,40,0.75,4,EXT,REF,0.264785,0.961458333333333,0.119609107732155,0.409101436314066,0.633567675943147,0.744070397591354,1.17096882964492
282,282,1,Cichlids,astral,40,0.9,5,EXT,REF,0.264785,0.91875,0.168757978534791,0.332223314053704,0.729734198184517,0.656209686436656,1.2614784976368
283,283,1,Cichlids,astral,40,0.5,5,EXT,REF,0.264785,0.970416666666667,0.141976299090891,0.571094622505541,0.642052957317385,0.999415589384697,1.16248354827068
284,284,6,Cichlids,astral,40,0.5,4,EXT,REF,0.278644,0.961666666666667,0.113687390220004,0.425575319655572,0.701449926937055,0.766035575380029,1.24450793488832
285,285,2,Cichlids,astral,40,0.75,4,EXT,REF,0.271124,0.97875,0.0898136368359623,0.535401208598945,0.579827560572969,0.892335347664908,1.16814040252018
286,286,5,Cichlids,astral,40,0.5,4,EXT,REF,0.272258,0.950208333333333,0.132801076375626,0.788000753168704,0.876812408671319,1.16690007002334,1.39158614537513
287,287,1,Cichlids,astral,40,0.5,4,EXT,REF,0.264785,0.970416666666667,0.108529010404089,0.420084025208403,0.543058007951268,0.826439814298884,1.08611601590254
288,288,5,Cichlids,astral,40,0.9,4,EXT,REF,0.272258,0.874375,0.202410014153913,0.496962147468764,0.585484414822461,0.914300525453583,1.13985613127271
289,289,4,Cichlids,astral,40,0.75,4,EXT,REF,0.281971,0.959375,0.116662930537948,0.469505675232921,0.596798123321446,0.80447463651021,1.1511698397717
290,290,1,Cichlids,astral,40,0.9,4,EXT,REF,0.264785,0.926875,0.157387666796272,0.417338377984819,0.455376767084137,0.763289928156445,1.03237590053236
291,291,2,Cichlids,astral,40,0.9,4,EXT,REF,0.271124,0.877291666666667,0.189610346060898,0.24710825012259,0.627910821693654,0.549129444716867,1.17662568389442
292,292,8,Cichlids,astral,40,0.9,4,EXT,REF,0.277349,0.939583333333333,0.137406964011528,0.282801664029186,0.5939696961967,0.623261919753644,1.14268455839746
293,293,2,Cichlids,astral,40,0.5,4,EXT,REF,0.271124,0.970833333333333,0.097997684152692,0.337714608500873,0.695793072687563,0.634244508647981,1.25016478913782
294,294,3,Cichlids,astral,40,0.75,4,EXT,REF,0.277487,0.976041666666667,0.0742548682645987,0.439303555773493,0.780645886429948,0.74132475036777,1.30673333163274
295,295,8,Cichlids,astral,40,0.75,4,EXT,REF,0.277349,0.993958333333333,0.0287867865176748,0.332223314053704,0.639224530192639,0.645227097542318,1.1879393923934
296,296,3,Cichlids,astral,40,0.5,4,EXT,REF,0.277487,0.981041666666667,0.0675479209983969,0.518927325257439,0.814587011926903,0.826439814298884,1.32936074863071
297,297,4,Cichlids,astral,40,0.5,4,EXT,REF,0.281971,0.9875,0.0613847302379263,0.469505675232921,0.596798123321446,0.80447463651021,1.1511698397717
298,298,4,Cichlids,astral,40,0.9,4,EXT,REF,0.281971,0.924166666666667,0.150387207091353,0.334968961277289,0.506288455329568,0.708376983684758,1.08328758877779
299,299,3,Cichlids,astral,40,0.9,4,EXT,REF,0.277487,0.86375,0.200718125632557,0.403610141866897,0.692964645562817,0.738579103144186,1.26430692476155
300,300,10,Cichlids,astral,40,0.5,4,EXT,REF,0.272004,0.988541666666667,0.0516530810324209,0.57658591695271,0.661851947190608,0.98843300049036,1.21622366364086
301,301,9,Cichlids,astral,40,0.5,4,EXT,REF,0.279127,0.956041666666667,0.149306760949557,0.406355789090481,0.588312841947208,0.730342161473433,1.15965512114594
302,302,10,Cichlids,astral,40,0.75,4,EXT,REF,0.272004,0.979791666666667,0.0867005014423481,0.579331564176294,0.627910821693654,1.02961770884412,1.1879393923934
303,303,9,Cichlids,astral,40,0.75,4,EXT,REF,0.279127,0.97625,0.0970550403176663,0.414592730761234,0.585484414822461,0.733087808697017,1.13985613127271
304,304,10,Cichlids,astral,40,0.9,4,EXT,REF,0.272004,0.9275,0.18161802328783,0.214160483439578,0.71276363543604,0.472251322456505,1.23885108063883
305,305,9,Cichlids,astral,40,0.9,4,EXT,REF,0.279127,0.933333333333333,0.16829980004455,0.593059800294216,0.664680374315355,0.982941706043191,1.17945411101916
306,306,7,Cichlids,astral,40,0.25,0,EXT,REF,0.264638,0.869583333333333,0.186923107792885,0.271819075134849,0.509116882454314,0.612279330859306,1.06914545315406
307,307,7,Cichlids,astral,40,0.5,0,EXT,REF,0.264638,0.87625,0.195171773770173,0.518927325257439,0.71276363543604,0.903317936559246,1.22188051789035
308,308,7,Cichlids,astral,40,0.25,1,EXT,REF,0.264638,0.864166666666667,0.194157572915834,0.560112033611204,0.608111831820431,0.895080994888492,1.1511698397717
309,309,7,Cichlids,astral,40,0,1,EXT,REF,0.264638,0.869583333333333,0.190452521959063,0.373408022407469,0.873983981546573,0.691903100343252,1.36613030125241
310,310,7,Cichlids,astral,40,0,0,EXT,REF,0.264638,0.864375,0.198846741476306,0.334968961277289,0.958836795288958,0.653464039213071,1.4509831149948
311,311,7,Cichlids,astral,40,0.75,0,EXT,REF,0.264638,0.844375,0.215849694059389,0.458523086338584,0.53457272657703,0.881352758770571,1.08894444302728
312,312,7,Cichlids,astral,40,0.5,1,EXT,REF,0.264638,0.882291666666667,0.178459597708233,0.488725205798011,0.562856997824492,0.845659344863975,1.1511698397717
313,313,7,Cichlids,astral,40,0.9,0,EXT,REF,0.264638,0.715,0.22999537460659,0.323986372382951,0.441234631460406,0.669937922554577,1.04651803615609
314,314,7,Cichlids,astral,40,0.75,1,EXT,REF,0.264638,0.84375,0.198565333050263,0.343205902948042,0.503460028204822,0.766035575380029,1.06914545315406
315,315,7,Cichlids,astral,40,0.9,1,EXT,REF,0.264638,0.7225,0.223744725362766,0.32947766683012,0.540229580826522,0.669937922554577,1.13985613127271
316,316,7,Cichlids,astral,40,0.25,2,EXT,REF,0.264638,0.875833333333333,0.184723293158879,0.546383797493282,0.709935208311294,0.892335347664908,1.24167950776358
317,317,7,Cichlids,astral,40,0,2,EXT,REF,0.264638,0.882916666666667,0.182907467983053,0.480488264127258,0.854184991673349,0.782509458721535,1.35198816562868
318,318,7,Cichlids,astral,40,0.5,2,EXT,REF,0.264638,0.876458333333333,0.177218336106855,0.282801664029186,0.806101730552664,0.579331564176294,1.28693434175952
319,319,7,Cichlids,astral,40,0.75,2,EXT,REF,0.264638,0.849166666666667,0.206890178837205,0.420084025208403,0.438406204335659,0.766035575380029,1.03803275478185
320,320,7,Cichlids,astral,40,0,3,EXT,REF,0.264638,0.881875,0.172252366194414,0.464014380785752,0.523259018078045,0.815457225404547,1.0776307345283
321,321,7,Cichlids,astral,40,0.25,3,EXT,REF,0.264638,0.870625,0.205088525255533,0.417338377984819,0.825900720425887,0.724850867026264,1.30673333163274
322,322,7,Cichlids,astral,40,0.9,2,EXT,REF,0.264638,0.748333333333333,0.212936243912659,0.403610141866897,1.03237590053236,0.700140042014005,1.50189480324023
323,323,7,Cichlids,astral,40,0.75,3,EXT,REF,0.264638,0.850833333333333,0.202272549786577,0.535401208598945,0.879640835796065,0.930774408795089,1.37744400975139
324,324,7,Cichlids,astral,40,0.5,3,EXT,REF,0.264638,0.872291666666667,0.191336170500624,0.428320966879156,0.806101730552664,0.74132475036777,1.28693434175952
325,325,7,Cichlids,astral,40,0,5,EXT,REF,0.264638,0.87625,0.189125929003076,0.334968961277289,0.579827560572969,0.626007566977228,1.12854242277373
326,326,7,Cichlids,astral,40,0.25,5,EXT,REF,0.264638,0.855625,0.222681016493061,0.277310369582018,0.562856997824492,0.573840269729126,1.11722871427475
327,327,7,Cichlids,astral,40,0.9,3,EXT,REF,0.264638,0.734375,0.236039180393534,0.299275547370692,0.602454977570938,0.579331564176294,1.12288556852424
328,328,7,Cichlids,astral,40,0.5,5,EXT,REF,0.264638,0.862708333333333,0.186339196357854,0.34869719739521,0.797616449178426,0.672683569778162,1.29541962313375
329,329,7,Cichlids,astral,40,0.75,5,EXT,REF,0.264638,0.832083333333333,0.215988162927561,0.425575319655572,0.709935208311294,0.815457225404547,1.25299321626256
330,330,7,Cichlids,astral,40,0.9,5,EXT,REF,0.264638,0.745208333333333,0.227633426698178,0.529909914151776,0.605283404695685,0.952739586583763,1.13137084989848
331,331,7,Cichlids,astral,40,0.25,4,EXT,REF,0.264638,0.857291666666667,0.210275802508437,0.376153669631054,0.6307392488184,0.727596514249848,1.18511096526865
332,332,7,Cichlids,astral,40,0,4,EXT,REF,0.264638,0.878125,0.190973499888268,0.455777439114999,0.53457272657703,0.889589700441324,1.09460129727678
333,333,7,Cichlids,astral,40,0.5,4,EXT,REF,0.264638,0.870208333333333,0.19040259232248,0.47499696968009,0.859841845922842,0.798983342063041,1.35764501987817
334,334,7,Cichlids,astral,40,0.75,4,EXT,REF,0.264638,0.854375,0.191998517835591,0.49421650024518,0.647709811566877,0.818202872628131,1.17379725676967
335,335,7,Cichlids,astral,40,0.9,4,EXT,REF,0.264638,0.756666666666667,0.230192642111492,0.477742616903674,0.543058007951268,0.884098405994155,1.10308657865101
336,336,5,Cichlids,astral,40,0.9,10,INT,REF,0.229767,0.827083333333333,0.201936985466484,0.428320966879156,0.588312841947208,0.845659344863975,1.15965512114594
337,337,8,Cichlids,astral,40,0.25,0,EXT,REF,0.277349,0.994375,0.0263290350204177,0.433812261326325,0.596798123321446,0.845659344863975,1.1511698397717
338,338,1,Cichlids,astral,40,0.25,1,EXT,REF,0.264785,0.968541666666667,0.105588313008456,0.420084025208403,0.514773736703807,0.76054428093286,1.06914545315406
339,339,3,Cichlids,astral,40,0.25,1,EXT,REF,0.277487,0.977291666666667,0.0719852107545424,0.502453441915933,0.837214428924872,0.788000753168704,1.34633131137919
340,340,5,Cichlids,astral,40,0.25,1,EXT,REF,0.272258,0.958958333333333,0.159923380369014,0.354188491842379,0.916410388417766,0.5958054475178,1.41987041662259
341,341,8,Cichlids,astral,40,0.25,1,EXT,REF,0.277349,0.992708333333333,0.0449935968651679,0.433812261326325,0.596798123321446,0.845659344863975,1.1511698397717
342,342,4,Cichlids,astral,40,0.25,1,EXT,REF,0.281971,0.993541666666667,0.024450521756895,0.560112033611204,0.596798123321446,0.993924294937529,1.1511698397717
343,343,6,Cichlids,astral,40,0.25,1,EXT,REF,0.278644,0.971041666666667,0.0788815320546627,0.562857680834788,0.69013621843807,0.936265703242258,1.23319422638934
344,344,2,Cichlids,astral,40,0.25,1,EXT,REF,0.271124,0.97,0.0920684296851035,0.565603328058373,0.650538238691624,0.889589700441324,1.21056680939137
345,345,1,Cichlids,astral,40,0.25,1,INT,REF,0.217217,0.988333333333333,0.0483045891539648,0.41184708353765,0.562856997824492,0.768781222603613,1.11157186002525
346,346,7,Cichlids,astral,40,0.25,1,INT,REF,0.211928,0.98625,0.0605515430166906,0.461268733562168,0.523259018078045,0.812711578180963,1.08328758877779
347,347,7,Cichlids,astral,40,0.25,0,INT,REF,0.211928,0.988125,0.0488007782463232,0.370662375183885,0.523259018078045,0.672683569778162,1.08328758877779
348,348,2,Cichlids,astral,40,0.9,10,INT,REF,0.209569,0.838125,0.202218085875916,0.464014380785752,0.605283404695685,0.766035575380029,1.17662568389442
349,349,4,Cichlids,astral,40,0.25,0,EXT,REF,0.281971,0.993333333333333,0.0294873455248059,0.469505675232921,0.596798123321446,0.80447463651021,1.1511698397717
350,350,1,Cichlids,astral,40,0.25,0,INT,REF,0.217217,0.985208333333333,0.0596796263511966,0.351442844618795,0.562856997824492,0.686411805896083,1.11157186002525
351,351,8,Cichlids,astral,40,0.25,1,INT,REF,0.234123,0.995208333333333,0.0243196429961666,0.41184708353765,0.596798123321446,0.785255105945119,1.1511698397717
352,352,4,Cichlids,astral,40,0.25,0,INT,REF,0.232505,0.996458333333333,0.0191843889697286,0.384390611301807,0.562856997824492,0.675429217001746,1.12288556852424
353,353,8,Cichlids,astral,40,0.25,0,INT,REF,0.234123,0.998125,0.00914568843889167,0.41184708353765,0.596798123321446,0.785255105945119,1.1511698397717
354,354,6,Cichlids,astral,40,0.25,1,INT,REF,0.241146,0.967916666666667,0.11999926122704,0.491470853021596,0.664680374315355,0.84291369764039,1.21339523651612
355,355,9,Cichlids,astral,40,0.25,1,EXT,REF,0.279127,0.958958333333333,0.124032246722174,0.442049202997078,0.596798123321446,0.793492047615872,1.1511698397717
356,356,2,Cichlids,astral,40,0.9,10,INT,REF,0.209569,0.838333333333333,0.218284738244236,0.260836486240512,0.998434775035405,0.507944736363102,1.49058109474124
357,357,7,Cichlids,astral,40,0.9,10,INT,REF,0.211928,0.931041666666667,0.160122819660055,0.39262755297256,0.557200143574999,0.738579103144186,1.11722871427475
358,358,6,Cichlids,astral,40,0.9,10,INT,REF,0.241146,0.813333333333333,0.216159253086782,0.554620739164035,0.678822509939086,0.933520056018673,1.25582164338731
359,359,1,Cichlids,astral,40,0.9,10,INT,REF,0.217217,0.91625,0.162344852286205,0.32947766683012,0.540229580826522,0.620516272530059,1.09460129727678
360,360,6,Cichlids,astral,40,0.25,0,EXT,REF,0.278644,0.979791666666667,0.0681515702300592,0.571094622505541,0.69013621843807,0.939011350465842,1.23319422638934
361,361,3,Cichlids,astral,40,0.9,10,INT,REF,0.229259,0.881666666666667,0.177875564122947,0.636990155871565,0.692964645562817,1.09276759498656,1.25299321626256
362,362,4,Cichlids,astral,40,0.25,1,INT,REF,0.232505,0.997291666666667,0.0159439955126625,0.436557908549909,0.562856997824492,0.777018164274366,1.12288556852424
363,363,1,Cichlids,astral,40,0.9,10,INT,REF,0.217217,0.909583333333333,0.155083482437114,0.389881905748975,0.565685424949238,0.724850867026264,1.11440028715
364,364,10,Cichlids,astral,40,0.25,0,EXT,REF,0.272004,0.9875,0.0390580582581062,0.398118847419728,0.625082394568908,0.700140042014005,1.18511096526865
365,365,1,Cichlids,astral,40,0.25,0,EXT,REF,0.264785,0.980416666666667,0.0813178249369858,0.420084025208403,0.514773736703807,0.76054428093286,1.06914545315406
366,366,10,Cichlids,astral,40,0.25,1,EXT,REF,0.272004,0.986875,0.0591124514370164,0.398118847419728,0.625082394568908,0.700140042014005,1.18511096526865
367,367,9,Cichlids,astral,40,0.25,0,EXT,REF,0.279127,0.957291666666667,0.119391000468661,0.453031791891415,0.608111831820431,0.798983342063041,1.15682669402119
368,368,3,Cichlids,astral,40,0.9,10,INT,REF,0.229259,0.858541666666667,0.178396994337496,0.403610141866897,0.616597113194669,0.766035575380029,1.1879393923934
369,369,5,Cichlids,astral,40,0.9,10,INT,REF,0.229767,0.824583333333333,0.208530403246179,0.444794850220662,0.605283404695685,0.851150639311143,1.16531197539543
370,370,8,Cichlids,astral,40,0.9,10,INT,REF,0.234123,0.946041666666667,0.125575095500378,0.505199089139517,0.6307392488184,0.917046172677167,1.17945411101916
371,371,10,Cichlids,astral,40,0.9,10,INT,REF,0.224374,0.931875,0.13791234110763,0.409101436314066,0.557200143574999,0.782509458721535,1.13985613127271
372,372,4,Cichlids,astral,40,0.9,10,INT,REF,0.232505,0.94,0.138410428828577,0.34869719739521,0.528915872327538,0.711122630908342,1.10025815152627
373,373,2,Cichlids,astral,40,0.75,10,INT,REF,0.209569,0.971875,0.0883815772177062,0.582077211399879,0.707106781186547,0.895080994888492,1.2614784976368
374,374,2,Cichlids,astral,40,0.25,3,EXT,REF,0.271124,0.975416666666667,0.0871769619511684,0.579331564176294,0.650538238691624,0.903317936559246,1.21056680939137
375,375,5,Cichlids,astral,40,0.25,3,EXT,REF,0.272258,0.936875,0.177274354627257,0.650718391989487,0.86832712729708,1.00765253105545,1.37744400975139
376,376,5,Cichlids,astral,40,0.5,10,INT,REF,0.229767,0.976458333333333,0.0825005372860218,0.5958054475178,0.726905771059771,0.996669942161113,1.24733636201307
377,377,8,Cichlids,astral,40,0.9,5,INT,REF,0.234123,0.959583333333333,0.103182514049977,0.505199089139517,0.6307392488184,0.922537467124336,1.17945411101916
378,378,9,Cichlids,astral,40,0.9,10,INT,REF,0.220617,0.93875,0.137200350474089,0.340460255724457,0.500631601080076,0.702885689237589,1.08328758877779
379,379,1,Cichlids,astral,40,0.75,10,INT,REF,0.217217,0.959375,0.122863117918604,0.417338377984819,0.591141269071954,0.74132475036777,1.13419927702322
380,380,6,Cichlids,astral,40,0.75,10,INT,REF,0.241146,0.937708333333333,0.146349037510131,0.400864494643313,0.803273303427918,0.702885689237589,1.34067445712969
381,381,2,Cichlids,astral,40,0.25,1,INT,REF,0.209569,0.978541666666667,0.0817362021235918,0.535401208598945,0.670337228564847,0.831931108746053,1.2247089450151
382,382,1,Cichlids,astral,40,0.25,3,EXT,REF,0.264785,0.966666666666667,0.131186619279613,0.466760028009337,0.506288455329568,0.8236941670753,1.06066017177982
383,383,8,Cichlids,astral,40,0.25,3,EXT,REF,0.277349,0.99625,0.0219888753304455,0.406355789090481,0.596798123321446,0.763289928156445,1.1511698397717
384,384,6,Cichlids,astral,40,0.25,4,EXT,REF,0.278644,0.975,0.0712800888315228,0.609533683635722,0.692964645562817,1.02138076717337,1.24167950776358
385,385,4,Cichlids,astral,40,0.25,3,EXT,REF,0.281971,0.989583333333333,0.0455677346344572,0.469505675232921,0.596798123321446,0.80447463651021,1.1511698397717
386,386,1,Cichlids,astral,40,0,3,EXT,REF,0.264785,0.983958333333333,0.0719556477854723,0.466760028009337,0.506288455329568,0.8236941670753,1.06066017177982
387,387,6,Cichlids,astral,40,0.25,2,EXT,REF,0.278644,0.970208333333333,0.0886899832031069,0.565603328058373,0.69013621843807,0.928028761571504,1.23319422638934
388,388,6,Cichlids,astral,40,0.25,3,EXT,REF,0.278644,0.961041666666667,0.104642035883095,0.560112033611204,0.687307791313324,0.911554878229998,1.23036579926459
389,389,5,Cichlids,astral,40,0.25,4,EXT,REF,0.272258,0.960625,0.109319096655694,0.76054428093286,1.00974848353439,1.08453065331581,1.50755165748972
390,390,5,Cichlids,astral,40,0.75,10,INT,REF,0.229767,0.933958333333333,0.160990809613909,0.488725205798011,0.644881384442131,0.867624522652649,1.18228253814391
391,391,4,Cichlids,astral,40,0,4,EXT,REF,0.281971,0.98375,0.0747655911300197,0.469505675232921,0.596798123321446,0.80447463651021,1.1511698397717
392,392,5,Cichlids,astral,40,0,4,EXT,REF,0.272258,0.96375,0.0959083117113379,0.716613925355511,0.86832712729708,1.09002194776298,1.37744400975139
393,393,10,Cichlids,astral,40,0.25,1,INT,REF,0.224374,0.996458333333333,0.0121146268781652,0.502453441915933,0.625082394568908,0.914300525453583,1.18511096526865
394,394,3,Cichlids,astral,40,0.25,1,INT,REF,0.229259,0.995208333333333,0.0249245314801211,0.428320966879156,0.760846896556725,0.730342161473433,1.28693434175952
395,395,9,Cichlids,astral,40,0.25,1,INT,REF,0.220617,0.976666666666667,0.0865247064294068,0.518927325257439,0.588312841947208,0.903317936559246,1.14834141264695
396,396,7,Cichlids,astral,40,0.25,4,INT,REF,0.211928,0.97,0.109077368598741,0.384390611301807,0.51194530957906,0.724850867026264,1.07197388027881
397,397,1,Cichlids,astral,40,0.25,2,EXT,REF,0.264785,0.982708333333333,0.0766239666782107,0.420084025208403,0.514773736703807,0.76054428093286,1.06914545315406
398,398,8,Cichlids,astral,40,0.25,4,INT,REF,0.234123,0.99875,0.00605822809570377,0.343205902948042,0.639224530192639,0.700140042014005,1.1879393923934
399,399,4,Cichlids,astral,40,0.25,4,EXT,REF,0.281971,0.978333333333333,0.0788840607186331,0.469505675232921,0.596798123321446,0.80447463651021,1.1511698397717
400,400,6,Cichlids,astral,40,0.9,5,INT,REF,0.241146,0.881041666666667,0.183468236955695,0.436557908549909,0.639224530192639,0.771526869827198,1.22188051789035
401,401,6,Cichlids,astral,40,0,4,EXT,REF,0.278644,0.975208333333333,0.0776240142523722,0.562857680834788,0.69013621843807,0.914300525453583,1.23319422638934
402,402,6,Cichlids,astral,40,0,3,EXT,REF,0.278644,0.97,0.0867130263349758,0.560112033611204,0.687307791313324,0.911554878229998,1.23036579926459
403,403,1,Cichlids,astral,40,0.25,4,INT,REF,0.217217,0.981041666666667,0.0791239152951319,0.403610141866897,0.523259018078045,0.727596514249848,1.0776307345283
404,404,1,Cichlids,astral,40,0,4,INT,REF,0.217217,0.977291666666667,0.0790835696773217,0.362425433513132,0.57134227919873,0.686411805896083,1.12005714139949
405,405,8,Cichlids,astral,40,0,3,EXT,REF,0.277349,0.97625,0.097492498347527,0.323986372382951,0.639224530192639,0.636990155871565,1.1879393923934
406,406,10,Cichlids,astral,40,0.25,0,INT,REF,0.224374,0.995625,0.0144260771565821,0.502453441915933,0.625082394568908,0.914300525453583,1.18511096526865
407,407,5,Cichlids,astral,40,0.25,1,INT,REF,0.229767,0.961666666666667,0.117949382099224,0.680920511448915,0.879640835796065,1.05432853385638,1.40007142674936
408,408,9,Cichlids,astral,40,0.25,0,INT,REF,0.220617,0.976666666666667,0.0831387799861692,0.496962147468764,0.565685424949238,0.88684405321774,1.13137084989848
409,409,7,Cichlids,astral,40,0,4,INT,REF,0.211928,0.974375,0.0788725405928734,0.398118847419728,0.523259018078045,0.766035575380029,1.08328758877779
410,410,4,Cichlids,astral,40,0.25,4,INT,REF,0.232505,0.998333333333333,0.0075324357715471,0.436557908549909,0.562856997824492,0.777018164274366,1.12288556852424
411,411,4,Cichlids,astral,40,0.25,2,EXT,REF,0.281971,0.992916666666667,0.0290969277703636,0.469505675232921,0.596798123321446,0.80447463651021,1.1511698397717
412,412,6,Cichlids,astral,40,0.25,0,INT,REF,0.241146,0.974791666666667,0.102271844326012,0.524418619704608,0.69013621843807,0.859387580981896,1.23319422638934
413,413,5,Cichlids,astral,40,0.25,0,EXT,REF,0.272258,0.928125,0.22595100438586,0.680920511448915,0.919238815542512,1.0158894727262,1.42269884374733
414,414,6,Cichlids,astral,40,0.25,4,INT,REF,0.241146,0.98625,0.0602697835445809,0.521672972481023,0.687307791313324,0.856641933758312,1.23036579926459
415,415,5,Cichlids,astral,40,0,3,EXT,REF,0.272258,0.95875,0.121403582266892,0.593059800294216,0.86832712729708,0.917046172677167,1.37744400975139
416,416,8,Cichlids,astral,40,0,4,INT,REF,0.234123,0.986875,0.0650092055674474,0.713868278131927,0.596798123321446,1.25750642840162,1.1511698397717
417,417,2,Cichlids,astral,40,0,3,EXT,REF,0.271124,0.9675,0.103523047079362,0.538146855822529,0.650538238691624,0.834676755969637,1.21056680939137
418,418,2,Cichlids,astral,40,0.9,5,INT,REF,0.209569,0.902291666666667,0.165506824225614,0.34869719739521,0.543058007951268,0.667192275330993,1.13137084989848
419,419,5,Cichlids,astral,40,0.25,0,INT,REF,0.229767,0.957083333333333,0.122404254086366,0.67817486422533,0.876812408671319,1.0515828866328,1.39724299962462
420,420,10,Cichlids,astral,40,0.25,4,EXT,REF,0.272004,0.979583333333333,0.0712489890434686,0.461268733562168,0.661851947190608,0.895080994888492,1.21622366364086
421,421,2,Cichlids,astral,40,0.25,0,EXT,REF,0.271124,0.982916666666667,0.0579786583381768,0.507944736363102,0.650538238691624,0.798983342063041,1.21056680939137
422,422,4,Cichlids,astral,40,0,3,EXT,REF,0.281971,0.98125,0.0800697833940242,0.469505675232921,0.596798123321446,0.80447463651021,1.1511698397717
423,423,7,Cichlids,astral,40,0.9,5,INT,REF,0.211928,0.945,0.132552679210786,0.376153669631054,0.523259018078045,0.722105219802679,1.09460129727678
424,424,3,Cichlids,astral,40,0.25,3,EXT,REF,0.277487,0.98125,0.0711493783708136,0.499707794692349,0.837214428924872,0.77976381149795,1.34633131137919
425,425,4,Cichlids,astral,40,0,4,INT,REF,0.232505,0.992916666666667,0.0448618841833719,0.436557908549909,0.562856997824492,0.777018164274366,1.12288556852424
426,426,10,Cichlids,astral,40,0.25,3,EXT,REF,0.272004,0.972291666666667,0.0873057621196378,0.39262755297256,0.625082394568908,0.744070397591354,1.18511096526865
427,427,5,Cichlids,astral,40,0.9,5,INT,REF,0.229767,0.898125,0.212899499314843,0.340460255724457,0.418607214462436,0.730342161473433,1.01257691065914
428,428,3,Cichlids,astral,40,0.25,0,INT,REF,0.229259,0.996875,0.0127423318618138,0.425575319655572,0.760846896556725,0.716613925355511,1.28693434175952
429,429,3,Cichlids,astral,40,0,3,EXT,REF,0.277487,0.971666666666667,0.147552130468095,0.713868278131927,0.766503750806217,1.12571536166958,1.28693434175952
430,430,5,Cichlids,astral,40,0.25,4,INT,REF,0.229767,0.975833333333333,0.0914849908241745,0.647972744765902,0.797616449178426,1.03236335606771,1.31804704013172
431,431,6,Cichlids,astral,40,0,4,INT,REF,0.241146,0.981041666666667,0.0691049027830333,0.389881905748975,0.687307791313324,0.686411805896083,1.23036579926459
432,432,5,Cichlids,astral,40,0,4,INT,REF,0.229767,0.986666666666667,0.0428422804354274,0.590314153070632,0.806101730552664,0.952739586583763,1.32087546725647
433,433,10,Cichlids,astral,40,0,4,EXT,REF,0.272004,0.992083333333333,0.0283562693982195,0.461268733562168,0.661851947190608,0.895080994888492,1.21622366364086
434,434,2,Cichlids,astral,40,0.25,0,INT,REF,0.209569,0.979791666666667,0.0802254690639128,0.57658591695271,0.670337228564847,0.900572289335661,1.2247089450151
435,435,3,Cichlids,astral,40,0.25,0,EXT,REF,0.277487,0.989583333333333,0.0416652482028059,0.507944736363102,0.837214428924872,0.798983342063041,1.34633131137919
436,436,10,Cichlids,astral,40,0.9,5,INT,REF,0.224374,0.964583333333333,0.100190421535074,0.450286144667831,0.576999133448223,0.818202872628131,1.14834141264695
437,437,2,Cichlids,astral,40,0.25,4,INT,REF,0.209569,0.976875,0.092923126544518,0.571094622505541,0.664680374315355,0.895080994888492,1.21905209076561
438,438,10,Cichlids,astral,40,0,3,EXT,REF,0.272004,0.985625,0.0577561362678958,0.472251322456505,0.661851947190608,0.834676755969637,1.21622366364086
439,439,6,Cichlids,astral,40,0.75,5,INT,REF,0.241146,0.94625,0.147513071905437,0.5958054475178,0.729734198184517,0.958230881030932,1.27844906038528
440,440,3,Cichlids,astral,40,0.25,4,INT,REF,0.229259,0.986458333333333,0.0685562227209089,0.464014380785752,0.800444876303172,0.749561692038523,1.32087546725647
441,441,9,Cichlids,astral,40,0.9,5,INT,REF,0.220617,0.951458333333333,0.133113127113478,0.425575319655572,0.517602163828553,0.793492047615872,1.10025815152627
442,442,3,Cichlids,astral,40,0.9,5,INT,REF,0.229259,0.913958333333333,0.156989491223489,0.277310369582018,0.633567675943147,0.601296741964969,1.20490995514188
443,443,9,Cichlids,astral,40,0.25,3,EXT,REF,0.279127,0.975416666666667,0.111258914695816,0.367916727960301,0.613768686069923,0.691903100343252,1.16248354827068
444,444,1,Cichlids,astral,40,0.25,2,INT,REF,0.217217,0.988125,0.0512256688481094,0.41184708353765,0.562856997824492,0.768781222603613,1.11157186002525
445,445,1,Cichlids,astral,40,0.9,5,INT,REF,0.217217,0.94,0.168825731627541,0.403610141866897,0.596798123321446,0.716613925355511,1.13985613127271
446,446,2,Cichlids,astral,40,0,4,INT,REF,0.209569,0.973125,0.105490873861605,0.367916727960301,0.670337228564847,0.664446628107409,1.2247089450151
447,447,10,Cichlids,astral,40,0.25,2,EXT,REF,0.272004,0.98875,0.0402980913966501,0.414592730761234,0.625082394568908,0.76054428093286,1.18511096526865
