,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,refdist,sites,std.sites,gamma,std.gamma,std.ingroup.gamma,colless,std.colless,std.ingroup.colless,sackin,std.sackin,std.ingroup.sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf
85,6,SHORT,raxml,40,1,0.01,INT,REF,75_0_0,NA,45048,0.967172638856088,-13.782238544926,-15.4724601415393,-3.55209156644278,0.240385222189344,-128,112,682,-216,100,0.146169314051163,0.0757174174918055,0.0566600454008662,158,-13.242742272917,0.235,671,44.8061224489796,31.1576166535768,400386.311635412
86,6,SHORT,raxml,40,1,0.02,INT,REF,75_0_0,NA,36754,0.789101917255298,-13.3442482906789,-19.2329931560807,-10.171527386702,0.485696371062896,-38,142,974,-86,126,0.182721661873332,0.087366401256514,0.0648778291113182,164,-12.9335634815803,0.404,882,44.7448979591837,31.8376394065133,400384.736333661
87,6,SHORT,raxml,40,1,0.03,INT,REF,75_0_0,NA,32725,0.702599995706035,-13.6722998798143,-20.1595770233462,-11.1231960349305,0.20688892073673,-158,48,627,-284,52,0.199741369506841,0.095173292752037,0.0707458259336753,162,-13.5242895469569,0.21,610,45.7857142857143,29.6954472542319,400383.46600547
88,6,SHORT,raxml,40,1,0.04,INT,REF,75_0_0,NA,30001,0.644116194688365,-13.492183536173,-4.63201074069273,12.5329136458669,0.57633342205232,33,229,981,1,197,0.192203467009643,0.10142648689677,0.0745670142124466,162,-13.0003292564303,0.486,978,47.5,32.6096089816812,400382.628131204
89,6,SHORT,raxml,40,1,0.05,INT,REF,75_0_0,NA,27903,0.599072503596196,-13.3786231601225,-18.2917583312602,-8.90030580195681,0.393088949399788,-43,136,883,-89,122,0.223487858167576,0.106778612108874,0.0780882560311138,166,-13.0949615861042,0.399,879,44.3265306122449,31.8442652139207,400381.863315185
90,6,SHORT,raxml,40,1,0.1,INT,REF,75_0_0,NA,20939,0.449556648131052,-13.0763721186018,-16.8475390770614,-5.30520896462649,0.412792656136619,-23,156,893,-79,132,0.284191044357381,0.129045015656931,0.0919088788892403,170,-12.9354231942616,0.419,889,43.0918367346939,31.0858759769034,400379.009725163
91,6,MED,raxml,40,0.25,0.01,INT,REF,60_0_0,NA,28528,0.612491143697533,-12.7898082193338,4.92866103409913,-12.474947569262,0.273881523641957,-285,-133,720,-389,-97,0.121193996917176,0.0561259401937917,0.0372218118387972,118,-12.0601274124118,0.279,663,74.9489795918367,26.8790235344316,1249403.39803595
92,6,MED,raxml,40,0.25,0.02,INT,REF,60_0_0,NA,21280,0.456877858170342,-12.6837652354459,52.4823359617938,-11.4625565251963,0.33200745851561,-238,-130,855,-288,-92,0.14061082524,0.0685390921182228,0.0453690483369662,108,-11.9046541438876,0.282,808,73.5816326530612,29.6345171652288,1249401.32056559
93,6,MED,raxml,40,0.25,0.03,INT,REF,60_0_0,NA,18139,0.389441140477059,-12.5294134700095,117.578000529217,-5.78051224228317,0.326096346494561,-232,-124,909,-288,-92,0.157066107535371,0.0755140355711604,0.0492157324621066,106,-11.7038543150508,0.288,808,68.8673469387755,33.4036968616158,1249400.23869342
94,6,MED,raxml,40,0.25,0.04,INT,REF,60_0_0,NA,15958,0.342615453979432,-12.4309048453185,2061.41047060072,-8.36042640481992,0.283733377010373,-275,-126,664,-391,-94,0.169158047633215,0.0815892739123747,0.0534288866043699,118,-11.5208298754436,0.289,661,70.8673469387755,30.2132072421611,1249399.19264047
95,6,MED,raxml,40,0.25,0.05,INT,REF,60_0_0,NA,14435,0.309916911780493,-12.3183268253627,-249.15752102142,-13.9406420574975,0.397029690747154,-216,-108,917,-280,-84,0.179921580641753,0.0864394292796914,0.0559896325521868,118,-11.5247362859455,0.304,816,72.0408163265306,30.016805728306,1249398.87697441
96,6,MED,raxml,40,0.25,0.1,INT,REF,60_0_0,NA,10264,0.220366275200206,-12.2664425274885,-61.3464170144751,-5.92693244193032,0.383237096031372,-230,-89,779,-330,-71,0.215190704654063,0.105160602104962,0.0662363143276308,118,-11.0277857050312,0.334,722,65.3775510204082,34.1770753654933,1249395.92323186
97,6,MED,raxml,40,0.5,0.01,INT,REF,60_0_0,NA,28505,0.611997337741804,-12.8351231565107,4.58853196784216,-13.1065594166798,0.324125975820878,-246,-138,901,-296,-100,0.120921930835197,0.056127021009853,0.0371986127998012,110,-12.0897696120724,0.274,800,73.1938775510204,27.2958809487504,1249403.3986852
98,6,MED,raxml,40,0.5,0.02,INT,REF,60_0_0,NA,21257,0.456384052214612,-12.6438712412134,49.6324687460857,-12.2425759290196,0.316244493126145,-278,-121,683,-406,-85,0.140763070420202,0.0684537270334503,0.0453253855519433,114,-11.8732451192636,0.276,636,75.6428571428571,26.6633266808686,1249401.33641823
99,6,MED,raxml,40,0.5,0.03,INT,REF,60_0_0,NA,18116,0.38894733452133,-12.5813280011316,38.4656471275132,-11.4712617669127,0.295555601052472,-319,-172,708,-401,-132,0.15739000118571,0.0752348443116414,0.0490948144716844,116,-11.8089379702544,0.245,651,68.9591836734694,33.8327963766956,1249400.25155919
100,6,MED,raxml,40,0.5,0.04,INT,REF,60_0_0,NA,15935,0.342121648023703,-12.4463546311186,2573.27518723927,-12.5940775590714,0.343829682557709,-247,-111,747,-345,-83,0.168187197410277,0.0812738811007544,0.0532189065932937,112,-11.5050943193724,0.304,700,69.6734693877551,32.8202777117497,1249399.37363081
101,6,MED,raxml,40,0.5,0.05,INT,REF,60_0_0,NA,14412,0.309423105824763,-12.4819813723035,-212.873551004663,-4.04593448700439,0.331022273178769,-227,-119,862,-281,-85,0.178279440167834,0.0867291438955993,0.0562406056054388,116,-11.5178713438642,0.293,815,68.8265306122449,34.0730039495865,1249398.73824418
102,6,MED,raxml,40,0.5,0.1,INT,REF,60_0_0,NA,10244,0.219936878716963,-12.5051857501251,-70.631019967227,-8.95204275386473,0.328066717168244,-286,-178,811,-332,-136,0.21705178558499,0.10517105815798,0.065738110701906,120,-11.2323995288462,0.234,764,69.765306122449,31.2623752058856,1249396.07521408
103,6,MED,raxml,40,0.75,0.01,INT,REF,60_0_0,NA,28449,0.610795027588724,-12.6162970658077,405.65228968162,-62.6829189706724,0.354666721262966,-259,-112,720,-335,-76,0.115220279954828,0.0560876258368611,0.0370565353105253,104,-12.0914964157918,0.305,717,74.5510204081633,26.733168883162,1249403.2215328
104,6,MED,raxml,40,0.75,0.02,INT,REF,60_0_0,NA,21204,0.455246151534019,-12.7466978919119,25.4835693356689,-11.1568275607423,0.335948199862977,-278,-170,867,-330,-134,0.141316704173391,0.0684397961418353,0.0450808735492551,108,-12.0054888625293,0.242,766,75.4183673469388,27.9014922075873,1249401.32986542
105,6,MED,raxml,40,0.75,0.03,INT,REF,60_0_0,NA,18066,0.387873843313223,-12.4588199355524,186.332331597797,-7.62325516856362,0.33791857053666,-220,-112,869,-284,-88,0.155253941500898,0.0754229628519746,0.0498695787450991,102,-11.644980829681,0.3,812,68.8571428571429,32.1956006471525,1249400.05996438
106,6,MED,raxml,40,0.75,0.04,INT,REF,60_0_0,NA,15886,0.341069626639758,-12.4910258316696,253.693144845708,-5.25060058723137,0.332992643852452,-237,-129,864,-289,-93,0.170595393120257,0.0816979292943564,0.0529764517924495,110,-11.628043380228,0.283,807,65.8469387755102,34.253256912139,1249399.3717923
107,6,MED,raxml,40,0.75,0.05,INT,REF,60_0_0,NA,14364,0.308392554264981,-12.4471380642784,-215.679092460952,-3.81511517616383,0.341859311884026,-228,-120,861,-282,-86,0.177966901037364,0.0866335649765549,0.0563520317933614,116,-11.494654444904,0.292,814,73.1326530612245,28.2637204178391,1249398.72469081
108,6,MED,raxml,40,0.75,0.1,INT,REF,60_0_0,NA,10198,0.218949266805505,-12.3783190837745,-63.4198046628385,-12.2385363197519,0.318214863799828,-276,-131,722,-370,-95,0.216415084213507,0.105287199331768,0.0664880282888812,124,-11.0584069427822,0.275,675,68.3673469387755,31.2001809917768,1249395.97718631
109,6,MED,raxml,40,NA,0.01,INT,REF,60_0_0,NA,28537,0.612684372114992,-12.8009619651651,6.13914665976192,-8.8280785152594,0.342844497220868,-271,-133,760,-349,-97,0.120933696332992,0.0561157151337564,0.0372004101941049,112,-12.0439997765411,0.293,703,70.2959183673469,28.8498456047159,1249403.37383907
110,6,MED,raxml,40,NA,0.02,INT,REF,60_0_0,NA,21289,0.457071086587801,-12.6840939023568,58.1624483447725,-5.83880500886343,0.346785238568234,-267,-128,758,-351,-90,0.14018507739159,0.0683620365050831,0.0451536437070043,114,-11.9063316252227,0.297,701,75.7857142857143,26.6915369420702,1249401.3471183
111,6,MED,raxml,40,NA,0.03,INT,REF,60_0_0,NA,18148,0.389634368894519,-12.543237951412,116.602610587203,-5.37276014211884,0.327081531831402,-231,-123,916,-281,-85,0.155776330151525,0.075363437524168,0.049448595444384,110,-11.727019151214,0.289,815,71.1938775510204,30.6196009466025,1249400.35022661
112,6,MED,raxml,40,NA,0.04,INT,REF,60_0_0,NA,15967,0.342808682396891,-12.5051511978705,745.587757117388,-13.1527641135781,0.338903755873501,-231,-123,914,-283,-87,0.168687847249541,0.0817031467973963,0.0535537810372115,108,-11.6097077158918,0.289,813,71.6224489795918,30.5170276302259,1249399.21875977
113,6,MED,raxml,40,NA,0.05,INT,REF,60_0_0,NA,14444,0.310110140197952,-12.3986436181748,-269.736958131999,-3.98308079964626,0.29457041571563,-264,-115,729,-380,-83,0.180020755534088,0.0868501963837224,0.0563340647028503,118,-11.4536891119887,0.3,672,68.3061224489796,34.0280079192703,1249398.33979984
114,6,MED,raxml,40,NA,0.1,INT,REF,60_0_0,NA,10272,0.220538033793503,-12.4740953465695,-61.2876834259616,-11.0430147682613,0.321170419810353,-237,-129,854,-289,-93,0.215658334698811,0.105152507421431,0.0661575085026646,118,-11.1116930412036,0.283,807,70.030612244898,29.0717044853436,1249395.97003832
115,6,MED,raxml,40,1,0.01,INT,REF,60_0_0,NA,27698,0.594671189642957,-12.5242557149844,-443.889054913189,-60.6162923155724,0.399985246757679,-213,-70,824,-285,-36,0.113781040593836,0.0561560846592453,0.0373053339731208,112,-11.91623744523,0.351,767,70.0918367346939,31.7055027045191,1249403.3778424
116,6,MED,raxml,40,1,0.02,INT,REF,60_0_0,NA,20628,0.442879532816626,-12.7012631427608,28.3825188621848,-12.6184231428824,0.340874126547184,-253,-163,783,-345,-129,0.141060936642986,0.0685720920496069,0.0452801062666093,112,-11.9690926692308,0.262,736,72.7857142857143,30.1505671759409,1249401.31563414
117,6,MED,raxml,40,1,0.03,INT,REF,60_0_0,NA,17545,0.376688064924748,-12.4950272693459,129.996842184516,-5.4450934766767,0.395059320073471,-218,-110,921,-276,-80,0.155381351532699,0.0754828777822908,0.0500388328777899,106,-11.6725114387885,0.302,820,70.5918367346939,31.5234609849222,1249400.192824
118,6,MED,raxml,40,1,0.04,INT,REF,60_0_0,NA,15416,0.330978809283552,-12.4387408960771,-316.449101822108,-5.9203864658267,0.366488945305065,-247,-102,778,-331,-72,0.166834849441822,0.0815002021357734,0.0532319121208027,110,-11.4712846594212,0.317,721,64.3265306122449,34.9938950523094,1249399.1420705
119,6,MED,raxml,40,1,0.05,INT,REF,60_0_0,NA,13939,0.299267878996071,-12.3751693504054,-180.014274402354,-10.1519001122217,0.345800053231392,-208,-104,863,-282,-82,0.178569525413874,0.0866221769791321,0.056303257110555,120,-11.3690095611788,0.308,810,69.3775510204082,33.1405987372334,1249398.89676265
120,6,MED,raxml,40,1,0.1,INT,REF,60_0_0,NA,9891,0.212358030787728,-12.4020367407156,-61.8899172210793,-12.8221839941904,0.280777820999848,-278,-119,715,-394,-89,0.21543116224917,0.105331460163894,0.06598167013772,122,-11.0486990831733,0.286,658,66.1632653061225,33.6478714810794,1249395.87040335
121,6,MED,raxml,40,0.25,0.01,EXT,REF,0_0_0,NA,38820,0.833458573974279,-12.5535043556678,214.624083754056,-54.0215783675664,0.379296354684006,-234,-108,783,-326,-56,0.121025901144849,0.0562876305517564,0.0372948867856474,110,-11.9469936790461,0.33,726,68.8877551020408,32.5528539781841,1249403.25552591
122,6,MED,raxml,40,0.25,0.02,EXT,REF,0_0_0,NA,29122,0.625244219249844,-12.6941473642646,29.3822749625083,-10.8310006068156,0.33200745851561,-282,-156,707,-402,-112,0.1447372923401,0.0683641266316883,0.0453749672900975,114,-11.9019707368103,0.282,650,69.1428571428571,34.4125965908374,1249401.29396782
123,6,MED,raxml,40,0.25,0.03,EXT,REF,0_0_0,NA,24741,0.531184919595509,-12.5904074561108,261.461458515286,-12.4739781415622,0.349740794578759,-264,-125,759,-350,-99,0.157897523243158,0.0755851804252241,0.0499406191064038,110,-11.6185297398898,0.3,702,72.4387755102041,29.3479187785011,1249400.08477852
124,6,MED,raxml,40,0.25,0.04,EXT,REF,0_0_0,NA,21868,0.46950211477768,-12.5800138957796,-430.001019098654,-11.2399639888817,0.346785238568234,-267,-123,768,-341,-85,0.169381205191921,0.081612063059259,0.05361909745325,114,-11.5832191764129,0.297,711,72.4897959183673,31.5513800890695,1249399.290575
125,6,MED,raxml,40,0.25,0.05,EXT,REF,0_0_0,NA,19844,0.426047190673508,-12.4227331806595,-244.916900915496,-9.12717480446686,0.398014876083996,-215,-107,922,-275,-79,0.181933220423578,0.0868099431900812,0.0567228325696676,104,-11.4303113381729,0.305,821,70.0714285714286,31.4787606352922,1249398.30632018
126,6,MED,raxml,40,0.25,0.1,EXT,REF,0_0_0,NA,14196,0.304785623805741,-12.2998655523784,-63.5883868813954,-11.2204712647989,0.302451898410363,-246,-104,701,-344,-74,0.220169669806647,0.105304179804629,0.0669722209199528,120,-11.0086713370566,0.308,698,69.2448979591837,32.7404857430447,1249395.78483654
127,6,MED,raxml,40,0.5,0.01,EXT,REF,0_0_0,NA,38791,0.832835949073577,-12.6630519567622,88.2646899395776,-59.2835825365669,0.299496342399838,-259,-130,728,-381,-80,0.12093836539476,0.0563978496808011,0.0374475249097493,110,-12.0920963101022,0.305,671,68.5408163265306,34.8028818475389,1249403.22480995
128,6,MED,raxml,40,0.5,0.02,EXT,REF,0_0_0,NA,29093,0.624621594349142,-12.6641925061513,61.8509693164449,-13.4586607999689,0.285703747684056,-273,-134,750,-359,-102,0.142699788909517,0.0681992394006966,0.0451363205790295,110,-11.7935817693694,0.291,693,71.5510204081633,32.0910825038299,1249401.32906901
129,6,MED,raxml,40,0.5,0.03,EXT,REF,0_0_0,NA,24717,0.530669643815617,-12.6003893064069,193.518126532925,-13.0419539841329,0.324125975820878,-234,-126,905,-292,-96,0.15796377017518,0.0754562591008505,0.0495368411376577,100,-11.6477447978564,0.286,804,71.030612244898,32.7790019792445,1249400.0269144
130,6,MED,raxml,40,0.5,0.04,EXT,REF,0_0_0,NA,21845,0.469008308821951,-12.5551013547955,-585.460930679111,-3.35999550795704,0.348755609241917,-221,-113,866,-277,-81,0.169455231518979,0.0815771580563462,0.0534489550473433,104,-11.5639810943317,0.299,819,75.2142857142857,28.1543060375071,1249399.07917221
131,6,MED,raxml,40,0.5,0.05,EXT,REF,0_0_0,NA,19821,0.425553384717779,-12.4477669119406,-271.230694977986,-10.1126918069067,0.324125975820878,-267,-112,681,-411,-90,0.182861730794486,0.0868862307064278,0.0567521285037896,104,-11.4276909562477,0.284,634,71.6224489795918,30.3490061000399,1249398.09422047
132,6,MED,raxml,40,0.5,0.1,EXT,REF,0_0_0,NA,14174,0.304313287674174,-12.2878360130091,-60.6609610925131,-10.7328743293808,0.377325984010323,-236,-97,791,-318,-67,0.217819050069087,0.105033383598526,0.0663453735406936,122,-10.9146539119501,0.328,734,69.6530612244898,31.9964888669155,1249395.83653435
133,6,MED,raxml,40,0.75,0.01,EXT,REF,0_0_0,NA,38724,0.831397470854714,-12.5144817087097,156.50820472287,-57.3528627605479,0.346785238568234,-245,-100,760,-327,-58,0.12044323401364,0.0562562071371661,0.0372890498626541,108,-11.8856689780154,0.308,714,70.4183673469388,31.3279702664936,1249403.32526112
134,6,MED,raxml,40,0.75,0.02,EXT,REF,0_0_0,NA,29034,0.623354874723576,-12.639625679718,54.6768102378925,-13.1514715846723,0.297525971726155,-251,-109,700,-345,-75,0.142656636471848,0.0681463933169626,0.0448321507322474,110,-11.7557734599449,0.303,697,71.6938775510204,31.5759298132688,1249401.38936235
135,6,MED,raxml,40,0.75,0.03,EXT,REF,0_0_0,NA,24658,0.529402924190051,-12.6013979341499,261.738363715755,-3.79630896746341,0.35663709193665,-257,-118,772,-337,-86,0.157002389838595,0.0756335575679418,0.0499563386615052,112,-11.6614839652067,0.307,715,73.4183673469388,30.0627945794386,1249400.15123396
136,6,MED,raxml,40,0.75,0.04,EXT,REF,0_0_0,NA,21787,0.467763059020547,-12.5596879668571,-376.716599026835,-10.7647772603901,0.301466713073521,-257,-118,718,-337,-86,0.168764618356511,0.0816717712005409,0.0535033873262819,114,-11.5604642682678,0.307,715,73.0816326530612,28.976945499877,1249399.27037332
137,6,MED,raxml,40,0.75,0.05,EXT,REF,0_0_0,NA,19765,0.424351074564699,-12.498853479007,-168.81947133699,-9.68825543533386,0.352696350589283,-217,-109,870,-273,-77,0.180732115024286,0.0867691721894774,0.0567131614103046,102,-11.422384115632,0.303,823,71.8367346938775,29.9486481038539,1249398.22621576
138,6,MED,raxml,40,0.75,0.1,EXT,REF,0_0_0,NA,14123,0.303218326641905,-12.3474177455664,-64.8808734770486,-9.98408837734282,0.324125975820878,-270,-115,709,-380,-77,0.219671509761333,0.105193215757959,0.0665500060022015,106,-11.0552003615707,0.284,662,69.6530612244898,33.3231915281997,1249395.26521618
139,6,MED,raxml,40,NA,0.01,EXT,REF,0_0_0,NA,38829,0.833651802391738,-12.5301467180515,179.01519377087,-55.4371483142409,0.334963014526135,-223,-97,714,-341,-53,0.121274363796066,0.0564150989133851,0.037356821361624,106,-11.9059457768005,0.341,711,70.1836734693878,32.2922693307772,1249403.1688856
140,6,MED,raxml,40,NA,0.02,EXT,REF,0_0_0,NA,29131,0.625437447667304,-12.6805079159853,29.9056795739961,-9.04406624038203,0.326096346494561,-288,-161,707,-402,-113,0.14459771597464,0.0682988611703373,0.0453030907305196,112,-11.9048313302849,0.276,650,71.9081632653061,30.411638688595,1249401.32241229
141,6,MED,raxml,40,NA,0.03,EXT,REF,0_0_0,NA,24750,0.531378148012968,-12.6559089496536,75.4915850120116,-11.7848339385499,0.309348195768254,-261,-153,840,-313,-117,0.159099114463102,0.0756634692617619,0.0495245355905342,100,-11.7095323859968,0.259,783,70.7755102040816,31.5609476202072,1249399.99784153
142,6,MED,raxml,40,NA,0.04,EXT,REF,0_0_0,NA,21877,0.469695343195139,-12.5493511977991,-523.264051687382,-3.38435476821779,0.33791857053666,-220,-112,875,-278,-82,0.169772088501691,0.0816885332217686,0.0535423233405074,102,-11.554207318461,0.3,818,78.3877551020408,25.678276210355,1249399.02236887
143,6,MED,raxml,40,NA,0.05,EXT,REF,0_0_0,NA,19848,0.426133069970157,-12.3433389822937,-224.147967858621,-11.697214749245,0.348755609241917,-209,-101,886,-267,-71,0.182845687154167,0.0867358439466985,0.056455576612849,104,-11.3703371076731,0.311,829,71.1530612244898,31.157184487233,1249398.37558419
144,6,MED,raxml,40,NA,0.1,EXT,REF,0_0_0,NA,14199,0.304850033278227,-12.3981451062455,-60.6733129488975,9.57472100877106,0.405896358778728,-207,-99,884,-269,-73,0.218027578587153,0.105199660013236,0.0667698197737913,116,-10.9887390310638,0.313,827,73.8061224489796,27.9002856886919,1249395.83411546
145,6,MED,raxml,40,1,0.01,EXT,REF,0_0_0,NA,37957,0.814930115722352,-12.5819088685922,3894.20956084862,-54.6136319693888,0.385207466705055,-228,-102,785,-324,-54,0.118264013278605,0.056436828379699,0.0372748821268371,114,-11.9589870258791,0.336,728,70.9795918367347,32.0611463454806,1249403.37041262
146,6,MED,raxml,40,1,0.02,EXT,REF,0_0_0,NA,28466,0.61116001459948,-12.7269114253283,9.15275041321526,-11.4978139457396,0.303437083747205,-277,-175,692,-381,-129,0.14607877169122,0.0685868096481024,0.0454485545213136,110,-12.0117350775926,0.263,675,70.0612244897959,32.4827682554414,1249401.2519701
147,6,MED,raxml,40,1,0.03,EXT,REF,0_0_0,NA,24155,0.518603602636494,-12.6671297895836,88.46932509734,-7.44218434693254,0.334963014526135,-279,-171,838,-315,-119,0.157677594934346,0.0753670428760086,0.0495657839179973,108,-11.8102529063146,0.241,781,67.3367346938775,35.9630233576332,1249400.24346734
148,6,MED,raxml,40,1,0.04,EXT,REF,0_0_0,NA,21336,0.458080168323421,-12.4383300448793,-627.150404599987,-10.3484875455184,0.309348195768254,-249,-104,774,-335,-76,0.169525541448808,0.081676864247061,0.0534651971959547,112,-11.5059754914793,0.315,717,74.7551020408163,27.5819533202156,1249399.11251575
149,6,MED,raxml,40,1,0.05,EXT,REF,0_0_0,NA,19342,0.415269338944114,-12.340727127815,-226.077477212631,-9.65625748815736,0.367474130641907,-246,-101,723,-332,-73,0.181744680094675,0.0868705840702439,0.0568575053007821,108,-11.3919107737648,0.318,720,71.5,30.036833058866,1249398.11493695
150,6,MED,raxml,40,1,0.1,EXT,REF,0_0_0,NA,13816,0.296627090624128,-12.4534524125584,-63.0334393965681,5.66134396033309,0.354666721262966,-259,-120,776,-333,-82,0.218491849363207,0.105094609985076,0.0663778606790929,116,-11.0936491147405,0.305,719,64.5612244897959,35.5031772431913,1249395.63061433
151,5,MED,raxml,40,0.25,0.01,EXT,REF,0_0_0,NA,39809,0.935208024995889,-12.3671953086485,12.6930489974023,9547.88366364454,0.453185254947124,-109,87,1064,-81,115,0.13191714822825,0.0581937708043834,0.0386591627115902,86,-11.5469038849168,0.461,963,77.6326530612245,26.7960559319326,1162117.46095746
152,5,MED,raxml,40,0.25,0.02,EXT,REF,0_0_0,NA,29713,0.698028989592877,-12.0914784461989,33.2436530360432,766.025853375351,0.477814888368163,-77,109,1060,-73,131,0.156277849517287,0.0712287038870216,0.0471512599530783,92,-11.578315625968,0.485,965,75.0714285714286,31.7179093446569,1162115.31235399
153,5,MED,raxml,40,0.25,0.03,EXT,REF,0_0_0,NA,25308,0.594545070124745,-11.9364520065695,81.9365547335582,-699.727120381158,0.321170419810353,-157,111,735,-225,125,0.172324110302435,0.0790670375198423,0.0519812491849109,94,-11.6134786642806,0.319,727,75.9897959183673,29.3824742271732,1162113.99106277
154,5,MED,raxml,40,0.25,0.04,EXT,REF,0_0_0,NA,22504,0.528672445791341,-12.0217597547759,177.142345278587,-364.624328745139,0.567466754020746,-79,107,965,-77,127,0.186622123059456,0.0856756068065397,0.0559718047510547,102,-11.7266611725739,0.483,961,77.0918367346939,29.1844778453734,1162113.22734721
155,5,MED,raxml,40,0.25,0.05,EXT,REF,0_0_0,NA,20565,0.483120727323983,-11.9795180531692,784.917045129262,-177.583212678276,0.240385222189344,-232,90,662,-294,114,0.19877829604748,0.091366196571945,0.0595475112608456,98,-11.74705954252,0.244,658,79.8775510204082,26.0044664308468,1162112.08851792
156,5,MED,raxml,40,0.25,0.1,EXT,REF,0_0_0,NA,14969,0.351657387177861,-11.846526947957,-61.5470499336447,-48.722131099778,0.336933385199818,-136,96,734,-222,114,0.229054654146245,0.111744462669658,0.0712741723657318,96,-11.3445939665236,0.343,731,79.0408163265306,27.3650082710979,1162108.71754767
157,5,MED,raxml,40,0.5,0.01,EXT,REF,0_0_0,NA,39768,0.934244837550215,-12.1972950386553,-6.86641096176102,29.2655676545928,0.481755629715529,-114,48,929,-152,76,0.138663958416075,0.0583192066535443,0.0389308652774989,86,-11.8357612780265,0.422,860,74.3571428571429,29.9918373774991,1162117.32892402
158,5,MED,raxml,40,0.5,0.02,EXT,REF,0_0_0,NA,29672,0.697065802147203,-12.1502933503861,40.3492812575294,1204.17267215179,0.581259348736528,-64,122,1064,-68,136,0.155865173784637,0.0712278081015267,0.0471018007180398,94,-11.5845780500473,0.498,970,79.0510204081633,26.686176370123,1162115.3553643
159,5,MED,raxml,40,0.5,0.03,EXT,REF,0_0_0,NA,25272,0.593699344562689,-12.0078291014145,64.4180783273341,11654.3325789118,0.325111161157719,-146,92,730,-230,118,0.172202102611306,0.0790775065988151,0.0520746338411892,100,-11.6647255680891,0.33,722,77.6428571428571,27.8871991474343,1162114.04743124
160,5,MED,raxml,40,0.5,0.04,EXT,REF,0_0_0,NA,22468,0.527826720229286,-12.0496451966381,124.479306766199,-7.09344545073987,0.471903776347114,-89,105,1074,-71,125,0.186532314031648,0.0856880142810277,0.0558199203830271,94,-11.7427749823509,0.479,973,80.8571428571429,26.7862866900057,1162113.09626348
161,5,MED,raxml,40,0.5,0.05,EXT,REF,0_0_0,NA,20532,0.482345478892099,-11.8128006480361,791.206779160644,-202.225318067041,0.24432596353671,-235,87,666,-295,113,0.19819990714298,0.0913538991366649,0.0594249179022649,94,-11.5263009159438,0.241,657,81.030612244898,25.9191662084427,1162111.95673703
162,5,MED,raxml,40,0.5,0.1,EXT,REF,0_0_0,NA,14938,0.350929123499424,-11.5885350453675,-100.942776633328,-62.5162927750479,0.570422310031271,-75,111,969,-73,135,0.247196508998743,0.111832407618672,0.0710940539646695,106,-11.400074523212,0.487,965,77.9897959183673,29.0685272459163,1162109.03756049
163,5,MED,raxml,40,0.75,0.01,EXT,REF,0_0_0,NA,39688,0.932365447412315,-12.0100964262067,-2.80786308256983,57.7734074464776,0.551703788631281,-95,91,957,-85,119,0.137689666775488,0.0582522262902123,0.0388827688808704,86,-11.4918474386065,0.467,953,75.6632653061225,29.0015797214782,1162117.35504503
164,5,MED,raxml,40,0.75,0.02,EXT,REF,0_0_0,NA,29598,0.695327366269646,-12.4257221417266,2068.5680911387,-331.436842879913,0.441363030905025,-121,75,956,-91,105,0.14654605668788,0.0709752602832559,0.0466227200118241,92,-11.719906260355,0.449,953,74.4897959183673,31.0394643705643,1162115.46488574
165,5,MED,raxml,40,0.75,0.03,EXT,REF,0_0_0,NA,25198,0.591960908685132,-11.9374643688873,84.9097553262241,-727.495391232648,0.336933385199818,-134,98,747,-214,116,0.171914807288122,0.0790693311750833,0.0519770129497716,94,-11.5509306807556,0.342,738,80.3877551020408,23.7515632271483,1162114.01794824
166,5,MED,raxml,40,0.75,0.04,EXT,REF,0_0_0,NA,22395,0.526111776728452,-12.0017318735021,122.251042310458,-474.524074618833,0.537911193915499,-108,78,1037,-96,108,0.186943223604237,0.0857230544204235,0.0558038811883523,96,-11.690223022562,0.454,942,80.3163265306122,25.1820574885412,1162113.0676259
167,5,MED,raxml,40,0.75,0.05,EXT,REF,0_0_0,NA,20462,0.480701012521437,-12.2824521998186,-100.742150033931,-88.5029018253697,0.467963034999747,-94,102,1065,-80,116,0.187248500122403,0.0913326223262983,0.0591144861590746,92,-11.8709227019903,0.476,964,79.8265306122449,27.3962995131554,1162112.06739746
168,5,MED,raxml,40,0.75,0.1,EXT,REF,0_0_0,NA,14874,0.349425611389104,-11.8788352766065,-98.3111508515543,-62.2810284757685,0.583229719410212,-63,123,1063,-69,139,0.246470649017598,0.112021362491531,0.0719801057769454,102,-11.8275414038356,0.499,969,78.8775510204082,28.4374028807214,1162108.76619278
169,5,MED,raxml,40,NA,0.01,EXT,REF,0_0_0,NA,39828,0.93565438015364,-12.1399826111503,-6.58867109688834,33.1573160371665,0.482740815052371,-113,49,929,-151,77,0.13903477557054,0.0582541448248753,0.0389686095758488,90,-11.7627655085489,0.423,861,77.3673469387755,27.0769760890284,1162117.43492547
170,5,MED,raxml,40,NA,0.02,EXT,REF,0_0_0,NA,29732,0.698475344750628,-12.1650301380008,26.4091242482242,262.937480008782,0.520177857852351,-127,59,1020,-113,91,0.156066239773016,0.071208552261972,0.0469176836232114,96,-11.6546463886585,0.435,925,76.2040816326531,30.0638355831828,1162115.40368502
