,tree.num,simulation,method,height,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps,dxy
411,411,6,raxml,Cichlids,40,0.25,1,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.00759309619844576,0.0130870198711861,97.2708333333333,9.22240468787563,3.50819017758975,3.29538365054157,0.340460255724457,0.625082394568908,0.680920511448915,1.2247089450151,s6_q40_miss0.25_mac1.REF.cichlids.EXT.noInv,137768,0.278644
412,412,6,raxml,Cichlids,40,0.25,2,INT,REF,0.0005738995895551,2.42362913166724e-05,0.00772324497106092,0.012783572058448,99.0416666666667,4.83321105250062,3.84571856404554,3.63630461409608,0.332223314053704,0.622253967444162,0.683666158672499,1.22188051789035,s6_q40_miss0.25_mac2.REF.cichlids.INT.noInv,208110,0.241146
413,413,1,raxml,Cichlids,40,0.9,10,INT,REF,0.0166824647368503,0.0527931639036749,0.0302269649514998,0.0365319658684569,96.4375,13.1212127261262,-3.60685325770131,5.2767963385469,0.315749430712198,0.576999133448223,0.645227097542318,1.14268455839746,s1_q40_miss0.90_mac10.REF.cichlids.INT.noInv,10305,0.217217
414,414,5,raxml,Cichlids,40,0.5,10,INT,REF,0.00761974774267721,0.0761720025048418,0.0305920095249774,0.042602201894068,92.0625,19.0591534383675,-2.46921537587754,5.6716827690318,0.395373200196144,0.613768686069923,0.785255105945119,1.17945411101916,s5_q40_miss0.50_mac10.REF.cichlids.INT.noInv,53020,0.229767
415,415,8,raxml,Cichlids,40,0.25,2,INT,REF,0.000308144403216171,0.0518876024917354,0.0075063550272688,0.0100983087367069,99.9583333333333,0.201940936523459,-5.69209553295138,3.41762699613264,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40_miss0.25_mac2.REF.cichlids.INT.noInv,230693,0.234123
416,416,2,raxml,Cichlids,40,0.25,1,EXT,REF,1.00000050002909e-06,0.140231173512746,0.00752629161707326,0.0163619473800007,90.875,21.4075200547288,3.61935499022713,3.47797227203431,0.422829672431987,0.709935208311294,0.730342161473433,1.27562063326053,s2_q40_miss0.25_mac1.REF.cichlids.EXT.noInv,174000,0.271124
417,417,3,raxml,Cichlids,40,0.9,10,INT,REF,0.0112026755835456,0.0544792049136862,0.0262169805583804,0.0358854469741387,89.2083333333333,21.2241916702789,-3.05610235195004,5.62306042207286,0.362425433513132,0.523259018078045,0.730342161473433,1.11157186002525,s3_q40_miss0.90_mac10.REF.cichlids.INT.noInv,9653,0.229259
418,418,5,raxml,Cichlids,40,0,5,INT,REF,0.00145472114583817,0.0418797681924791,0.0186819823018004,0.0281242287043803,94.9375,12.7152216536767,-2.01300622780189,4.74122045916239,0.387136258525391,0.605283404695685,0.782509458721535,1.17662568389442,s5_q40_miss0_mac5.REF.cichlids.INT.noInv,105540,0.229767
419,419,1,raxml,Cichlids,40,0.9,10,INT,REF,0.0166824647368503,0.0527931639036749,0.0302269649514998,0.0365319658684569,96.4375,13.1212127261262,-3.60685325770131,5.2767963385469,0.315749430712198,0.576999133448223,0.645227097542318,1.14268455839746,s1_q40_miss0.90_mac10.REF.cichlids.INT.noInv,10305,0.217217
420,420,3,raxml,Cichlids,40,0,5,INT,REF,0.00114097319381003,0.0419931342756629,0.0187238705769507,0.025199965490737,92.2708333333333,19.3893363797791,-2.77480981491376,4.96103996408151,0.376153669631054,0.540229580826522,0.727596514249848,1.11722871427475,s3_q40_miss0_mac5.REF.cichlids.INT.noInv,103155,0.229259
421,421,1,raxml,Cichlids,40,0,5,INT,REF,0.0010948319420384,0.0364479427277031,0.0178021630673752,0.0238957813089505,98.9375,6.78674004405148,-2.46844144339633,4.41515917949582,0.343205902948042,0.562856997824492,0.67817486422533,1.12854242277373,s1_q40_miss0_mac5.REF.cichlids.INT.noInv,115350,0.217217
422,422,10,raxml,Cichlids,40,0.75,10,INT,REF,0.00837881952126231,0.0776250456729907,0.031604929509856,0.0411509838530762,96.3333333333333,14.4462810252671,-2.86814478117135,5.50771857126881,0.414592730761234,0.57134227919873,0.793492047615872,1.14834141264695,s10_q40_miss0.75_mac10.REF.cichlids.INT.noInv,37605,0.224374
423,423,10,raxml,Cichlids,40,0.25,2,INT,REF,0.00034859873231318,0.0513268525581246,0.0082363422326647,0.0123034240726606,97.1458333333333,13.7994597232095,-5.95043856949152,3.48238581334686,0.420084025208403,0.57134227919873,0.798983342063041,1.14834141264695,s10_q40_miss0.25_mac2.REF.cichlids.INT.noInv,229726,0.224374
424,424,3,raxml,Cichlids,40,0.75,10,INT,REF,0.0064363829661366,0.0655751809136149,0.0280007039682863,0.0394832952806474,88.0416666666667,21.0227418230559,-2.83790993203944,5.67971510349751,0.34869719739521,0.51194530957906,0.722105219802679,1.10591500577576,s3_q40_miss0.75_mac10.REF.cichlids.INT.noInv,30948,0.229259
425,425,5,raxml,Cichlids,40,0.9,10,INT,REF,0.0194978307611118,0.0527797621106188,0.0257321077828912,0.0340351839278027,90.2916666666667,19.6121524780605,-2.87670410928174,5.25494991569376,0.354188491842379,0.57134227919873,0.755052986485692,1.14834141264695,s5_q40_miss0.90_mac10.REF.cichlids.INT.noInv,6448,0.229767
426,426,1,raxml,Cichlids,40,0.75,10,INT,REF,0.00980977686367486,0.0700247099388285,0.0327266948643642,0.0411024076904223,97.6041666666667,9.07355189391846,-3.14105371783552,5.38792579190991,0.315749430712198,0.576999133448223,0.645227097542318,1.14268455839746,s1_q40_miss0.75_mac10.REF.cichlids.INT.noInv,32656,0.217217
427,427,3,raxml,Cichlids,40,0.9,10,INT,REF,0.0112026755835456,0.0544792049136862,0.0262169805583804,0.0358854469741387,89.2083333333333,21.2241916702789,-3.05610235195004,5.62306042207286,0.362425433513132,0.523259018078045,0.730342161473433,1.11157186002525,s3_q40_miss0.90_mac10.REF.cichlids.INT.noInv,9653,0.229259
428,428,4,raxml,Cichlids,40,0.75,10,INT,REF,0.00393659757427892,0.063490753242841,0.0269443969635613,0.0374052408631315,92.625,16.9274107306036,-1.54277564834613,5.84682668378878,0.406355789090481,0.53457272657703,0.768781222603613,1.11722871427475,s4_q40_miss0.75_mac10.REF.cichlids.INT.noInv,42005,0.232505
429,429,8,raxml,Cichlids,40,0.9,10,INT,REF,0.00820728309430416,0.0420707682465605,0.0235380610432705,0.0324345539979641,93.4791666666667,17.9324851825589,-2.22766876321123,5.19886592688985,0.444794850220662,0.582655987697715,0.845659344863975,1.14834141264695,s8_q40_miss0.90_mac10.REF.cichlids.INT.noInv,13979,0.234123
430,430,4,raxml,Cichlids,40,0.25,0,EXT,REF,1.91375493901926e-05,0.0494434143808741,0.0072761227196789,0.0112025614180297,93.1041666666667,17.170285544328,1.03354472431892,3.21137928138893,0.337714608500873,0.463862048458375,0.705631336461174,1.05217489040558,s4_q40_miss0.25_mac0.REF.cichlids.EXT.noInv,157499,0.281971
431,431,10,raxml,Cichlids,40,0.9,10,INT,REF,0.00937006517484978,0.0696110757253006,0.0304370344788824,0.0391547109476295,93.1458333333333,15.5672727948573,-3.46435843609056,5.4186741279315,0.414592730761234,0.574170706323477,0.788000753168704,1.1511698397717,s10_q40_miss0.90_mac10.REF.cichlids.INT.noInv,15200,0.224374
432,432,4,raxml,Cichlids,40,0,5,INT,REF,0.000907142419293681,0.035412310756352,0.0159643819060741,0.0210856683522355,90.625,21.5541130004007,-2.56738839262251,5.22923026024987,0.414592730761234,0.543058007951268,0.771526869827198,1.12005714139949,s4_q40_miss0_mac5.REF.cichlids.INT.noInv,113766,0.232505
433,433,8,raxml,Cichlids,40,0.75,10,INT,REF,0.0041662747284947,0.0683643286922534,0.0262701502448212,0.0360699897169153,92.9583333333333,18.0023146659904,-0.874792567722646,5.11563016117523,0.43106661410274,0.664680374315355,0.798983342063041,1.21339523651612,s8_q40_miss0.75_mac10.REF.cichlids.INT.noInv,40316,0.234123
434,434,9,raxml,Cichlids,40,0.75,10,INT,REF,0.00826231793931306,0.0723667601502133,0.0320868286809022,0.039380379181691,91.6041666666667,19.2627295113374,-3.12278240661888,5.40751395624481,0.422829672431987,0.551543289325507,0.834676755969637,1.13985613127271,s9_q40_miss0.75_mac10.REF.cichlids.INT.noInv,37645,0.220617
435,435,7,raxml,Cichlids,40,0.25,2,INT,REF,1.00000050002909e-06,0.118021655879876,0.00736843434793185,0.0139547463838568,97.2083333333333,10.3120634444455,-2.36047403403,4.0460440933791,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40_miss0.25_mac2.REF.cichlids.INT.noInv,258730,0.211928
436,436,3,raxml,Cichlids,40,0.75,10,INT,REF,0.0064363829661366,0.0655751809136149,0.0280007039682863,0.0394832952806474,88.0416666666667,21.0227418230559,-2.83790993203944,5.67971510349751,0.34869719739521,0.51194530957906,0.722105219802679,1.10591500577576,s3_q40_miss0.75_mac10.REF.cichlids.INT.noInv,30948,0.229259
437,437,4,raxml,Cichlids,40,0.9,10,INT,REF,0.00726316290121616,0.0538162848766913,0.0256320923698056,0.0345486671901112,89.0208333333333,23.0628093206111,-2.54665332607468,5.80554935450332,0.395373200196144,0.523259018078045,0.763289928156445,1.11157186002525,s4_q40_miss0.90_mac10.REF.cichlids.INT.noInv,17561,0.232505
438,438,4,raxml,Cichlids,40,0.25,2,INT,REF,0.000287497429260721,0.0479140592769276,0.00746904535620979,0.0107343881566307,93.3333333333333,17.2556908076213,-6.37545151032074,4.04400661735003,0.39262755297256,0.520430590953299,0.76054428093286,1.10874343290051,s4_q40_miss0.25_mac2.REF.cichlids.INT.noInv,237603,0.232505
439,439,5,raxml,Cichlids,40,0.25,2,INT,REF,0.000318513516213617,0.0536078440775129,0.00779679423951008,0.0120425002328134,94.75,15.5447192921693,-5.68000338079488,3.74646923268986,0.345951550171626,0.523259018078045,0.763289928156445,1.11722871427475,s5_q40_miss0.25_mac2.REF.cichlids.INT.noInv,222684,0.229767
440,440,2,raxml,Cichlids,40,0.75,10,INT,REF,0.00669027292107063,0.0524227480424509,0.0310514662111583,0.0410358689063375,89.4166666666667,19.8524700572973,-1.05321590366968,5.69312229248792,0.406355789090481,0.692964645562817,0.719359572579095,1.26996377901104,s2_q40_miss0.75_mac10.REF.cichlids.INT.noInv,28381,0.209569
441,441,9,raxml,Cichlids,40,0.25,2,INT,REF,0.000396022056128733,0.0458370890437504,0.00788207651030473,0.0103772108565614,96.7291666666667,8.87199654503063,-6.54344799802587,3.52333809598341,0.395373200196144,0.551543289325507,0.785255105945119,1.13985613127271,s9_q40_miss0.25_mac2.REF.cichlids.INT.noInv,256106,0.220617
442,442,9,raxml,Cichlids,40,0.9,10,INT,REF,0.0129380165315644,0.055919122789448,0.0303625164236099,0.0369736811397952,92.6458333333333,17.1619192292472,-3.82403385307256,5.39437016360516,0.373408022407469,0.543058007951268,0.735833455920601,1.13702770414797,s9_q40_miss0.90_mac10.REF.cichlids.INT.noInv,15762,0.220617
443,443,8,raxml,Cichlids,40,0.5,5,INT,REF,0.000899150643713923,0.0356831056306535,0.0153903522578242,0.0201651571510438,99.4375,2.77455190938507,-1.95961215102061,4.65496438729108,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40_miss0.50_mac5.REF.cichlids.INT.noInv,97693,0.234123
444,444,8,raxml,Cichlids,40,0.9,5,INT,REF,0.00191376727346022,0.0195451883402633,0.0119270571841496,0.0159421364735538,95.75,12.2674105540708,-2.70657654819394,4.33554623849248,0.433812261326325,0.57134227919873,0.840168050416806,1.14268455839746,s8_q40_miss0.90_mac5.REF.cichlids.INT.noInv,24231,0.234123
445,445,6,raxml,Cichlids,40,0.5,5,INT,REF,0.000386582224889228,0.000168489910283109,0.0187550240476542,0.0275784114869362,97.3333333333333,10.0959931663103,4.30451722445815,4.73962847943317,0.359679786289548,0.644881384442131,0.705631336461174,1.23319422638934,s6_q40_miss0.50_mac5.REF.cichlids.INT.noInv,81946,0.241146
446,446,1,raxml,Cichlids,40,0.75,10,INT,REF,0.00980977686367486,0.0700247099388285,0.0327266948643642,0.0411024076904223,97.6041666666667,9.07355189391846,-3.14105371783552,5.38792579190991,0.315749430712198,0.576999133448223,0.645227097542318,1.14268455839746,s1_q40_miss0.75_mac10.REF.cichlids.INT.noInv,32656,0.217217
447,447,6,raxml,Cichlids,40,0,3,INT,REF,0.000834867155652433,0.0190725206517981,0.012086915008755,0.0177115967739847,98.8333333333333,4.41146153874217,-2.96366483198254,4.62758194802049,0.337714608500873,0.622253967444162,0.694648747566836,1.22188051789035,s6_q40_miss0_mac3.REF.cichlids.INT.noInv,138897,0.241146
448,448,7,raxml,Cichlids,40,0.25,0,INT,REF,1.00000050002909e-06,0.118021655879876,0.00736843434793185,0.0139547463838568,97.2083333333333,10.3120634444455,-2.36047403403,4.0460440933791,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40_miss0.25_mac0.REF.cichlids.INT.noInv,258730,0.211928
449,449,9,raxml,Cichlids,40,0.25,1,EXT,REF,4.83713525148211e-05,0.0387786421896306,0.00768042003194391,0.0109068604251475,95.7083333333333,11.8608211357471,0.829119922839468,2.75777515522783,0.321240725159367,0.489317892581091,0.67817486422533,1.0776307345283,s9_q40_miss0.25_mac1.REF.cichlids.EXT.noInv,170678,0.279127
450,450,6,raxml,Cichlids,40,0.75,10,INT,REF,0.00208062491578518,0.00053849155655489,0.0274322689707007,0.0385136397302046,94.3333333333333,16.045591073806,3.58093592420165,4.51968843547163,0.354188491842379,0.644881384442131,0.694648747566836,1.23319422638934,s6_q40_miss0.75_mac10.REF.cichlids.INT.noInv,28064,0.241146
451,451,8,raxml,Cichlids,40,0.25,0,INT,REF,0.000308144403216171,0.0518876024917354,0.0075063550272688,0.0100983087367069,99.9583333333333,0.201940936523459,-5.69209553295138,3.41762699613264,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40_miss0.25_mac0.REF.cichlids.INT.noInv,230693,0.234123
452,452,10,raxml,Cichlids,40,0.5,5,INT,REF,0.000975077866092436,0.0393950887789897,0.0178675034406997,0.0238453342130235,96.9375,12.7219131606879,-3.54457294140316,4.93387704519366,0.414592730761234,0.57134227919873,0.793492047615872,1.14834141264695,s10_q40_miss0.50_mac5.REF.cichlids.INT.noInv,93404,0.224374
453,453,10,raxml,Cichlids,40,0,3,INT,REF,0.000695469019890628,0.0155028351680215,0.011831985560599,0.0160057161352923,98.3958333333333,7.78088105095291,-4.78254989637854,4.26365830837005,0.378899316854638,0.537401153701776,0.752307339262107,1.12005714139949,s10_q40_miss0_mac3.REF.cichlids.INT.noInv,159008,0.224374
454,454,9,raxml,Cichlids,40,0.5,5,INT,REF,0.00151866996051714,0.0427752669883148,0.0200437791078908,0.024222480222937,97.8541666666667,6.57198950845867,-3.51313543062378,4.7992815577576,0.469505675232921,0.551543289325507,0.914300525453583,1.13985613127271,s9_q40_miss0.50_mac5.REF.cichlids.INT.noInv,92356,0.220617
455,455,2,raxml,Cichlids,40,0,3,INT,REF,0.000427580572439756,0.0263024791377851,0.0130419355247063,0.0176837747849814,93.625,19.019167263691,-2.03480647720024,5.0022103067355,0.425575319655572,0.709935208311294,0.738579103144186,1.27562063326053,s2_q40_miss0_mac3.REF.cichlids.INT.noInv,145061,0.209569
456,456,9,raxml,Cichlids,40,0,3,INT,REF,0.000977887549711261,0.017586222209922,0.0127193630461141,0.0151803738852053,98.4791666666667,3.79803747381227,-5.19003143507743,4.42989968737492,0.39262755297256,0.551543289325507,0.777018164274366,1.13985613127271,s9_q40_miss0_mac3.REF.cichlids.INT.noInv,163664,0.220617
457,457,8,raxml,Cichlids,40,0,3,INT,REF,0.000719820614821292,0.0143936965975559,0.0102632080657352,0.0135876674667922,100,0,-3.82696543088657,4.16053737872449,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40_miss0_mac3.REF.cichlids.INT.noInv,175671,0.234123
458,458,5,raxml,Cichlids,40,0.5,10,INT,REF,0.00761974774267721,0.0761720025048418,0.0305920095249774,0.042602201894068,92.0625,19.0591534383675,-2.46921537587754,5.6716827690318,0.395373200196144,0.613768686069923,0.785255105945119,1.17945411101916,s5_q40_miss0.50_mac10.REF.cichlids.INT.noInv,53020,0.229767
459,459,10,raxml,Cichlids,40,0.25,0,EXT,REF,1.00000050002909e-06,0.0726221011044598,0.00804994935815687,0.0127721181993972,97.0208333333333,11.7825864720625,0.780667844346403,2.4910514258271,0.41184708353765,0.57134227919873,0.77976381149795,1.14834141264695,s10_q40_miss0.25_mac0.REF.cichlids.EXT.noInv,151659,0.272004
460,460,2,raxml,Cichlids,40,0.5,5,INT,REF,0.00145983328960775,0.0406916629459468,0.0217716116339648,0.02788875374421,93.9791666666667,17.8367175485794,-1.4061017133101,5.1268243511965,0.422829672431987,0.709935208311294,0.724850867026264,1.27562063326053,s2_q40_miss0.50_mac5.REF.cichlids.INT.noInv,79411,0.209569
461,461,1,raxml,Cichlids,40,0.25,0,EXT,REF,6.68413085607568e-05,0.0526511866362895,0.00783547871182003,0.0117817459008316,99.6666666666667,2.3094010767585,1.55260813621856,2.39946647156916,0.291038605699939,0.509116882454314,0.636990155871565,1.08045916165304,s1_q40_miss0.25_mac0.REF.cichlids.EXT.noInv,165973,0.264785
462,462,5,raxml,Cichlids,40,0.75,10,INT,REF,0.00727647556826862,0.0678765767217022,0.0289207793646743,0.0393980101249155,92.375,17.2251980194281,-2.61622626551943,5.44683501574389,0.354188491842379,0.57134227919873,0.755052986485692,1.14834141264695,s5_q40_miss0.75_mac10.REF.cichlids.INT.noInv,31446,0.229767
463,463,2,raxml,Cichlids,40,0.25,3,EXT,REF,1.00000050002909e-06,0.0353216635469204,0.0121909105919138,0.0165745934190474,91.3541666666667,21.856874456173,0.262652627263324,4.82314230975363,0.43106661410274,0.709935208311294,0.744070397591354,1.27562063326053,s2_q40_miss0.25_mac3.REF.cichlids.EXT.noInv,88686,0.271124
464,464,10,raxml,Cichlids,40,0.25,1,EXT,REF,1.00000050002909e-06,0.0726221011044598,0.00804994935815687,0.0127721181993972,97.0208333333333,11.7825864720625,0.780667844346403,2.4910514258271,0.41184708353765,0.57134227919873,0.77976381149795,1.14834141264695,s10_q40_miss0.25_mac1.REF.cichlids.EXT.noInv,151659,0.272004
465,465,6,raxml,Cichlids,40,0.25,1,INT,REF,0.0005738995895551,2.42362913166724e-05,0.00772324497106092,0.012783572058448,99.0416666666667,4.83321105250062,3.84571856404554,3.63630461409608,0.332223314053704,0.622253967444162,0.683666158672499,1.22188051789035,s6_q40_miss0.25_mac1.REF.cichlids.INT.noInv,208110,0.241146
466,466,6,raxml,Cichlids,40,0.9,5,INT,REF,0.000610067733074221,1.00000050002909e-06,0.012811649322626,0.0198558238108933,88.1666666666667,22.5306725526283,2.65042851545416,4.32058712685598,0.351442844618795,0.639224530192639,0.697394394790421,1.23319422638934,s6_q40_miss0.90_mac5.REF.cichlids.INT.noInv,12133,0.241146
467,467,6,raxml,Cichlids,40,0.25,0,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.00759309619844576,0.0130870198711861,97.2708333333333,9.22240468787563,3.50819017758975,3.29538365054157,0.340460255724457,0.625082394568908,0.680920511448915,1.2247089450151,s6_q40_miss0.25_mac0.REF.cichlids.EXT.noInv,137768,0.278644
468,468,7,raxml,Cichlids,40,0,3,INT,REF,0.00032723597022068,0.0180028787320387,0.0106762681661059,0.0139401877785168,98.5416666666667,4.87703403647215,-0.891263335647117,4.78828354087479,0.343205902948042,0.670337228564847,0.683666158672499,1.23036579926459,s7_q40_miss0_mac3.REF.cichlids.INT.noInv,166511,0.211928
469,469,9,raxml,Cichlids,40,0.25,0,EXT,REF,4.83713525148211e-05,0.0387786421896306,0.00768042003194391,0.0109068604251475,95.7083333333333,11.8608211357471,0.829119922839468,2.75777515522783,0.321240725159367,0.489317892581091,0.67817486422533,1.0776307345283,s9_q40_miss0.25_mac0.REF.cichlids.EXT.noInv,170678,0.279127
470,470,5,raxml,Cichlids,40,0.25,3,EXT,REF,1.00000050002909e-06,0.0364064942960503,0.0107472247818935,0.0155767713256054,94.6041666666667,13.6252887275023,0.77826278484742,4.19231993775846,0.384390611301807,0.557200143574999,0.801728989286625,1.14551298552221,s5_q40_miss0.25_mac3.REF.cichlids.EXT.noInv,94707,0.272258
471,471,1,raxml,Cichlids,40,0.25,3,EXT,REF,0.000126400359175931,0.0853764407396655,0.0106041193156376,0.0160036430422977,99.7916666666667,1.05100424788771,1.37297215689626,3.41036659843608,0.291038605699939,0.509116882454314,0.636990155871565,1.08045916165304,s1_q40_miss0.25_mac3.REF.cichlids.EXT.noInv,114796,0.264785
472,472,8,raxml,Cichlids,40,0.25,1,INT,REF,0.000308144403216171,0.0518876024917354,0.0075063550272688,0.0100983087367069,99.9583333333333,0.201940936523459,-5.69209553295138,3.41762699613264,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40_miss0.25_mac1.REF.cichlids.INT.noInv,230693,0.234123
473,473,3,raxml,Cichlids,40,0,3,INT,REF,0.000587220929762417,0.0153760605044847,0.0106803737995207,0.0147290652117562,91.5625,19.4661804381616,-3.80934875923193,4.35431814861006,0.376153669631054,0.540229580826522,0.727596514249848,1.11722871427475,s3_q40_miss0_mac3.REF.cichlids.INT.noInv,154069,0.229259
474,474,4,raxml,Cichlids,40,0.25,0,INT,REF,0.000287497429260721,0.0479140592769276,0.00746904535620979,0.0107343881566307,93.3333333333333,17.2556908076213,-6.37545151032074,4.04400661735003,0.39262755297256,0.520430590953299,0.76054428093286,1.10874343290051,s4_q40_miss0.25_mac0.REF.cichlids.INT.noInv,237603,0.232505
475,475,1,raxml,Cichlids,40,0.25,0,INT,REF,0.000404628596640503,0.0478250934766561,0.00799042713190443,0.0112074011278191,98.2083333333333,8.84850830879308,-5.37471748310487,2.8657604805284,0.343205902948042,0.562856997824492,0.67817486422533,1.12854242277373,s1_q40_miss0.25_mac0.REF.cichlids.INT.noInv,249947,0.217217
476,476,6,raxml,Cichlids,40,0.25,4,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0136320747693087,0.0212668899234644,97.25,8.86662400672295,4.38637804281705,4.45307980492508,0.406355789090481,0.562856997824492,0.768781222603613,1.16248354827068,s6_q40_miss0.25_mac4.REF.cichlids.EXT.noInv,77376,0.278644
477,477,4,raxml,Cichlids,40,0,3,INT,REF,0.00061619770955147,0.0154400005320682,0.0110444335793577,0.0135358110488394,93.3333333333333,16.7755309816504,-4.58165036463508,4.72281250586276,0.400864494643313,0.528915872327538,0.763289928156445,1.11157186002525,s4_q40_miss0_mac3.REF.cichlids.INT.noInv,162674,0.232505
478,478,7,raxml,Cichlids,40,0.25,1,INT,REF,1.00000050002909e-06,0.118021655879876,0.00736843434793185,0.0139547463838568,97.2083333333333,10.3120634444455,-2.36047403403,4.0460440933791,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40_miss0.25_mac1.REF.cichlids.INT.noInv,258730,0.211928
479,479,8,raxml,Cichlids,40,0.25,3,EXT,REF,6.57130856604226e-05,0.0416171634038146,0.00954577967315921,0.0128496389755459,96.6666666666667,15.2320118302594,0.723795246846835,3.76698848530175,0.428320966879156,0.528915872327538,0.818202872628131,1.09460129727678,s8_q40_miss0.25_mac3.REF.cichlids.EXT.noInv,108731,0.277349
480,480,4,raxml,Cichlids,40,0.25,3,EXT,REF,1.00000050002909e-06,0.112557058937333,0.010283241193246,0.0127589331250981,93.2291666666667,16.5107825288904,-0.00794414612187636,4.26818309872982,0.337714608500873,0.463862048458375,0.705631336461174,1.05217489040558,s4_q40_miss0.25_mac3.REF.cichlids.EXT.noInv,101065,0.281971
481,481,1,raxml,Cichlids,40,0,3,EXT,REF,9.2874665264668e-05,0.0919500837861055,0.0109876049904308,0.0165237515955399,99.5625,2.50876124386587,0.701948216719997,3.57545891661758,0.291038605699939,0.509116882454314,0.631498861424397,1.08045916165304,s1_q40_miss0_mac3.REF.cichlids.EXT.noInv,124113,0.264785
482,482,5,raxml,Cichlids,40,0,3,INT,REF,0.000886706309894723,0.0163388525926417,0.0114329832885994,0.0165066223164049,93.9791666666667,16.6177162362282,-4.14503845175012,4.41303322010841,0.384390611301807,0.565685424949238,0.785255105945119,1.14834141264695,s5_q40_miss0_mac3.REF.cichlids.INT.noInv,152536,0.229767
483,483,5,raxml,Cichlids,40,0.25,4,EXT,REF,1.00000050002909e-06,0.0405659459908192,0.0123926606757224,0.0187577953959463,93.6458333333333,16.5046603132793,1.07404001700659,4.44120169414347,0.384390611301807,0.557200143574999,0.785255105945119,1.14551298552221,s5_q40_miss0.25_mac4.REF.cichlids.EXT.noInv,82478,0.272258
484,484,4,raxml,Cichlids,40,0,4,EXT,REF,1.00000050002909e-06,0.12418896892986,0.011841819059395,0.0153692492557572,91.6458333333333,19.8306549535441,-0.0856304779773905,4.722949564794,0.337714608500873,0.463862048458375,0.705631336461174,1.05217489040558,s4_q40_miss0_mac4.REF.cichlids.EXT.noInv,96688,0.281971
485,485,5,raxml,Cichlids,40,0.5,5,INT,REF,0.0011069135390174,0.0374464337175782,0.0162558562222209,0.0248000940332993,93.0625,16.3165576391434,-1.62025864335742,4.63232099490275,0.343205902948042,0.562856997824492,0.744070397591354,1.14551298552221,s5_q40_miss0.50_mac5.REF.cichlids.INT.noInv,89804,0.229767
486,486,6,raxml,Cichlids,40,0.25,3,EXT,REF,1.00000050002909e-06,1.00000050002909e-06,0.0112541792450013,0.0171350856908048,97.1666666666667,9.82903500238015,3.95931905879954,4.06483623845174,0.406355789090481,0.562856997824492,0.752307339262107,1.16248354827068,s6_q40_miss0.25_mac3.REF.cichlids.EXT.noInv,86747,0.278644
487,487,7,raxml,Cichlids,40,0.75,5,INT,REF,0.000584774275663463,0.0242052100521429,0.0132067355996725,0.0184310099635697,97.1875,10.6024008722232,-0.603051419673281,4.94850116422886,0.343205902948042,0.670337228564847,0.683666158672499,1.23036579926459,s7_q40_miss0.75_mac5.REF.cichlids.INT.noInv,66614,0.211928
488,488,3,raxml,Cichlids,40,0.5,5,INT,REF,0.000914011885489482,0.0371207504251905,0.0163057130346825,0.0219326194971999,89.75,22.4361979560576,-2.38558577087512,4.86522586136218,0.365171080736716,0.528915872327538,0.727596514249848,1.11157186002525,s3_q40_miss0.50_mac5.REF.cichlids.INT.noInv,86550,0.229259
489,489,4,raxml,Cichlids,40,0.25,4,EXT,REF,1.00000050002909e-06,0.116084468587712,0.0114634369365706,0.0148212602129956,92.2291666666667,18.7324267530061,0.0237240010275947,4.63159139378621,0.337714608500873,0.463862048458375,0.705631336461174,1.05217489040558,s4_q40_miss0.25_mac4.REF.cichlids.EXT.noInv,90428,0.281971
490,490,5,raxml,Cichlids,40,0,4,EXT,REF,1.00000050002909e-06,0.0397615266586856,0.0127700148049439,0.0192904713603352,94.0416666666667,15.6965348301387,0.487322419184681,4.53868766656695,0.384390611301807,0.557200143574999,0.785255105945119,1.14551298552221,s5_q40_miss0_mac4.REF.cichlids.EXT.noInv,87669,0.272258
491,491,10,raxml,Cichlids,40,0.75,5,INT,REF,0.000976112107790209,0.035370985139532,0.0156211784644798,0.020914542504164,97.7708333333333,8.88278177468847,-3.06287873380477,4.73313511243367,0.376153669631054,0.537401153701776,0.716613925355511,1.12005714139949,s10_q40_miss0.75_mac5.REF.cichlids.INT.noInv,64675,0.224374
492,492,1,raxml,Cichlids,40,0.25,1,INT,REF,0.000404628596640503,0.0478250934766561,0.00799042713190443,0.0112074011278191,98.2083333333333,8.84850830879308,-5.37471748310487,2.8657604805284,0.343205902948042,0.562856997824492,0.67817486422533,1.12854242277373,s1_q40_miss0.25_mac1.REF.cichlids.INT.noInv,249947,0.217217
