,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,snps,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
265,167,4,Lates,astral,40,0.75,10,EXT,REF,0.554472,12627,0.861041666666667,0.201813475957415,0.74132475036777,0.885297690045557,1.02138076717337,1.36613030125241
266,369,4,Lates,astral,40,0.75,10,INT,REF,0.0408547,3437,0.777083333333333,0.23857697213102,0.77976381149795,0.854184991673349,1.12022406722241,1.34633131137919
267,682,4,Lates,astral,40,0.9,0,EXT,REF,0.554472,53860,0.904583333333333,0.184862897251292,0.584822858623463,0.636396103067893,0.936265703242258,1.19642467376764
268,788,4,Lates,astral,40,0.9,0,INT,REF,0.0408547,12569,0.841666666666667,0.211532738106375,0.472251322456505,0.489317892581091,0.845659344863975,1.08328758877779
269,688,4,Lates,astral,40,0.9,1,EXT,REF,0.554472,53860,0.9075,0.18700893140578,0.584822858623463,0.636396103067893,0.936265703242258,1.19642467376764
270,180,4,Lates,astral,40,0.9,1,INT,REF,0.0408547,12569,0.860416666666667,0.210318485274659,0.483233911350843,0.500631601080076,0.851150639311143,1.08894444302728
271,719,4,Lates,astral,40,0.9,2,EXT,REF,0.554472,53860,0.903125,0.188839189157606,0.584822858623463,0.636396103067893,0.936265703242258,1.19642467376764
272,537,4,Lates,astral,40,0.9,2,INT,REF,0.0408547,12569,0.854166666666667,0.198738932070612,0.472251322456505,0.489317892581091,0.845659344863975,1.08328758877779
273,636,4,Lates,astral,40,0.9,3,EXT,REF,0.554472,12074,0.820416666666667,0.22421454707616,0.609533683635722,0.746704760932994,1.00490688383187,1.27844906038528
274,472,4,Lates,astral,40,0.9,3,INT,REF,0.0408547,2710,0.706041666666667,0.211536824250967,0.708376983684758,0.848528137423857,1.14768053945825,1.35198816562868
275,217,4,Lates,astral,40,0.9,4,EXT,REF,0.554472,10484,0.80125,0.229343419908484,0.538146855822529,0.766503750806217,0.917046172677167,1.29259119600901
276,467,4,Lates,astral,40,0.9,4,INT,REF,0.0408547,2461,0.685208333333333,0.233456812565693,0.680920511448915,0.820243866176395,1.13120665611675,1.3350176028802
277,756,4,Lates,astral,40,0.9,5,EXT,REF,0.554472,9799,0.793125,0.232462820179825,0.851150639311143,0.738219479558756,1.37282361179217,1.26996377901104
278,452,4,Lates,astral,40,0.9,5,INT,REF,0.0408547,2344,0.687916666666667,0.228677589011936,0.362425433513132,0.797616449178426,0.675429217001746,1.31804704013172
279,186,4,Lates,astral,40,0.9,10,EXT,REF,0.554472,7580,0.814166666666667,0.226084462971614,0.738579103144186,0.857013418798096,1.06805676997431,1.34915973850393
280,407,4,Lates,astral,40,0.9,10,INT,REF,0.0408547,1937,0.684166666666667,0.24011374373217,0.724850867026264,0.786302740679441,1.02687206162054,1.30107647738325
281,772,5,Lates,astral,40,0,0,EXT,REF,0.569217,11362908,0.860833333333333,0.235542229428125,0.507944736363102,0.758018469431979,0.859387580981896,1.28410591463477
282,699,5,Lates,astral,40,0,0,INT,REF,0.0398327,69566,0.77125,0.229120659469513,0.469505675232921,0.65336666581637,0.782509458721535,1.20773838226662
283,767,5,Lates,astral,40,0,1,EXT,REF,0.569217,11362908,0.861458333333333,0.218846002236814,0.488725205798011,0.774989032180456,0.834676755969637,1.30107647738325
284,258,5,Lates,astral,40,0,1,INT,REF,0.0398327,69566,0.78875,0.230546298484016,0.488725205798011,0.704278354061801,0.790746400392288,1.24167950776358
285,777,5,Lates,astral,40,0,2,EXT,REF,0.569217,11362908,0.863333333333333,0.229674453542245,0.507944736363102,0.758018469431979,0.859387580981896,1.28410591463477
286,481,5,Lates,astral,40,0,2,INT,REF,0.0398327,69566,0.7975,0.236350803103479,0.502453441915933,0.718420489685532,0.798983342063041,1.25016478913782
287,565,5,Lates,astral,40,0,3,EXT,REF,0.569217,38907,0.845,0.192032798617009,0.870370169876234,1.01823376490863,1.3151650200969,1.482095813367
288,347,5,Lates,astral,40,0,3,INT,REF,0.0398327,9931,0.765208333333333,0.242548434148319,0.510690383586686,0.876812408671319,0.735833455920601,1.36895872837716
289,539,5,Lates,astral,40,0,4,EXT,REF,0.569217,31613,0.84375,0.19611790852075,0.864878875429065,1.01257691065914,1.30418243120256,1.47078210486802
290,323,5,Lates,astral,40,0,4,INT,REF,0.0398327,8659,0.745625,0.237459123022012,0.49421650024518,0.871155554421827,0.74132475036777,1.36895872837716
291,736,5,Lates,astral,40,0,5,EXT,REF,0.569217,26584,0.83375,0.196323929021357,0.735833455920601,1.01823376490863,1.01039817827903,1.47643895911751
292,300,5,Lates,astral,40,0,5,INT,REF,0.0398327,7653,0.750833333333333,0.244173232308307,0.960976528254517,0.851356564548603,1.44421043960536,1.34350288425444
293,88,5,Lates,astral,40,0,10,EXT,REF,0.569217,16738,0.8225,0.20218487432114,0.505199089139517,0.873983981546573,0.74132475036777,1.36613030125241
294,276,5,Lates,astral,40,0,10,INT,REF,0.0398327,4894,0.7175,0.24523978712984,0.573840269729126,0.854184991673349,0.831931108746053,1.3350176028802
295,828,5,Lates,astral,40,0.25,0,EXT,REF,0.569217,170944,0.876666666666667,0.212736309991154,0.505199089139517,0.780645886429948,0.818202872628131,1.30107647738325
296,229,5,Lates,astral,40,0.25,0,INT,REF,0.0398327,41820,0.795208333333333,0.224613043930102,0.615024978082891,0.729734198184517,0.98843300049036,1.26713535188629
297,827,5,Lates,astral,40,0.25,1,EXT,REF,0.569217,170944,0.879791666666667,0.208586831588326,0.505199089139517,0.780645886429948,0.818202872628131,1.30107647738325
298,224,5,Lates,astral,40,0.25,1,INT,REF,0.0398327,41820,0.779791666666667,0.228980065873377,0.516181678033855,0.670337228564847,0.867624522652649,1.21339523651612
299,579,5,Lates,astral,40,0.25,2,EXT,REF,0.569217,170944,0.874583333333333,0.212842548271275,0.505199089139517,0.780645886429948,0.818202872628131,1.30107647738325
300,9,5,Lates,astral,40,0.25,2,INT,REF,0.0398327,41820,0.805833333333333,0.224241827416565,0.444794850220662,0.69013621843807,0.768781222603613,1.22753737213985
301,553,5,Lates,astral,40,0.25,3,EXT,REF,0.569217,32903,0.820208333333333,0.242868404813672,0.527164266928192,0.944694659665227,0.801728989286625,1.42552727087208
302,335,5,Lates,astral,40,0.25,3,INT,REF,0.0398327,8667,0.732083333333333,0.226283181023655,0.527164266928192,0.882469262920811,0.752307339262107,1.36895872837716
303,522,5,Lates,astral,40,0.25,4,EXT,REF,0.569217,27903,0.826458333333333,0.215865300625609,0.496962147468764,0.998434775035405,0.705631336461174,1.46229682349378
304,320,5,Lates,astral,40,0.25,4,INT,REF,0.0398327,7747,0.729583333333333,0.238478852564682,0.529909914151776,0.854184991673349,0.755052986485692,1.34633131137919
305,734,5,Lates,astral,40,0.25,5,EXT,REF,0.569217,24965,0.8325,0.202468805057166,0.502453441915933,0.992777920785913,0.711122630908342,1.45663996924429
306,296,5,Lates,astral,40,0.25,5,INT,REF,0.0398327,7125,0.73125,0.255056314182291,0.521672972481023,0.811758584802157,0.768781222603613,1.32653232150596
307,82,5,Lates,astral,40,0.25,10,EXT,REF,0.569217,16613,0.807083333333333,0.218563573042245,0.837422403193221,0.905096679918781,1.16140877557617,1.38592929112563
308,275,5,Lates,astral,40,0.25,10,INT,REF,0.0398327,4845,0.722916666666667,0.225293740489047,1.00216123660828,0.893782971419796,1.47441255906479,1.37461558262665
309,614,5,Lates,astral,40,0.5,0,EXT,REF,0.569217,127865,0.839166666666667,0.20672556927702,0.653464039213071,0.811758584802157,0.971959117148854,1.31521861300698
310,808,5,Lates,astral,40,0.5,0,INT,REF,0.0398327,30710,0.787291666666667,0.20620935017426,0.41184708353765,0.851356564548603,0.653464039213071,1.34915973850393
311,633,5,Lates,astral,40,0.5,1,EXT,REF,0.569217,127865,0.834166666666667,0.221107784761798,0.683666158672499,0.842871283174365,0.991178647713944,1.3350176028802
312,262,5,Lates,astral,40,0.5,1,INT,REF,0.0398327,30710,0.785,0.220868691134358,0.439303555773493,0.840042856049618,0.702885689237589,1.33784603000495
313,667,5,Lates,astral,40,0.5,2,EXT,REF,0.569217,127865,0.840416666666667,0.206252874469546,0.686411805896083,0.845699710299111,0.999415589384697,1.34350288425444
314,496,5,Lates,astral,40,0.5,2,INT,REF,0.0398327,30710,0.792291666666667,0.213842650278223,0.442049202997078,0.83155757467538,0.700140042014005,1.32936074863071
315,637,5,Lates,astral,40,0.5,3,EXT,REF,0.569217,26363,0.813958333333333,0.21798633163605,0.568348975281957,0.910753534168273,0.826439814298884,1.39158614537513
316,451,5,Lates,astral,40,0.5,3,INT,REF,0.0398327,6748,0.718958333333333,0.2607618917411,0.480488264127258,0.970150503787943,0.716613925355511,1.43401255224632
317,612,5,Lates,astral,40,0.5,4,EXT,REF,0.569217,22594,0.813333333333333,0.223133709874303,0.609533683635722,0.933380951166243,0.884098405994155,1.40289985387411
318,421,5,Lates,astral,40,0.5,4,INT,REF,0.0398327,6062,0.72875,0.243263494301086,0.507944736363102,0.871155554421827,0.733087808697017,1.35198816562868
319,746,5,Lates,astral,40,0.5,5,EXT,REF,0.569217,20662,0.806458333333333,0.235846051332385,0.488725205798011,0.893782971419796,0.713868278131927,1.37461558262665
320,395,5,Lates,astral,40,0.5,5,INT,REF,0.0398327,5664,0.736458333333333,0.24369050465034,0.991178647713944,0.882469262920811,1.47441255906479,1.37461558262665
321,172,5,Lates,astral,40,0.5,10,EXT,REF,0.569217,14653,0.806041666666667,0.26000605216633,0.488725205798011,0.842871283174365,0.719359572579095,1.3350176028802
322,359,5,Lates,astral,40,0.5,10,INT,REF,0.0398327,4115,0.686666666666667,0.225740703569886,0.524418619704608,0.823072293301141,0.815457225404547,1.32653232150596
323,668,5,Lates,astral,40,0.75,0,EXT,REF,0.569217,94244,0.833541666666667,0.188955579417248,0.49421650024518,0.902268252794035,0.746816044814939,1.38310086400089
324,799,5,Lates,astral,40,0.75,0,INT,REF,0.0398327,22219,0.797916666666667,0.227127842277403,0.540892503046114,0.825900720425887,0.809965930957378,1.32370389438122
325,679,5,Lates,astral,40,0.75,1,EXT,REF,0.569217,94244,0.830208333333333,0.222351930969069,0.510690383586686,0.885297690045557,0.768781222603613,1.36613030125241
326,153,5,Lates,astral,40,0.75,1,INT,REF,0.0398327,22219,0.811666666666667,0.219896816550577,0.483233911350843,0.769332177930964,0.752307339262107,1.27844906038528
327,716,5,Lates,astral,40,0.75,2,EXT,REF,0.569217,94244,0.828333333333333,0.218927106622694,0.507944736363102,0.882469262920811,0.766035575380029,1.36330187412766
328,546,5,Lates,astral,40,0.75,2,INT,REF,0.0398327,22219,0.821666666666667,0.208513822525983,0.532655561375361,0.820243866176395,0.790746400392288,1.31804704013172
329,639,5,Lates,astral,40,0.75,3,EXT,REF,0.569217,20204,0.773958333333333,0.230251847159947,0.532655561375361,0.888126117170304,0.840168050416806,1.36330187412766
330,448,5,Lates,astral,40,0.75,3,INT,REF,0.0398327,4870,0.687708333333333,0.245506333786072,0.582077211399879,0.879640835796065,0.845659344863975,1.36613030125241
331,605,5,Lates,astral,40,0.75,4,EXT,REF,0.569217,17378,0.782083333333333,0.242907550344127,0.458523086338584,0.806101730552664,0.771526869827198,1.30390490450799
332,411,5,Lates,astral,40,0.75,4,INT,REF,0.0398327,4366,0.679166666666667,0.23765551086388,0.521672972481023,0.817415439051649,0.763289928156445,1.32087546725647
333,745,5,Lates,astral,40,0.75,5,EXT,REF,0.569217,16006,0.77875,0.2278262215682,0.796237694839457,0.862670273047588,1.12571536166958,1.34915973850393
334,387,5,Lates,astral,40,0.75,5,INT,REF,0.0398327,4106,0.714375,0.229364582492868,0.524418619704608,0.797616449178426,0.798983342063041,1.30673333163274
335,161,5,Lates,astral,40,0.75,10,EXT,REF,0.569217,11608,0.768125,0.256827255877763,0.837422403193221,0.905096679918781,1.16140877557617,1.38592929112563
336,352,5,Lates,astral,40,0.75,10,INT,REF,0.0398327,3073,0.67875,0.246797574042355,1.01314382550262,0.905096679918781,1.50186903130063,1.40289985387411
337,695,5,Lates,astral,40,0.9,0,EXT,REF,0.569217,60778,0.905416666666667,0.160065921703466,0.496962147468764,0.766503750806217,0.788000753168704,1.27562063326053
338,789,5,Lates,astral,40,0.9,0,INT,REF,0.0398327,14330,0.821458333333333,0.216814359100261,0.43106661410274,0.698621499812309,0.689157453119668,1.2247089450151
339,709,5,Lates,astral,40,0.9,1,EXT,REF,0.569217,60778,0.908333333333333,0.152222308501986,0.444794850220662,0.766503750806217,0.686411805896083,1.27562063326053
340,171,5,Lates,astral,40,0.9,1,INT,REF,0.0398327,14330,0.815,0.216843899143473,0.455777439114999,0.715592062560786,0.746816044814939,1.23602265351409
341,724,5,Lates,astral,40,0.9,2,EXT,REF,0.569217,60778,0.903958333333333,0.162293922794067,0.453031791891415,0.766503750806217,0.733087808697017,1.27562063326053
342,50,5,Lates,astral,40,0.9,2,INT,REF,0.0398327,14330,0.80375,0.2270403938191,0.483233911350843,0.698621499812309,0.774272517050782,1.21339523651612
343,643,5,Lates,astral,40,0.9,3,EXT,REF,0.569217,12884,0.798541666666667,0.217725081221498,0.499707794692349,0.803273303427918,0.834676755969637,1.30673333163274
344,471,5,Lates,astral,40,0.9,3,INT,REF,0.0398327,3015,0.66125,0.246340233494851,0.461268733562168,0.766503750806217,0.708376983684758,1.28127748751002
345,634,5,Lates,astral,40,0.9,4,EXT,REF,0.569217,11064,0.757708333333333,0.235744538831025,0.39262755297256,0.763675323681471,0.683666158672499,1.27844906038528
346,459,5,Lates,astral,40,0.9,4,INT,REF,0.0398327,2696,0.639583333333333,0.243816798448494,0.458523086338584,0.701449926937055,0.738579103144186,1.22753737213985
347,749,5,Lates,astral,40,0.9,5,EXT,REF,0.569217,10182,0.7575,0.246468676530382,0.713868278131927,0.777817459305202,1.06531112275072,1.28693434175952
348,447,5,Lates,astral,40,0.9,5,INT,REF,0.0398327,2534,0.658333333333333,0.233787804619173,0.43106661410274,0.619425540319416,0.733087808697017,1.16814040252018
349,182,5,Lates,astral,40,0.9,10,EXT,REF,0.569217,7356,0.730208333333333,0.238197929348891,0.749561692038523,0.814587011926903,1.10100453665732,1.32370389438122
350,384,5,Lates,astral,40,0.9,10,INT,REF,0.0398327,1878,0.662083333333333,0.234683656098409,0.439303555773493,0.763675323681471,0.686411805896083,1.27844906038528
351,766,6,Lates,astral,40,0,0,EXT,REF,0.552805,11202955,0.903958333333333,0.16116252644172,0.485979558574427,0.789131167804187,0.788000753168704,1.31521861300698
352,703,6,Lates,astral,40,0,0,INT,REF,0.0389125,76002,0.783125,0.22290305353807,0.343205902948042,0.944694659665227,0.55736638638762,1.41421356237309
353,759,6,Lates,astral,40,0,1,EXT,REF,0.552805,11202955,0.904791666666667,0.166694900090891,0.488725205798011,0.789131167804187,0.801728989286625,1.31521861300698
354,245,6,Lates,astral,40,0,1,INT,REF,0.0389125,76002,0.79375,0.219328035677253,0.343205902948042,0.721248916810278,0.601296741964969,1.24733636201307
355,770,6,Lates,astral,40,0,2,EXT,REF,0.552805,11202955,0.894791666666667,0.168219582730978,0.469505675232921,0.806101730552664,0.777018164274366,1.33218917575546
356,482,6,Lates,astral,40,0,2,INT,REF,0.0389125,76002,0.844791666666667,0.202484457857286,0.334968961277289,0.905096679918781,0.549129444716867,1.38592929112563
357,518,6,Lates,astral,40,0,3,EXT,REF,0.552805,40575,0.873541666666667,0.211020716773973,0.370662375183885,0.848528137423857,0.606788036412138,1.3350176028802
358,346,6,Lates,astral,40,0,3,INT,REF,0.0389125,10221,0.765416666666667,0.248304534481293,0.323986372382951,0.752361615182487,0.620516272530059,1.29541962313375
359,512,6,Lates,astral,40,0,4,EXT,REF,0.552805,33020,0.8475,0.22227546643461,0.612279330859306,0.89095454429505,0.919791819900752,1.3717871555019
360,316,6,Lates,astral,40,0,4,INT,REF,0.0389125,8999,0.762708333333333,0.218220458343658,0.653464039213071,0.834386001800126,0.982941706043191,1.32653232150596
361,561,6,Lates,astral,40,0,5,EXT,REF,0.552805,28421,0.853541666666667,0.247622650317685,0.406355789090481,0.893782971419796,0.636990155871565,1.38027243687614
362,301,6,Lates,astral,40,0,5,INT,REF,0.0389125,8145,0.771875,0.218726062520066,0.373408022407469,0.825900720425887,0.626007566977228,1.32936074863071
363,81,6,Lates,astral,40,0,10,EXT,REF,0.552805,18953,0.846458333333333,0.212187087093155,0.442049202997078,0.876812408671319,0.661700980883824,1.35764501987817
364,281,6,Lates,astral,40,0,10,INT,REF,0.0389125,5690,0.742708333333333,0.226450310019221,0.540892503046114,0.817415439051649,0.864878875429065,1.31521861300698
365,824,6,Lates,astral,40,0.25,0,EXT,REF,0.552805,174128,0.900625,0.155130778734068,0.417338377984819,0.882469262920811,0.653464039213071,1.36895872837716
366,234,6,Lates,astral,40,0.25,0,INT,REF,0.0389125,43445,0.824375,0.205777262871518,0.351442844618795,0.92772409691675,0.582077211399879,1.40289985387411
367,821,6,Lates,astral,40,0.25,1,EXT,REF,0.552805,174128,0.882916666666667,0.179514218406033,0.417338377984819,0.871155554421827,0.65895533366024,1.36330187412766
368,221,6,Lates,astral,40,0.25,1,INT,REF,0.0389125,43445,0.780833333333333,0.226554519607555,0.321240725159367,0.828729147550634,0.568348975281957,1.32087546725647
369,568,6,Lates,astral,40,0.25,2,EXT,REF,0.552805,174128,0.888125,0.163650591069653,0.425575319655572,0.882469262920811,0.67817486422533,1.36895872837716
370,363,6,Lates,astral,40,0.25,2,INT,REF,0.0389125,43445,0.802916666666667,0.20695315878014,0.321240725159367,0.797616449178426,0.568348975281957,1.30107647738325
371,515,6,Lates,astral,40,0.25,3,EXT,REF,0.552805,33918,0.873333333333333,0.190780405494294,0.722105219802679,0.879640835796065,1.05707418107997,1.36047344700292
372,322,6,Lates,astral,40,0.25,3,INT,REF,0.0389125,8905,0.770208333333333,0.218792523729026,0.359679786289548,0.820243866176395,0.590314153070632,1.31804704013172
373,506,6,Lates,astral,40,0.25,4,EXT,REF,0.552805,29057,0.857291666666667,0.208027612562978,0.974704764372438,0.865498700172334,1.45244738127611,1.35198816562868
374,315,6,Lates,astral,40,0.25,4,INT,REF,0.0389125,8034,0.766041666666667,0.212760374483489,0.626007566977228,0.806101730552664,0.966467822701685,1.30956175875749
375,557,6,Lates,astral,40,0.25,5,EXT,REF,0.552805,26535,0.870833333333333,0.195043184888966,0.746816044814939,0.879640835796065,1.00490688383187,1.36613030125241
376,295,6,Lates,astral,40,0.25,5,INT,REF,0.0389125,7538,0.76375,0.219221300797628,0.609533683635722,0.789131167804187,0.955485233807348,1.2982480502585
377,80,6,Lates,astral,40,0.25,10,EXT,REF,0.552805,18803,0.863541666666667,0.224248053985563,0.39262755297256,0.851356564548603,0.628753214200812,1.34350288425444
378,282,6,Lates,astral,40,0.25,10,INT,REF,0.0389125,5629,0.764583333333333,0.214366541662633,0.626007566977228,0.763675323681471,1.0158894727262,1.29541962313375
379,592,6,Lates,astral,40,0.5,0,EXT,REF,0.552805,127975,0.8825,0.168907629294957,0.367916727960301,0.854184991673349,0.593059800294216,1.34633131137919
380,803,6,Lates,astral,40,0.5,0,INT,REF,0.0389125,31019,0.81375,0.196681241195743,0.326732019606536,0.755190042307233,0.617770625306475,1.30390490450799
381,591,6,Lates,astral,40,0.5,1,EXT,REF,0.552805,127975,0.881041666666667,0.176228087013626,0.378899316854638,0.865498700172334,0.598551094741385,1.35198816562868
382,246,6,Lates,astral,40,0.5,1,INT,REF,0.0389125,31019,0.79125,0.205329263338129,0.560112033611204,0.74953318805774,0.955485233807348,1.2982480502585
383,657,6,Lates,astral,40,0.5,2,EXT,REF,0.552805,127975,0.887291666666667,0.161399986597765,0.378899316854638,0.865498700172334,0.598551094741385,1.35198816562868
384,489,6,Lates,astral,40,0.5,2,INT,REF,0.0389125,31019,0.801875,0.196832970015458,0.376153669631054,0.752361615182487,0.667192275330993,1.28976276888426
385,599,6,Lates,astral,40,0.5,3,EXT,REF,0.552805,27087,0.8675,0.189192010986925,0.41184708353765,0.848528137423857,0.653464039213071,1.3350176028802
386,439,6,Lates,astral,40,0.5,3,INT,REF,0.0389125,6864,0.762083333333333,0.230835285599958,0.713868278131927,0.828729147550634,1.08178500609223,1.32653232150596
387,195,6,Lates,astral,40,0.5,4,EXT,REF,0.552805,23477,0.841666666666667,0.233459945385265,0.387136258525391,0.947523086789974,0.584822858623463,1.41138513524835
388,412,6,Lates,astral,40,0.5,4,INT,REF,0.0389125,6244,0.782916666666667,0.221426308123217,0.370662375183885,0.814587011926903,0.623261919753644,1.31239018588223
389,611,6,Lates,astral,40,0.5,5,EXT,REF,0.552805,21774,0.8475,0.218344837550848,0.683666158672499,0.834386001800126,1.01863511994979,1.32653232150596
390,377,6,Lates,astral,40,0.5,5,INT,REF,0.0389125,5925,0.76125,0.233826859021798,0.359679786289548,0.760846896556725,0.634244508647981,1.28127748751002
391,163,6,Lates,astral,40,0.5,10,EXT,REF,0.552805,16212,0.823333333333333,0.259879950462675,0.373408022407469,0.879640835796065,0.598551094741385,1.36047344700292
392,365,6,Lates,astral,40,0.5,10,INT,REF,0.0389125,4667,0.738541666666667,0.229930512938457,0.334968961277289,0.995606347910659,0.554620739164035,1.46512525061853
393,652,6,Lates,astral,40,0.75,0,EXT,REF,0.552805,90480,0.865,0.207569521806499,0.47499696968009,0.848528137423857,0.837422403193221,1.38592929112563
394,800,6,Lates,astral,40,0.75,0,INT,REF,0.0389125,21850,0.804375,0.228788727683192,0.315749430712198,0.729734198184517,0.634244508647981,1.28410591463477
395,650,6,Lates,astral,40,0.75,1,EXT,REF,0.552805,90480,0.849375,0.243060330922356,0.483233911350843,0.857013418798096,0.840168050416806,1.38875771825038
396,157,6,Lates,astral,40,0.75,1,INT,REF,0.0389125,21850,0.791666666666667,0.245455142440232,0.304766841817861,0.752361615182487,0.623261919753644,1.30107647738325
397,691,6,Lates,astral,40,0.75,2,EXT,REF,0.552805,90480,0.862083333333333,0.211357902905397,0.47499696968009,0.848528137423857,0.837422403193221,1.38592929112563
398,538,6,Lates,astral,40,0.75,2,INT,REF,0.0389125,21850,0.798333333333333,0.229757812668622,0.332223314053704,0.74953318805774,0.650718391989487,1.2982480502585
399,590,6,Lates,astral,40,0.75,3,EXT,REF,0.552805,20037,0.836458333333333,0.217397465029881,0.757798633709276,0.859841845922842,1.03785465051488,1.38027243687614
400,441,6,Lates,astral,40,0.75,3,INT,REF,0.0389125,4859,0.762291666666667,0.22616355956201,0.488725205798011,0.848528137423857,0.840168050416806,1.36895872837716
401,193,6,Lates,astral,40,0.75,4,EXT,REF,0.552805,17447,0.823541666666667,0.219384919508615,0.354188491842379,0.92772409691675,0.568348975281957,1.40289985387411
402,403,6,Lates,astral,40,0.75,4,INT,REF,0.0389125,4433,0.766666666666667,0.224199126284984,0.510690383586686,0.871155554421827,0.856641933758312,1.38592929112563
403,607,6,Lates,astral,40,0.75,5,EXT,REF,0.552805,16276,0.837708333333333,0.217012986995762,0.518927325257439,0.922067242667258,0.809965930957378,1.40289985387411
404,376,6,Lates,astral,40,0.75,5,INT,REF,0.0389125,4218,0.734375,0.24089289798139,0.32947766683012,0.86832712729708,0.554620739164035,1.35481659275343
405,136,6,Lates,astral,40,0.75,10,EXT,REF,0.552805,12308,0.849375,0.203923288142401,0.436557908549909,0.873983981546573,0.727596514249848,1.36047344700292
406,357,6,Lates,astral,40,0.75,10,INT,REF,0.0389125,3367,0.711458333333333,0.231084304256604,0.323986372382951,0.984292639411674,0.532655561375361,1.45381154211954
407,680,6,Lates,astral,40,0.9,0,EXT,REF,0.552805,57212,0.891875,0.158700256069723,0.403610141866897,0.820243866176395,0.722105219802679,1.36330187412766
408,790,6,Lates,astral,40,0.9,0,INT,REF,0.0389125,13946,0.803541666666667,0.227292009981474,0.853896286534727,0.741047906683502,1.39204314235726,1.28976276888426
409,676,6,Lates,astral,40,0.9,1,EXT,REF,0.552805,57212,0.887291666666667,0.158298661750682,0.403610141866897,0.811758584802157,0.722105219802679,1.36047344700292
410,173,6,Lates,astral,40,0.9,1,INT,REF,0.0389125,13946,0.809583333333333,0.21584035011459,0.343205902948042,0.735391052434009,0.645227097542318,1.27844906038528
411,718,6,Lates,astral,40,0.9,2,EXT,REF,0.552805,57212,0.88,0.164005708255614,0.406355789090481,0.80893015767741,0.730342161473433,1.35764501987817
412,49,6,Lates,astral,40,0.9,2,INT,REF,0.0389125,13946,0.78125,0.255731117104116,0.318495077935783,0.709935208311294,0.631498861424397,1.26430692476155
413,620,6,Lates,astral,40,0.9,3,EXT,REF,0.552805,12449,0.813958333333333,0.211697692761559,0.65895533366024,0.797616449178426,1.05981982830355,1.34067445712969
414,469,6,Lates,astral,40,0.9,3,INT,REF,0.0389125,2924,0.683125,0.219962823261162,0.326732019606536,0.806101730552664,0.623261919753644,1.33784603000495
415,206,6,Lates,astral,40,0.9,4,EXT,REF,0.552805,10776,0.786875,0.228036542890864,0.472251322456505,0.83155757467538,0.829185461522469,1.35764501987817
416,454,6,Lates,astral,40,0.9,4,INT,REF,0.0389125,2622,0.687916666666667,0.226461760741221,0.362425433513132,0.857013418798096,0.615024978082891,1.35481659275343
417,627,6,Lates,astral,40,0.9,5,EXT,REF,0.552805,10049,0.788125,0.235061388541331,0.518927325257439,0.922067242667258,0.809965930957378,1.40289985387411
418,435,6,Lates,astral,40,0.9,5,INT,REF,0.0389125,2495,0.67875,0.231761295026457,0.719359572579095,0.840042856049618,1.14768053945825,1.33784603000495
419,168,6,Lates,astral,40,0.9,10,EXT,REF,0.552805,7576,0.781666666666667,0.239781224162762,0.439303555773493,0.840042856049618,0.746816044814939,1.33784603000495
420,392,6,Lates,astral,40,0.9,10,INT,REF,0.0389125,1985,0.647708333333333,0.222559956859187,0.711122630908342,0.893782971419796,1.02961770884412,1.37461558262665
421,776,7,Lates,astral,40,0,0,EXT,REF,0.558435,11504032,0.877708333333333,0.197745157116731,0.812711578180963,0.89095454429505,1.09825888943373,1.41704198949784
422,701,7,Lates,astral,40,0,0,INT,REF,0.0393079,69068,0.81,0.240549017431446,0.757798633709276,0.89095454429505,1.15317183390542,1.38310086400089
423,768,7,Lates,astral,40,0,1,EXT,REF,0.558435,11504032,0.87,0.206449210692956,0.820948519851716,0.899439825669288,1.10100453665732,1.41987041662259
424,241,7,Lates,astral,40,0,1,INT,REF,0.0393079,69068,0.764583333333333,0.276212671172617,0.845659344863975,0.958836795288958,1.2794716061903,1.4453262607453
425,778,7,Lates,astral,40,0,2,EXT,REF,0.558435,11504032,0.873333333333333,0.219266992920497,0.840168050416806,0.919238815542512,1.12022406722241,1.4453262607453
426,433,7,Lates,astral,40,0,2,INT,REF,0.0393079,69068,0.769166666666667,0.300324883186513,0.881352758770571,1.00974848353439,1.28770854786105,1.47926738624226
427,514,7,Lates,astral,40,0,3,EXT,REF,0.558435,39489,0.871458333333333,0.230485053591503,0.875861464323402,0.984292639411674,1.20533913115352,1.49340952186599
428,329,7,Lates,astral,40,0,3,INT,REF,0.0393079,9653,0.802916666666667,0.211106087410676,0.798983342063041,0.896611398544542,1.1394435977875,1.40572828099886
429,500,7,Lates,astral,40,0,4,EXT,REF,0.558435,32307,0.857708333333333,0.231757756723305,0.51343603081027,0.978635785162182,0.859387580981896,1.4877526676165
430,318,7,Lates,astral,40,0,4,INT,REF,0.0393079,8512,0.79625,0.225082727108397,0.793492047615872,0.907925107043527,1.12846100889316,1.41138513524835
431,483,7,Lates,astral,40,0,5,EXT,REF,0.558435,27307,0.859166666666667,0.220944137864614,0.269073427911265,0.933380951166243,0.549129444716867,1.44249783362056
432,285,7,Lates,astral,40,0,5,INT,REF,0.0393079,7533,0.788125,0.216909200044235,0.873115817099818,0.967322076663197,1.21906736727144,1.45946839636903
