,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
191,191,1,Lates,astral,40,0.5,4,EXT,REF,0.550003,0.796041666666667,0.212950294703211,1.17788265891768,1.07480230740355,1.63915139247985,1.54432121011142
192,192,9,Lates,astral,40,0.75,3,EXT,REF,0.549398,0.823125,0.214566919085766,1.24652383950729,1.14551298552221,1.70779257306945,1.61503188823007
193,193,6,Lates,astral,40,0.75,4,EXT,REF,0.552805,0.823541666666667,0.219384919508615,0.354188491842379,0.92772409691675,0.568348975281957,1.40289985387411
194,194,7,Lates,astral,40,0.75,4,EXT,REF,0.558435,0.828541666666667,0.226227052047305,0.993924294937529,1.07197388027881,1.31241937287331,1.54149278298667
195,195,6,Lates,astral,40,0.5,4,EXT,REF,0.552805,0.841666666666667,0.233459945385265,0.387136258525391,0.947523086789974,0.584822858623463,1.41138513524835
196,196,9,Lates,astral,40,0.5,3,EXT,REF,0.549398,0.837916666666667,0.248912172268746,0.293784252923524,1.07480230740355,0.480488264127258,1.52735064736294
197,197,7,Lates,astral,40,0.9,4,EXT,REF,0.558435,0.750416666666667,0.231828608126994,0.818202872628131,0.845699710299111,1.14768053945825,1.37744400975139
198,198,10,Lates,astral,40,0.9,4,EXT,REF,0.546164,0.777708333333333,0.22652076682154,0.271819075134849,0.811758584802157,0.568348975281957,1.33784603000495
199,199,9,Lates,astral,40,0.9,4,EXT,REF,0.549398,0.745625,0.257705970092423,0.293784252923524,1.02954747340761,0.568348975281957,1.52735064736294
200,200,3,Lates,astral,40,0.75,4,EXT,REF,0.54571,0.82125,0.232604357727972,0.321240725159367,1.24167950776358,0.529909914151776,1.66594357647551
201,201,2,Lates,astral,40,0.75,4,EXT,REF,0.556455,0.828541666666667,0.234311935960022,0.917046172677167,0.958836795288958,1.21906736727144,1.43401255224632
202,202,3,Lates,astral,40,0.5,4,EXT,REF,0.54571,0.819375,0.249556255117128,0.49421650024518,1.2247089450151,0.735833455920601,1.64897301372703
203,203,1,Lates,astral,40,0.9,4,EXT,REF,0.550003,0.758125,0.262667626316784,0.24710825012259,0.905096679918781,0.620516272530059,1.45381154211954
204,204,9,Lates,astral,40,0.9,3,EXT,REF,0.549398,0.744791666666667,0.254349312354163,0.49421650024518,0.984292639411674,0.845659344863975,1.49340952186599
205,205,8,Lates,astral,40,0.75,4,EXT,REF,0.563208,0.83625,0.214521982209432,0.32947766683012,0.871155554421827,0.554620739164035,1.36330187412766
206,206,6,Lates,astral,40,0.9,4,EXT,REF,0.552805,0.786875,0.228036542890864,0.472251322456505,0.83155757467538,0.829185461522469,1.35764501987817
207,207,2,Lates,astral,40,0.5,4,EXT,REF,0.556455,0.848125,0.20620849034257,0.963722175478101,0.992777920785913,1.27672595896671,1.46229682349378
208,208,4,Lates,astral,40,0.75,4,EXT,REF,0.554472,0.881875,0.172708785150279,0.834676755969637,0.885297690045557,1.0872763005394,1.37744400975139
209,209,8,Lates,astral,40,0.5,4,EXT,REF,0.563208,0.918541666666667,0.148524510239367,0.420084025208403,0.865498700172334,0.656209686436656,1.34633131137919
210,210,5,Lates,astral,40,0.75,4,EXT,REF,0.569217,0.781875,0.217790219677639,0.554620739164035,0.840042856049618,0.818202872628131,1.33218917575546
211,211,5,Lates,astral,40,0.5,4,EXT,REF,0.569217,0.781875,0.262448829865695,0.480488264127258,0.888126117170304,0.700140042014005,1.36895872837716
212,212,4,Lates,astral,40,0.5,4,EXT,REF,0.554472,0.890833333333333,0.189790851665423,0.395373200196144,0.885297690045557,0.636990155871565,1.36047344700292
213,213,2,Lates,astral,40,0.9,4,EXT,REF,0.556455,0.80375,0.226073091174495,0.818202872628131,0.86832712729708,1.12571536166958,1.3717871555019
214,214,3,Lates,astral,40,0.9,4,EXT,REF,0.54571,0.802291666666667,0.253907669458662,0.958230881030932,1.01257691065914,1.23279560338937,1.52169379311345
215,215,8,Lates,astral,40,0.9,4,EXT,REF,0.563208,0.796041666666667,0.220084505852439,0.496962147468764,0.806101730552664,0.864878875429065,1.33218917575546
216,216,2,Lates,astral,40,0.75,3,EXT,REF,0.556455,0.843333333333333,0.222369572896911,0.930774408795089,0.98712106653642,1.19984783670635,1.45663996924429
