,tree.num,simulation,method,height,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps,dxy
380,380,10,raxml,Lates,40,0,10,INT,REF,0.0224366965636073,0.0224366965636073,0.00736441540431428,0.025037557967544,44.3333333333333,31.798791180914,-2.8985437192553,-2.8985437192553,0.653464039213071,0.653464039213071,0.960976528254517,0.960976528254517,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac10_INT.noInv.phy,5416,0.0378395
381,381,10,raxml,Lates,40,0,1,INT,REF,0.355905077853571,0.355905077853571,0.00412408343569733,0.0355597725177163,49.2916666666667,32.5216512713983,-0.56359680851497,-0.56359680851497,0.650718391989487,0.650718391989487,1.02961770884412,1.02961770884412,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac1_INT.noInv.phy,69316,0.0378395
382,382,10,raxml,Lates,40,0,2,INT,REF,0.355905077853571,0.355905077853571,0.00412408343569733,0.0355597725177163,49.2916666666667,32.5216512713983,-0.56359680851497,-0.56359680851497,0.650718391989487,0.650718391989487,1.02961770884412,1.02961770884412,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac2_INT.noInv.phy,69316,0.0378395
383,383,10,raxml,Lates,40,0,3,INT,REF,0.073681241617992,0.073681241617992,0.00573652406933963,0.0152113606035146,49.1458333333333,34.9406728694136,-0.363819899094342,-0.363819899094342,0.606788036412138,0.606788036412138,0.897826642112077,0.897826642112077,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac3_INT.noInv.phy,10018,0.0378395
384,384,10,raxml,Lates,40,0,4,INT,REF,0.0449086517872789,0.0449086517872789,0.00617323972455306,0.016389833062011,47.75,34.3693950943123,-1.5249704468199,-1.5249704468199,0.609533683635722,0.609533683635722,0.911554878229998,0.911554878229998,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac4_INT.noInv.phy,8915,0.0378395
385,385,10,raxml,Lates,40,0,5,INT,REF,0.0377054800974596,0.0377054800974596,0.00638772474033212,0.0176195168923011,48.2916666666667,33.9084865629964,-1.59047073392311,-1.59047073392311,0.623261919753644,0.623261919753644,0.908809231006414,0.908809231006414,s10_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s10_q40_miss0_mac5_INT.noInv.phy,8020,0.0378395
386,386,1,raxml,Lates,40,0.25,0,INT,REF,0.325821506634499,0.325821506634499,0.00397465277932086,0.0325556423033275,40.1666666666667,38.3335491822477,-0.613444935232444,-0.613444935232444,0.263582133464096,0.263582133464096,0.587568505847047,0.587568505847047,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac0_INT.noInv.phy,42268,0.0397409
387,387,1,raxml,Lates,40,0.25,10,INT,REF,0.0237143643776128,0.0237143643776128,0.00971957577150693,0.0366486880613938,37.8125,38.0551985712579,-4.50689632154426,-4.50689632154426,0.252599544569759,0.252599544569759,0.587568505847047,0.587568505847047,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac10_INT.noInv.phy,5383,0.0397409
388,388,1,raxml,Lates,40,0.25,1,INT,REF,0.325821506634499,0.325821506634499,0.00397465277932086,0.0325556423033275,40.1666666666667,38.3335491822477,-0.613444935232444,-0.613444935232444,0.263582133464096,0.263582133464096,0.587568505847047,0.587568505847047,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac1_INT.noInv.phy,42268,0.0397409
389,389,1,raxml,Lates,40,0.25,2,INT,REF,0.325821506634499,0.325821506634499,0.00397465277932086,0.0325556423033275,40.1666666666667,38.3335491822477,-0.613444935232444,-0.613444935232444,0.263582133464096,0.263582133464096,0.587568505847047,0.587568505847047,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac2_INT.noInv.phy,42268,0.0397409
390,390,1,raxml,Lates,40,0.25,3,INT,REF,0.0883813206923939,0.0883813206923939,0.00644023604326224,0.0176035194864881,40.2083333333333,37.6506665948355,0.787479184358513,0.787479184358513,0.230634366781084,0.230634366781084,0.543638150269698,0.543638150269698,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac3_INT.noInv.phy,8848,0.0397409
391,391,1,raxml,Lates,40,0.25,4,INT,REF,0.0539465762001034,0.0539465762001034,0.00715575438252672,0.0197091989838716,39.9791666666667,38.3419605617177,-1.20215223510081,-1.20215223510081,0.258090839016927,0.258090839016927,0.598551094741385,0.598551094741385,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac4_INT.noInv.phy,7898,0.0397409
392,392,1,raxml,Lates,40,0.25,5,INT,REF,0.0430558969532667,0.0430558969532667,0.00753624285017917,0.0217237177078519,41.0416666666667,37.5312399426292,-1.79821624340976,-1.79821624340976,0.263582133464096,0.263582133464096,0.631498861424397,0.631498861424397,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.25_mac5_INT.noInv.phy,7363,0.0397409
393,393,1,raxml,Lates,40,0.5,0,INT,REF,0.300849995307066,0.300849995307066,0.00371797835281188,0.0300615344845627,42.0833333333333,37.1614266572971,-0.124500921352876,-0.124500921352876,0.230634366781084,0.230634366781084,0.538146855822529,0.538146855822529,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.50_mac0_INT.noInv.phy,30237,0.0397409
394,394,1,raxml,Lates,40,0.5,10,INT,REF,0.025336512148853,0.025336512148853,0.00890448748212642,0.0321067401567032,37.1875,37.0759176584042,-3.69159971927023,-3.69159971927023,0.238871308451837,0.238871308451837,0.568348975281957,0.568348975281957,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.50_mac10_INT.noInv.phy,4364,0.0397409
395,395,1,raxml,Lates,40,0.5,1,INT,REF,0.300849995307066,0.300849995307066,0.00371797835281188,0.0300615344845627,42.0833333333333,37.1614266572971,-0.124500921352876,-0.124500921352876,0.230634366781084,0.230634366781084,0.538146855822529,0.538146855822529,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.50_mac1_INT.noInv.phy,30237,0.0397409
396,396,1,raxml,Lates,40,0.5,2,INT,REF,0.300849995307066,0.300849995307066,0.00371797835281188,0.0300615344845627,42.0833333333333,37.1614266572971,-0.124500921352876,-0.124500921352876,0.230634366781084,0.230634366781084,0.538146855822529,0.538146855822529,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.50_mac2_INT.noInv.phy,30237,0.0397409
