,tree.num,simulation,method,height,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps,dxy
315,315,4,raxml,Cichlids,40,0.75,0,INT,REF,0.000303375460730634,0.0425470067474459,0.00672708871432062,0.00973524912893358,93.1875,18.1033160827371,-4.73305948220741,3.514263028386,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.75_mac0_INT.noInv.phy,154346,0.232505
316,316,4,raxml,Cichlids,40,0.75,10,INT,REF,0.00393659757846726,0.0634907532096326,0.0269443969620131,0.0374052408550151,92.625,16.9274107306036,-1.54274586407031,5.84679842570329,0.406355789090481,0.53457272657703,0.768781222603613,1.11722871427475,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.75_mac10_INT.noInv.phy,42005,0.232505
317,317,4,raxml,Cichlids,40,0.75,1,INT,REF,0.000303375460730634,0.0425470067474459,0.00672708871432062,0.00973524912893358,93.1875,18.1033160827371,-4.73305948220741,3.514263028386,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.75_mac1_INT.noInv.phy,154346,0.232505
318,318,4,raxml,Cichlids,40,0.75,2,INT,REF,0.000303375460730634,0.0425470067474459,0.00672708871432062,0.00973524912893358,93.1875,18.1033160827371,-4.73305948220741,3.514263028386,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.75_mac2_INT.noInv.phy,154346,0.232505
319,319,4,raxml,Cichlids,40,0.75,3,INT,REF,0.000370290460291131,0.0181360824139204,0.00971089657612302,0.0118458646601968,92.8958333333333,18.92115733869,-2.90178134825744,4.28276946320815,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.75_mac3_INT.noInv.phy,99647,0.232505
320,320,4,raxml,Cichlids,40,0.75,4,INT,REF,0.000388411996592664,0.0219942733921649,0.0108082108283371,0.0137449488059197,92.4166666666667,19.6477851421708,-2.22513275976487,4.60425518683945,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.75_mac4_INT.noInv.phy,89024,0.232505
321,321,4,raxml,Cichlids,40,0.75,5,INT,REF,0.000707505943428118,0.0279447888063305,0.0131475034946619,0.0174337022332713,92.4375,18.4412883774772,-1.97653636591137,5.02968424290241,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.75_mac5_INT.noInv.phy,71803,0.232505
322,322,4,raxml,Cichlids,40,0.9,0,INT,REF,0.000584317981296712,0.0339821312111302,0.00621692364281106,0.00904428156435886,91.8333333333333,19.1836957960963,-5.45556613357889,3.31142675226082,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.90_mac0_INT.noInv.phy,67656,0.232505
323,323,4,raxml,Cichlids,40,0.9,10,INT,REF,0.00726316290049295,0.0538162848864439,0.025632092372236,0.0345486671959684,89.0208333333333,23.0628093206111,-2.5466515359401,5.80556191721392,0.395373200196144,0.523259018078045,0.763289928156445,1.11157186002525,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.90_mac10_INT.noInv.phy,17561,0.232505
324,324,4,raxml,Cichlids,40,0.9,1,INT,REF,0.000584317981296712,0.0339821312111302,0.00621692364281106,0.00904428156435886,91.8333333333333,19.1836957960963,-5.45556613357889,3.31142675226082,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.90_mac1_INT.noInv.phy,67656,0.232505
325,325,4,raxml,Cichlids,40,0.9,2,INT,REF,0.000584317981296712,0.0339821312111302,0.00621692364281106,0.00904428156435886,91.8333333333333,19.1836957960963,-5.45556613357889,3.31142675226082,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.90_mac2_INT.noInv.phy,67656,0.232505
326,326,4,raxml,Cichlids,40,0.9,3,INT,REF,0.000812675476915036,0.0145318438992196,0.009091306920753,0.0112733575096492,90,23.6049039261273,-3.60217845411161,4.09961240194727,0.373408022407469,0.500631601080076,0.746816044814939,1.09460129727678,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.90_mac3_INT.noInv.phy,43461,0.232505
327,327,4,raxml,Cichlids,40,0.9,4,INT,REF,0.000860201209593253,0.0175744978903684,0.0101184877430619,0.0131251796209071,92.3541666666667,18.0984183902061,-3.04066020545199,4.44057856303172,0.381644964078222,0.509116882454314,0.749561692038523,1.09742972440152,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.90_mac4_INT.noInv.phy,38754,0.232505
328,328,4,raxml,Cichlids,40,0.9,5,INT,REF,0.00149905379463035,0.0223129712459991,0.012199586542763,0.0164098928590181,90.1041666666667,21.9721676782758,-2.50307966652747,4.88125719315747,0.403610141866897,0.531744299452284,0.766035575380029,1.11440028715,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0.90_mac5_INT.noInv.phy,31080,0.232505
329,329,4,raxml,Cichlids,40,0,0,INT,REF,0.0291737868922966,0.00058317674031169,0.0114376873448009,0.0361299396163344,90.0416666666667,18.3383777715146,-6.00876867305198,4.03514625806813,0.507944736363102,0.910753534168273,0.914300525453583,1.42552727087208,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0_mac0_INT.noInv.phy,513753,0.232505
330,330,4,raxml,Cichlids,40,0,10,INT,REF,0.00445775015653813,0.0665771377552758,0.0293866743781564,0.04122063181553,94.8125,13.4570336745937,-1.63124160649946,5.91583568369238,0.414592730761234,0.543058007951268,0.771526869827198,1.12005714139949,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0_mac10_INT.noInv.phy,64069,0.232505
331,331,4,raxml,Cichlids,40,0,1,INT,REF,0.0291737868922966,0.00058317674031169,0.0114376873448009,0.0361299396163344,90.0416666666667,18.3383777715146,-6.00876867305198,4.03514625806813,0.507944736363102,0.910753534168273,0.914300525453583,1.42552727087208,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0_mac1_INT.noInv.phy,513753,0.232505
332,332,4,raxml,Cichlids,40,0,2,INT,REF,0.0291737868922966,0.00058317674031169,0.0114376873448009,0.0361299396163344,90.0416666666667,18.3383777715146,-6.00876867305198,4.03514625806813,0.507944736363102,0.910753534168273,0.914300525453583,1.42552727087208,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0_mac2_INT.noInv.phy,513753,0.232505
333,333,4,raxml,Cichlids,40,0,3,INT,REF,0.000616197710485076,0.0154400005375354,0.0110444335764868,0.0135358110431964,93.3333333333333,16.7755309816504,-4.58158517638621,4.72279625861049,0.400864494643313,0.528915872327538,0.763289928156445,1.11157186002525,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0_mac3_INT.noInv.phy,162674,0.232505
334,334,4,raxml,Cichlids,40,0,4,INT,REF,0.000515235749825649,0.020247462269898,0.0123109649132597,0.0156734793624873,93.8125,15.8968165553907,-3.69287494268332,4.97981575331726,0.400864494643313,0.528915872327538,0.763289928156445,1.11157186002525,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0_mac4_INT.noInv.phy,144392,0.232505
335,335,4,raxml,Cichlids,40,0,5,INT,REF,0.000907142417876751,0.0354123107275128,0.0159643818891021,0.0210856683337325,90.625,21.5541130004007,-2.56741111705614,5.22923585853261,0.414592730761234,0.543058007951268,0.771526869827198,1.12005714139949,s4_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s4_q40_miss0_mac5_INT.noInv.phy,113766,0.232505
336,336,5,raxml,Cichlids,40,0.25,0,EXT,REF,1.00000050002909e-06,0.0714385906423062,0.00761431792736039,0.0124602019327817,94.9791666666667,14.100685939756,1.25662998454252,3.25314028261119,0.343205902948042,0.514773736703807,0.771526869827198,1.11440028715,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac0_EXT.noInv.phy,147098,0.272258
337,337,5,raxml,Cichlids,40,0.25,10,EXT,REF,0.00127607895294836,0.161845422459309,0.0307453813025954,0.0432526151148571,92.25,15.7648950168917,-0.531781183029988,5.56955879358421,0.389881905748975,0.565685424949238,0.774272517050782,1.13137084989848,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac10_EXT.noInv.phy,38815,0.272258
338,338,5,raxml,Cichlids,40,0.25,1,EXT,REF,1.00000050002909e-06,0.0714385906423062,0.00761431792736039,0.0124602019327817,94.9791666666667,14.100685939756,1.25662998454252,3.25314028261119,0.343205902948042,0.514773736703807,0.771526869827198,1.11440028715,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac1_EXT.noInv.phy,147098,0.272258
339,339,5,raxml,Cichlids,40,0.25,2,EXT,REF,1.00000050002909e-06,0.0714385906423062,0.00761431792736039,0.0124602019327817,94.9791666666667,14.100685939756,1.25662998454252,3.25314028261119,0.343205902948042,0.514773736703807,0.771526869827198,1.11440028715,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac2_EXT.noInv.phy,147098,0.272258
340,340,5,raxml,Cichlids,40,0.25,3,EXT,REF,1.00000050002909e-06,0.03640649371896,0.0107472246945155,0.0155767711412598,94.6041666666667,13.6252887275023,0.778265205254086,4.19231181587274,0.384390611301807,0.557200143574999,0.801728989286625,1.14551298552221,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac3_EXT.noInv.phy,94707,0.272258
341,341,5,raxml,Cichlids,40,0.25,4,EXT,REF,1.00000050002909e-06,0.0405659460922508,0.0123926607163599,0.0187577954755046,93.6458333333333,16.5046603132793,1.07403409654565,4.44122731474031,0.384390611301807,0.557200143574999,0.785255105945119,1.14551298552221,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac4_EXT.noInv.phy,82478,0.272258
342,342,5,raxml,Cichlids,40,0.25,5,EXT,REF,0.000235288445399227,0.204790829983227,0.01672129783326,0.0256728295299575,93.7916666666667,17.1103531347884,0.846855702559742,4.56772082679259,0.34869719739521,0.47517575695736,0.777018164274366,1.06914545315406,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac5_EXT.noInv.phy,67247,0.272258
343,343,5,raxml,Cichlids,40,0.5,0,EXT,REF,1.00000050002909e-06,0.0616364189885457,0.00728772502652421,0.0117329109339,94.9166666666667,13.7172563061049,1.36922717726405,3.05866856418892,0.351442844618795,0.523259018078045,0.757798633709276,1.11722871427475,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac0_EXT.noInv.phy,128498,0.272258
344,344,5,raxml,Cichlids,40,0.5,10,EXT,REF,0.0014591227477234,0.517672180787821,0.0298427083507857,0.0418619805437595,91.0833333333333,20.060369879848,-0.164757495852352,5.50077963787206,0.389881905748975,0.565685424949238,0.774272517050782,1.13137084989848,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac10_EXT.noInv.phy,34946,0.272258
345,345,5,raxml,Cichlids,40,0.5,1,EXT,REF,1.00000050002909e-06,0.0616364189885457,0.00728772502652421,0.0117329109339,94.9166666666667,13.7172563061049,1.36922717726405,3.05866856418892,0.351442844618795,0.523259018078045,0.757798633709276,1.11722871427475,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac1_EXT.noInv.phy,128498,0.272258
346,346,5,raxml,Cichlids,40,0.5,2,EXT,REF,1.00000050002909e-06,0.0616364189885457,0.00728772502652421,0.0117329109339,94.9166666666667,13.7172563061049,1.36922717726405,3.05866856418892,0.351442844618795,0.523259018078045,0.757798633709276,1.11722871427475,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac2_EXT.noInv.phy,128498,0.272258
347,347,5,raxml,Cichlids,40,0.5,3,EXT,REF,0.000117490798636195,0.0463037202448038,0.0103353691360935,0.0151786970539417,93.6666666666667,16.2157440350398,1.17830872815419,4.01324912540472,0.389881905748975,0.517602163828553,0.796237694839457,1.10025815152627,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac3_EXT.noInv.phy,83931,0.272258
348,348,5,raxml,Cichlids,40,0.5,4,EXT,REF,0.000153328047995355,0.156384110091263,0.0118712888827281,0.0182124752790669,93.4583333333333,15.8958824232625,1.288723322606,4.18089947818607,0.389881905748975,0.517602163828553,0.790746400392288,1.10025815152627,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac4_EXT.noInv.phy,72996,0.272258
349,349,5,raxml,Cichlids,40,0.5,5,EXT,REF,0.000253447868590918,0.0714284578102581,0.0153687926480863,0.0237851880723437,92.6875,18.0379697045934,1.01692251106183,4.41108917378444,0.356934139065963,0.483661038331599,0.77976381149795,1.07197388027881,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac5_EXT.noInv.phy,59667,0.272258
350,350,5,raxml,Cichlids,40,0.75,0,EXT,REF,8.10395463745744e-05,0.0560935434909129,0.0067302548566924,0.010894509246382,93.625,15.9208481010064,1.27318137759446,2.70528027127899,0.359679786289548,0.486489465456345,0.766035575380029,1.07480230740355,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.75_mac0_EXT.noInv.phy,77850,0.272258
351,351,5,raxml,Cichlids,40,0.75,10,EXT,REF,0.00106141362169431,0.147473234143938,0.0282881350203172,0.0396111870225215,90.9166666666667,18.9274463927481,-0.168647926185513,5.17182975467507,0.367916727960301,0.543058007951268,0.757798633709276,1.10874343290051,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.75_mac10_EXT.noInv.phy,20590,0.272258
352,352,5,raxml,Cichlids,40,0.75,1,EXT,REF,8.10395463745744e-05,0.0560935434909129,0.0067302548566924,0.010894509246382,93.625,15.9208481010064,1.27318137759446,2.70528027127899,0.359679786289548,0.486489465456345,0.766035575380029,1.07480230740355,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.75_mac1_EXT.noInv.phy,77850,0.272258
353,353,5,raxml,Cichlids,40,0.75,2,EXT,REF,8.10395463745744e-05,0.0560935434909129,0.0067302548566924,0.010894509246382,93.625,15.9208481010064,1.27318137759446,2.70528027127899,0.359679786289548,0.486489465456345,0.766035575380029,1.07480230740355,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.75_mac2_EXT.noInv.phy,77850,0.272258
354,354,5,raxml,Cichlids,40,0.75,3,EXT,REF,0.000152032046865706,0.040191510804347,0.00966001119313676,0.0141984556194009,92.0833333333333,18.9443005894305,1.22102474787615,3.65898209627879,0.367916727960301,0.494974746830583,0.768781222603613,1.0776307345283,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.75_mac3_EXT.noInv.phy,50767,0.272258
355,355,5,raxml,Cichlids,40,0.75,4,EXT,REF,0.00019983874635082,0.0469637792460828,0.0111041708639288,0.0170608750026143,90.875,20.684689578979,1.23948414015981,3.99889357950932,0.367916727960301,0.494974746830583,0.768781222603613,1.0776307345283,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.75_mac4_EXT.noInv.phy,43846,0.272258
356,356,5,raxml,Cichlids,40,0.75,5,EXT,REF,0.000276662838352879,0.0601512913747872,0.0135535582554226,0.0214358820968364,93.6875,13.6851468636932,1.19342566886639,4.27006228443294,0.367916727960301,0.494974746830583,0.785255105945119,1.0776307345283,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.75_mac5_EXT.noInv.phy,35766,0.272258
357,357,5,raxml,Cichlids,40,0.9,0,EXT,REF,0.000138238649040209,0.0437784128740282,0.006080576343597,0.00956096978767901,88.3958333333333,19.2428373890168,0.875825086354925,1.81457644413473,0.334968961277289,0.469518902707868,0.752307339262107,1.06348859890457,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.90_mac0_EXT.noInv.phy,16575,0.272258
358,358,5,raxml,Cichlids,40,0.9,10,EXT,REF,0.00573730527334366,0.326057460799381,0.0253762435969484,0.03445400069385,82.9375,24.6993894747529,1.63411980559419,4.72575543027894,0.337714608500873,0.554371716450253,0.738579103144186,1.13137084989848,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.90_mac10_EXT.noInv.phy,4299,0.272258
359,359,5,raxml,Cichlids,40,0.9,1,EXT,REF,0.000138238649040209,0.0437784128740282,0.006080576343597,0.00956096978767901,88.3958333333333,19.2428373890168,0.875825086354925,1.81457644413473,0.334968961277289,0.469518902707868,0.752307339262107,1.06348859890457,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.90_mac1_EXT.noInv.phy,16575,0.272258
360,360,5,raxml,Cichlids,40,0.9,2,EXT,REF,0.000138238649040209,0.0437784128740282,0.006080576343597,0.00956096978767901,88.3958333333333,19.2428373890168,0.875825086354925,1.81457644413473,0.334968961277289,0.469518902707868,0.752307339262107,1.06348859890457,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.90_mac2_EXT.noInv.phy,16575,0.272258
361,361,5,raxml,Cichlids,40,0.9,3,EXT,REF,0.000402801233422308,0.0241489127717685,0.00884743167010927,0.0125919377865207,88.4375,21.8163575659827,1.19085736141494,3.3711897823087,0.340460255724457,0.517602163828553,0.757798633709276,1.11157186002525,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.90_mac3_EXT.noInv.phy,10778,0.272258
362,362,5,raxml,Cichlids,40,0.9,4,EXT,REF,0.000585893449813858,0.0374628473764802,0.0103043172380295,0.0152438094050225,90.1666666666667,16.9232728253304,1.67860974179717,3.66442114829852,0.334968961277289,0.469518902707868,0.752307339262107,1.06348859890457,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.90_mac4_EXT.noInv.phy,9166,0.272258
363,363,5,raxml,Cichlids,40,0.9,5,EXT,REF,0.000984309171067067,0.0486417025957097,0.0127725382301377,0.0192681074857894,87.7083333333333,19.2960786814904,1.81275598833604,4.00108332133391,0.343205902948042,0.478004184082106,0.755052986485692,1.06631702602931,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.90_mac5_EXT.noInv.phy,7340,0.272258
364,364,5,raxml,Cichlids,40,0,0,EXT,REF,1.80169650870744,1.00000050002909e-06,0.0348377674751377,0.182031876569253,92.4583333333333,19.8568904738577,-6.73856057239731,4.5535514837793,0.197686600098072,1.05783174465508,0.433812261326325,1.54997806436091,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0_mac0_EXT.noInv.phy,406287,0.272258
365,365,5,raxml,Cichlids,40,0,10,EXT,REF,0.00127321707748396,0.161845492820153,0.0308014620553867,0.0433594411904572,92.2916666666667,15.6517395312665,-0.493618486442652,5.57473132093186,0.39262755297256,0.565685424949238,0.788000753168704,1.13137084989848,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0_mac10_EXT.noInv.phy,39097,0.272258
366,366,5,raxml,Cichlids,40,0,1,EXT,REF,1.80169650870744,1.00000050002909e-06,0.0348377674751377,0.182031876569253,92.4583333333333,19.8568904738577,-6.73856057239731,4.5535514837793,0.197686600098072,1.05783174465508,0.433812261326325,1.54997806436091,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0_mac1_EXT.noInv.phy,406287,0.272258
367,367,5,raxml,Cichlids,40,0,2,EXT,REF,1.80169650870744,1.00000050002909e-06,0.0348377674751377,0.182031876569253,92.4583333333333,19.8568904738577,-6.73856057239731,4.5535514837793,0.197686600098072,1.05783174465508,0.433812261326325,1.54997806436091,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0_mac2_EXT.noInv.phy,406287,0.272258
368,368,5,raxml,Cichlids,40,0,3,EXT,REF,1.00000050002909e-06,0.036353210114465,0.0110518068270507,0.0159560156727269,94.2291666666667,14.9683916379466,0.054833810606276,4.29585022013816,0.384390611301807,0.557200143574999,0.785255105945119,1.14551298552221,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0_mac3_EXT.noInv.phy,101188,0.272258
369,369,5,raxml,Cichlids,40,0,4,EXT,REF,1.00000050002909e-06,0.0397615265178109,0.0127700147160354,0.0192904711910176,94.0416666666667,15.6965348301387,0.488960379825,4.52604281973363,0.384390611301807,0.557200143574999,0.785255105945119,1.14551298552221,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0_mac4_EXT.noInv.phy,87669,0.272258
370,370,5,raxml,Cichlids,40,0,5,EXT,REF,0.000217320061053414,0.217877283670767,0.0174611954232421,0.0268959087020733,94.1458333333333,15.8086827520388,0.883286014744144,4.35537232822733,0.39262755297256,0.526087445202791,0.798983342063041,1.10308657865101,s5_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0_mac5_EXT.noInv.phy,69918,0.272258
371,371,5,raxml,Cichlids,40,0.25,0,INT,REF,0.000318513519075129,0.0536078441003898,0.00779679429202585,0.0120425003231349,94.75,15.5447192921693,-5.68000198044798,3.74648936292678,0.345951550171626,0.523259018078045,0.763289928156445,1.11722871427475,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac0_INT.noInv.phy,222684,0.229767
372,372,5,raxml,Cichlids,40,0.25,10,INT,REF,0.00815968297295651,0.0765614171848642,0.031443659346513,0.0437412233978805,94.0208333333333,16.874366287024,-2.5340280283766,5.70896661608894,0.384390611301807,0.605283404695685,0.774272517050782,1.17662568389442,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac10_INT.noInv.phy,58745,0.229767
373,373,5,raxml,Cichlids,40,0.25,1,INT,REF,0.000318513519075129,0.0536078441003898,0.00779679429202585,0.0120425003231349,94.75,15.5447192921693,-5.68000198044798,3.74648936292678,0.345951550171626,0.523259018078045,0.763289928156445,1.11722871427475,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac1_INT.noInv.phy,222684,0.229767
374,374,5,raxml,Cichlids,40,0.25,2,INT,REF,0.000318513519075129,0.0536078441003898,0.00779679429202585,0.0120425003231349,94.75,15.5447192921693,-5.68000198044798,3.74648936292678,0.345951550171626,0.523259018078045,0.763289928156445,1.11722871427475,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac2_INT.noInv.phy,222684,0.229767
375,375,5,raxml,Cichlids,40,0.25,3,INT,REF,0.00065022442105085,0.0206798124802792,0.0111004659788872,0.0159845821827494,93.875,17.4021580955633,-3.42329189176156,4.29097551623208,0.387136258525391,0.565685424949238,0.793492047615872,1.14834141264695,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac3_INT.noInv.phy,141995,0.229767
376,376,5,raxml,Cichlids,40,0.25,4,INT,REF,0.000725911810156738,0.0252409477276023,0.0128686757597074,0.0193224250190273,93.9583333333333,16.0848261167373,-2.76662838600257,4.49819159136774,0.387136258525391,0.565685424949238,0.793492047615872,1.14834141264695,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac4_INT.noInv.phy,123867,0.229767
377,377,5,raxml,Cichlids,40,0.25,5,INT,REF,0.0014386200111863,0.0404811280166932,0.0179383308586293,0.0269347616842911,94.7291666666667,14.1040805674274,-2.02534834172784,4.72484671405797,0.345951550171626,0.562856997824492,0.752307339262107,1.14551298552221,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.25_mac5_INT.noInv.phy,101383,0.229767
378,378,5,raxml,Cichlids,40,0.5,0,INT,REF,0.000323095129400008,0.0495122845705149,0.00749778021378519,0.011531455140721,94.375,17.3286443466769,-5.04044209045719,3.55635708713149,0.343205902948042,0.514773736703807,0.755052986485692,1.11440028715,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac0_INT.noInv.phy,193338,0.229767
379,379,5,raxml,Cichlids,40,0.5,10,INT,REF,0.00761974773807348,0.0761720025380753,0.0305920095321753,0.0426022019152881,92.0625,19.0591534383675,-2.46921584285637,5.67165931214711,0.395373200196144,0.613768686069923,0.785255105945119,1.17945411101916,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac10_INT.noInv.phy,53020,0.229767
380,380,5,raxml,Cichlids,40,0.5,1,INT,REF,0.000323095129400008,0.0495122845705149,0.00749778021378519,0.011531455140721,94.375,17.3286443466769,-5.04044209045719,3.55635708713149,0.343205902948042,0.514773736703807,0.755052986485692,1.11440028715,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac1_INT.noInv.phy,193338,0.229767
381,381,5,raxml,Cichlids,40,0.5,2,INT,REF,0.000323095129400008,0.0495122845705149,0.00749778021378519,0.011531455140721,94.375,17.3286443466769,-5.04044209045719,3.55635708713149,0.343205902948042,0.514773736703807,0.755052986485692,1.11440028715,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac2_INT.noInv.phy,193338,0.229767
382,382,5,raxml,Cichlids,40,0.5,3,INT,REF,0.000501627779925799,0.0205676317166394,0.0106812361787854,0.0154505896406808,93.5625,18.0412131615484,-3.04652075060568,4.16737117775691,0.343205902948042,0.514773736703807,0.755052986485692,1.11440028715,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac3_INT.noInv.phy,125444,0.229767
383,383,5,raxml,Cichlids,40,0.5,4,INT,REF,0.000591448121488465,0.0252368050958591,0.0122830622372164,0.0185680103491777,92.8125,19.4648141363256,-2.39045951598784,4.39919137188112,0.351442844618795,0.523259018078045,0.763289928156445,1.11722871427475,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac4_INT.noInv.phy,109311,0.229767
384,384,5,raxml,Cichlids,40,0.5,5,INT,REF,0.00110691354385867,0.0374464337923818,0.0162558562545648,0.024800094085124,93.0625,16.3165576391434,-1.62027301469201,4.63233690265143,0.343205902948042,0.562856997824492,0.744070397591354,1.14551298552221,s5_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s5_q40_miss0.50_mac5_INT.noInv.phy,89804,0.229767
