,tree.num,simulation,height,method,quality,missing,maf,sites,taxa_ref,int,noref,tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,RF.Dist.ML,weighted.rf,std.gamma,std.colless,std.sackin,std.sites,std.ingroup.colless,std.ingroup.gamma,std.ingroup.sackin,Q.Dist.ML,CI.Dist.ML
572,572,1,MED,raxml,40,1,0.05,13702,0_0_0,EXT,REF,0.182324520656949,0.0898641136231453,0.0560199035395815,80.030612244898,27.165948243181,-12.527565626234,-11.4018361812535,0.35663709193665,0.291,707,801,76,550602.938421179,-20.9822072124866,-0.0807851976210091,-0.161570395242018,0.109628278367177,-83,-6.19669779278166,-61,0.0633722147724977,0.203325999783903
573,573,1,MED,raxml,40,1,0.1,10301,0_0_0,EXT,REF,0.223191632941631,0.109010927299238,0.067390558151514,84.1530612244898,21.7830692037269,-12.2887428545712,-11.050839902881,0.38816302271558,0.315,741,813,84,550602.938421179,-21.0706853917031,-0.110340757726256,-0.128074093789404,0.0824172307298417,-83,-6.19669779278166,-61,0.0635583558355836,0.215577044197112
574,574,1,MED,raxml,40,1,0,118569,0_0_0,EXT,REF,5.52903493939857,0.0551463370990421,0.389486043745332,80.6530612244898,24.0746699416697,-12.7409139611948,-12.9634536496661,0.245311148873552,0.183,714,729,82,550602.938421179,-15.3006708088858,-0.201962994052523,-0.213785218094621,0.948658249723969,-83,-6.19669779278166,-61,0.0722046082159236,0.215379955370662
575,575,1,MED,raxml,40,0.25,0.01,30715,34_0_0,INT,REF,0.13060183555668,0.0544063462435722,0.034887109042973,86.3061224489796,19.2971383826216,-12.6793676708347,-11.9005035294236,0.293585230378789,0.281,726,799,64,550602.938421179,-22.330048450257,-0.140881503168345,-0.139896317831503,0.245747523722657,-83,-6.19669779278166,-61,0.0632154644035832,0.17355779861844
576,576,1,MED,raxml,40,0.25,0.02,21428,34_0_0,INT,REF,0.145312230798174,0.0694183040522249,0.0441078036302276,84.969387755102,22.1212469968005,-12.4769912337838,-11.6195257477675,0.258118558252492,0.3,650,810,76,550602.938421179,-15.1895123861916,-0.14383705917887,-0.246296334210393,0.171443201638584,-83,-6.19669779278166,-61,0.0613430322624099,0.185791737592299
577,577,1,MED,raxml,40,0.25,0.03,17761,34_0_0,INT,REF,0.162338970460107,0.078046893759781,0.0493898184337672,84.4387755102041,23.4380369003656,-12.4756328339079,-11.5765985582539,0.371414871989273,0.298,801,810,76,550602.938421179,-20.9373321747641,-0.0630518615578607,-0.128074093789404,0.142103915638552,-83,-6.19669779278166,-61,0.0614130800835186,0.184930150517882
578,578,1,MED,raxml,40,0.25,0.04,15792,34_0_0,INT,REF,0.179736724369289,0.0849093612889734,0.0533972333062174,84.3163265306122,23.0125904305723,-12.3562471298527,-11.4568366161018,0.374370427999798,0.306,736,812,68,550602.938421179,-20.8590113997797,-0.060096305547336,-0.192111140684107,0.126350151216936,-83,-6.19669779278166,-61,0.0598521893005627,0.167623750580114
579,579,1,MED,raxml,40,0.25,0.05,14521,34_0_0,INT,REF,0.193425008201916,0.0900172378805072,0.0562749224731123,82.5918367346939,24.7793715065925,-12.3647766243109,-11.4129226580592,0.29457041571563,0.311,611,815,74,550602.938421179,-20.5282808627141,-0.139896317831503,-0.284718562347215,0.116181012273375,-83,-6.19669779278166,-61,0.060317297035826,0.174048879727214
580,580,1,MED,raxml,40,0.25,0.1,10792,34_0_0,INT,REF,0.232019598611484,0.109706599557202,0.0678447805284208,79.7959183673469,28.4499775093396,-12.123958317453,-11.140425121352,0.367474130641907,0.29,790,804,92,550602.938421179,-20.801665075013,-0.0640370468947023,-0.200977808715681,0.0863456707151201,-83,-6.19669779278166,-61,0.0806370432961663,0.237067106286663
581,581,1,MED,raxml,40,0.25,0,121750,34_0_0,INT,REF,5.25393871367058,0.0543446661138787,0.370034866361648,81.7959183673469,25.0644362104949,-12.7216423537537,-12.9484908458084,0.28176300633669,0.212,825,738,68,550602.938421179,-15.8137380636092,-0.152703727210444,-0.134970391147296,0.974109100219225,-83,-6.19669779278166,-61,0.066438398941935,0.200859587045794
582,582,1,MED,raxml,40,0.5,0.01,30675,34_0_0,INT,REF,0.128380347453456,0.0537620890293827,0.0344126433298762,82.6224489795918,26.257062007789,-12.7244311398568,-11.9523436435771,0.276837079652482,0.267,779,791,70,550602.938421179,-21.3111994501923,-0.0965481630104742,-0.149748171199919,0.245427487878642,-83,-6.19669779278166,-61,0.0619029249863762,0.18403231939084
583,583,1,MED,raxml,40,0.5,0.02,21388,34_0_0,INT,REF,0.144774340288682,0.0694229506306203,0.0441194198013724,85.2857142857143,21.4927463189304,-12.4813851860153,-11.622115805523,0.286688933020898,0.3,681,810,76,550602.938421179,-16.0175855187674,-0.144822244515711,-0.246296334210393,0.171123165794569,-83,-6.19669779278166,-61,0.0613430322624099,0.185791737592299
584,584,1,MED,raxml,40,0.5,0.03,17731,34_0_0,INT,REF,0.162152342144029,0.0780071170363573,0.0495078079061992,82.7551020408163,24.7169799411692,-12.4856580252668,-11.5919107371549,0.254177816905126,0.295,660,807,72,550602.938421179,-15.5292498467789,-0.147777800526236,-0.266985226284066,0.141863888755541,-83,-6.19669779278166,-61,0.0585807968551957,0.177144843639688
585,585,1,MED,raxml,40,0.5,0.04,15763,34_0_0,INT,REF,0.179977473695846,0.0850028134589468,0.053668009671046,82.1020408163265,26.4584832520369,-12.3911066970106,-11.4843959205475,0.316244493126145,0.304,739,812,70,550602.938421179,-21.0952187538631,-0.0541851935262865,-0.189155584673582,0.126118125230026,-83,-6.19669779278166,-61,0.0598526791454656,0.167733501881545
586,586,1,MED,raxml,40,0.5,0.05,14493,34_0_0,INT,REF,0.19360109376561,0.0901612758571046,0.056670208101317,83.1224489795918,25.7683035962659,-12.3904643238686,-11.4574295195998,0.293585230378789,0.303,658,811,66,550602.938421179,-20.7224576581107,-0.140881503168345,-0.241370407526185,0.115956987182564,-83,-6.19669779278166,-61,0.0598754569334484,0.164039134375059
587,587,1,MED,raxml,40,0.5,0.1,10766,34_0_0,INT,REF,0.232230738299698,0.109681858530344,0.0677258141208411,78.3673469387755,29.7017434161846,-12.1394536697508,-11.1506119378808,0.366488945305065,0.316,776,816,88,550602.938421179,-20.4099716293111,-0.129059279126246,-0.152703727210444,0.0861376474165106,-83,-6.19669779278166,-61,0.0575550616286118,0.194017905132229
588,588,1,MED,raxml,40,0.5,0,121710,34_0_0,INT,REF,5.23789199066803,0.0542018679146341,0.368906710094704,81.765306122449,24.432022682937,-12.3852375328619,-12.6092533246859,0.272896338305116,0.236,752,750,76,550602.938421179,-13.0902363087077,-0.108370387052573,-0.149748171199919,0.97378906437521,-83,-6.19669779278166,-61,0.077858153162255,0.203567246530167
589,589,1,MED,raxml,40,0.75,0.01,30566,34_0_0,INT,REF,0.128762085661458,0.0540600020995691,0.0346186448087713,84.0816326530612,22.6514028465173,-12.7206426143185,-11.9478968144522,0.272896338305116,0.273,889,795,60,550602.938421179,-21.0313207101622,-0.0660074175683854,-0.0413777841473461,0.244555390203703,-83,-6.19669779278166,-61,0.063174807276646,0.177569666336533
590,590,1,MED,raxml,40,0.75,0.02,21311,34_0_0,INT,REF,0.144820616538913,0.0693706260006059,0.0439881058508394,85.765306122449,21.3410214445578,-12.4608964278186,-11.6277904767699,0.292600045041947,0.295,683,805,70,550602.938421179,-21.3083853887212,-0.141866688505187,-0.247281519547235,0.170507096794841,-83,-6.19669779278166,-61,0.0583064837095955,0.167761293170696
591,591,1,MED,raxml,40,0.75,0.03,17654,34_0_0,INT,REF,0.162508893674307,0.0780908713497847,0.0491363144750267,85.8163265306122,21.2711250671947,-12.4637219280205,-11.5809913556184,0.368459315978748,0.295,798,807,70,550602.938421179,-20.8301724588724,-0.0689629735789102,-0.193096326020948,0.141247819755813,-83,-6.19669779278166,-61,0.0608825780537237,0.179293712528199
592,592,1,MED,raxml,40,0.75,0.04,15687,34_0_0,INT,REF,0.179355679640423,0.0847402441155186,0.0534711458997049,84.6734693877551,22.8359345643415,-12.4061122133141,-11.4987517488874,0.292600045041947,0.303,685,811,74,550602.938421179,-21.2779640856858,-0.141866688505187,-0.242355592863027,0.125510057126398,-83,-6.19669779278166,-61,0.0611799139097583,0.18146393395485
593,593,1,MED,raxml,40,0.75,0.05,14422,34_0_0,INT,REF,0.193644148512621,0.0901226486218023,0.0565641661533995,82.1224489795918,25.4032489626464,-12.3654049240288,-11.4404548400449,0.380281540020847,0.304,799,812,70,550602.938421179,-21.044905534958,-0.118222240420989,-0.127088908452563,0.115388923559439,-83,-6.19669779278166,-61,0.0599224820441228,0.168185610050943
594,594,1,MED,raxml,40,0.75,0.1,10707,34_0_0,INT,REF,0.232185381275517,0.109859108524664,0.0682805821366072,79.9285714285714,27.7181134717533,-12.1487141505357,-11.1146635970163,0.308363010431412,0.325,715,823,78,550602.938421179,-13.8886461069077,-0.126103723115721,-0.215755588768305,0.0856655945465892,-83,-6.19669779278166,-61,0.0569608797614455,0.188467570757279
595,595,1,MED,raxml,40,0.75,0,121601,34_0_0,INT,REF,5.22974536541994,0.0541216977153929,0.368330316958365,80.6938775510204,26.28409740817,-12.640879814785,-12.8517752804902,0.301466713073521,0.173,702,725,86,550602.938421179,-15.2604252314877,-0.159600024568335,-0.200977808715681,0.97291696670027,-83,-6.19669779278166,-61,0.0738110545748452,0.212102549321646
596,596,1,MED,raxml,40,NA,0.01,30722,34_0_0,INT,REF,0.129680333062043,0.0540254732927349,0.0345549220613439,84.8979591836735,22.0802144935413,-12.68862411265,-11.9107785490859,0.247281519547235,0.286,679,804,62,550602.938421179,-20.9068903797702,-0.187185213999899,-0.275851894315641,0.245803529995359,-83,-6.19669779278166,-61,0.0597360960585855,0.160874380152126
597,597,1,MED,raxml,40,NA,0.02,21435,34_0_0,INT,REF,0.145609263190032,0.0694633857329377,0.0439273551411699,85.4897959183673,21.4145363954041,-12.4599361477865,-11.613698318759,0.368459315978748,0.298,796,808,72,550602.938421179,-21.2128458315804,-0.0630518615578607,-0.133000020473612,0.171499207911286,-83,-6.19669779278166,-61,0.0609300930093009,0.175553625146014
598,598,1,MED,raxml,40,NA,0.03,17768,34_0_0,INT,REF,0.163103443853119,0.0783019303510512,0.0492762589576761,83.7755102040816,24.8212291131092,-12.495033168615,-11.6085461581637,0.301466713073521,0.292,728,806,68,550602.938421179,-20.8834990134362,-0.0689629735789102,-0.140881503168345,0.142159921911254,-83,-6.19669779278166,-61,0.0595788558447682,0.165999203340816
599,599,1,MED,raxml,40,NA,0.04,15799,34_0_0,INT,REF,0.180107886482842,0.0849722353500333,0.0534457320010818,83.6020408163265,24.8785668513208,-12.3733201349194,-11.4697825672188,0.265014855610383,0.306,665,812,66,550602.938421179,-15.5039226710233,-0.136940761820979,-0.23151855415777,0.126406157489639,-83,-6.19669779278166,-61,0.0599224820441228,0.169490886529877
600,600,1,MED,raxml,40,NA,0.05,14528,34_0_0,INT,REF,0.193713139287941,0.0901127193544749,0.056530724940038,80.8163265306122,27.9511159944568,-12.3772629376223,-11.4425845883984,0.296540786389314,0.304,652,812,68,550602.938421179,-20.7642916223646,-0.140881503168345,-0.274866708978799,0.116237018546077,-83,-6.19669779278166,-61,0.0598749670885456,0.161719762676904
601,601,1,MED,raxml,40,NA,0.1,10798,34_0_0,INT,REF,0.231904259607221,0.109694670470049,0.0678324120602528,80.3571428571429,27.4091752265175,-12.1281428819778,-11.1216537826667,0.371414871989273,0.325,784,825,90,550602.938421179,-20.9457815830902,-0.0630518615578607,-0.147777800526236,0.0863936760917223,-83,-6.19669779278166,-61,0.0754532596116755,0.224460877301894
602,602,1,MED,raxml,40,NA,0,121757,34_0_0,INT,REF,5.25500364226181,0.0543428448458969,0.370110831313434,81.5,25.9913744613815,-12.8139976115894,-13.0245240232091,0.262059299599859,0.207,775,737,72,550602.938421179,-14.7634855239006,-0.185214843326216,-0.188170399336741,0.974165106491927,-83,-6.19669779278166,-61,0.0664202746805293,0.203525138133791
603,603,1,MED,raxml,40,1,0.01,29442,34_0_0,INT,REF,0.123143337229713,0.0561500141684279,0.0357756961745473,83.3979591836735,24.362697443427,-12.674487523366,-11.8856575300432,0.366488945305065,0.29,733,806,74,550602.938421179,-21.1007187832345,-0.0709333442525933,-0.135955576484137,0.235562382986895,-83,-6.19669779278166,-61,0.0605436053809463,0.17611706296459
604,604,1,MED,raxml,40,1,0.02,20712,34_0_0,INT,REF,0.145040778883645,0.0696682760195473,0.0442441162649735,84.9897959183673,19.9966465734814,-12.467941178866,-11.6236482414238,0.261074114263017,0.3,690,810,74,550602.938421179,-21.545661617123,-0.140881503168345,-0.237429666178819,0.165714560030723,-83,-6.19669779278166,-61,0.061156891199324,0.183399371007033
605,605,1,MED,raxml,40,1,0.03,17153,34_0_0,INT,REF,0.162338558306822,0.0781742071293186,0.0493494241353453,84.6938775510204,22.0955787727871,-12.476525884203,-11.6118129578403,0.251222260894601,0.289,649,803,74,550602.938421179,-15.2745895709148,-0.183244472652533,-0.277822264989324,0.137239370809531,-83,-6.19669779278166,-61,0.058469602062247,0.173432862323405
606,606,1,MED,raxml,40,1,0.04,15240,34_0_0,INT,REF,0.179741248862594,0.0851440268803092,0.0539786650453676,83.3265306122449,23.9827152148453,-12.3516786511663,-11.4614916366672,0.293585230378789,0.309,607,813,70,550602.938421179,-14.2629609075562,-0.140881503168345,-0.288659303694581,0.121933656569536,-83,-6.19669779278166,-61,0.0598046743449855,0.163263254917232
607,607,1,MED,raxml,40,1,0.05,14012,34_0_0,INT,REF,0.193438934593852,0.0900828102294072,0.0563688600820138,82.3673469387755,25.8458506331395,-12.3470380491557,-11.424443714961,0.265014855610383,0.306,696,812,72,550602.938421179,-21.3816303946258,-0.139896317831503,-0.234474110168294,0.11210855615829,-83,-6.19669779278166,-61,0.0611799139097583,0.181227383890227
608,608,1,MED,raxml,40,1,0.1,10406,34_0_0,INT,REF,0.230181289769299,0.110120253664828,0.0683895915124484,79.5510204081633,26.7026862423293,-12.1554188134211,-11.139930437021,0.303437083747205,0.32,616,820,82,550602.938421179,-20.4975308174654,-0.160585209905176,-0.282748191673531,0.0832573248203799,-83,-6.19669779278166,-61,0.0612754336658156,0.185870608901021
609,609,1,MED,raxml,40,1,0,120477,34_0_0,INT,REF,5.34010049622527,0.0547462476656661,0.37611919801805,81.765306122449,24.4758669361569,-12.6965148776264,-12.9182333585442,0.230533368820928,0.191,708,737,62,550602.938421179,-14.6793232120899,-0.203933364726206,-0.203933364726206,0.963923959483462,-83,-6.19669779278166,-61,0.081758053356356,0.186401895646949
610,610,7,MED,raxml,40,0.25,0.01,33906,0_0_0,EXT,REF,0.143775707277992,0.0549938341404451,0.0370132288281459,80.1632653061225,24.3943942679888,-12.4624544928531,-12.1573296029654,0.329051902505086,0.277,802,783,106,550602.938421179,-20.0644777523113,-0.13792594715782,-0.155659283220969,0.274622562042377,-83,-6.19669779278166,-61,0.0244856322366931,0.230452117865882
611,611,7,MED,raxml,40,0.25,0.02,24446,0_0_0,EXT,REF,0.163192611987004,0.0688604644076108,0.0459118172418393,75.8469387755102,28.7292200262346,-12.4315471324571,-12.0712740136197,0.326096346494561,0.274,771,780,108,550602.938421179,-20.6766648900976,-0.140881503168345,-0.105414831042048,0.198001036739454,-83,-6.19669779278166,-61,0.0228358346038686,0.238836260097184
612,612,7,MED,raxml,40,0.25,0.03,20377,0_0_0,EXT,REF,0.183186177540917,0.0765609939588355,0.0510452598926778,73.2142857142857,28.1594319588912,-12.3488176446576,-11.9367212946402,0.371414871989273,0.258,809,770,106,550602.938421179,-20.2000143096761,-0.0660074175683854,-0.121177796431513,0.165044061426813,-83,-6.19669779278166,-61,0.0222938212188566,0.225154654148153
613,613,7,MED,raxml,40,0.25,0.04,17899,0_0_0,EXT,REF,0.200956697412326,0.0832347767103871,0.0554340304887053,75.0816326530612,23.9749325571814,-12.2323828303926,-11.8111376251038,0.229548183484087,0.273,669,775,114,550602.938421179,-20.7214723833924,-0.180288916642008,-0.259103743589334,0.144973433551481,-83,-6.19669779278166,-61,0.0242446285444871,0.244827911580322
614,614,7,MED,raxml,40,0.25,0.05,16196,0_0_0,EXT,REF,0.21599565513361,0.0887601305012263,0.0592009763646923,71.9897959183673,26.8180178307475,-12.0700618341096,-11.5530270672729,0.338903755873501,0.317,806,815,112,550602.938421179,-17.3393496211227,-0.0689629735789101,-0.0965481630104742,0.131179939091557,-83,-6.19669779278166,-61,0.0300835797865501,0.251687204733366
615,615,7,MED,raxml,40,0.25,0.1,11743,0_0_0,EXT,REF,0.27206230980506,0.108660766907521,0.0706910066744181,74.0102040816327,26.0659334092222,-11.8357817173997,-11.2384507019691,0.342844497220868,0.307,776,799,124,550602.938421179,-19.2925309345996,-0.032511116115772,-0.153688912547285,0.0951127454156677,-83,-6.19669779278166,-61,0.0282682145765597,0.262963936185352
616,616,7,MED,raxml,40,0.25,0,120437,0_0_0,EXT,REF,2.65734258519994,0.0410273472380929,0.1870155387521,77.8265306122449,24.9915554852278,-12.8193093316777,-13.0594720070717,0.343829682557709,0.221,703,761,108,550602.938421179,-12.3121104764244,-0.0935926069999495,-0.172407433947275,0.975482731808462,-83,-6.19669779278166,-61,0.0241206977840641,0.233765400358848
617,617,7,MED,raxml,40,0.5,0.01,33864,0_0_0,EXT,REF,0.14360737377579,0.0551488632446492,0.0373560899630877,78.5510204081633,27.0219927416824,-12.5139076224861,-12.1885012846346,0.254177816905126,0.268,678,778,102,550602.938421179,-21.0070573729385,-0.183244472652533,-0.25023707555776,0.274282381908897,-83,-6.19669779278166,-61,0.0226668381123827,0.22481713041901
618,618,7,MED,raxml,40,0.5,0.02,24404,0_0_0,EXT,REF,0.162481945614247,0.0687283258449769,0.0458221492483771,76.9387755102041,27.7183241064223,-12.4330998105972,-12.0816808397029,0.273881523641957,0.271,679,779,106,550602.938421179,-19.2395129824707,-0.163540765915701,-0.258118558252492,0.197660856605974,-83,-6.19669779278166,-61,0.0227648070929542,0.233798920200262
619,619,7,MED,raxml,40,0.5,0.03,20343,0_0_0,EXT,REF,0.183532937970447,0.0765172291160924,0.0505186599718089,75.969387755102,26.5327862078446,-12.3384884470866,-11.9574649025733,0.304422269084046,0.264,831,774,110,550602.938421179,-20.2333583448192,-0.073888900263118,-0.170437063273592,0.164768677509233,-83,-6.19669779278166,-61,0.0237684992989095,0.242787760346287
620,620,7,MED,raxml,40,0.5,0.04,17867,0_0_0,EXT,REF,0.200912450078137,0.0832268553516571,0.0558069549540754,69.3367346938775,30.7932727549349,-12.1458744838494,-11.6552297999375,0.296540786389314,0.314,708,814,114,550602.938421179,-10.9766745280188,-0.140881503168345,-0.220681515452512,0.144714248687877,-83,-6.19669779278166,-61,0.0303772418058132,0.247854556604623
621,621,7,MED,raxml,40,0.5,0.05,16165,0_0_0,EXT,REF,0.217168582820779,0.0889443350055615,0.0587978273275585,70.1428571428571,29.2595917835538,-12.1700654809895,-11.7501021425036,0.347770423905075,0.27,765,774,112,550602.938421179,-20.023193416851,-0.144822244515711,-0.136940761820979,0.130928853754941,-83,-6.19669779278166,-61,0.0241971135889099,0.241926154177839
622,622,7,MED,raxml,40,0.5,0.1,11715,0_0_0,EXT,REF,0.273361045158643,0.108532216086472,0.0700653484319179,71.8265306122449,26.9746064283239,-11.7870117673801,-11.2065839535648,0.276837079652482,0.308,671,802,124,550602.938421179,-10.7139627469088,-0.160585209905176,-0.257133372915651,0.0948859586600143,-83,-6.19669779278166,-61,0.0293914289388122,0.271828515541888
623,623,7,MED,raxml,40,0.5,0,120395,0_0_0,EXT,REF,2.64363360993711,0.0408707096465802,0.186054958916883,80.1836734693878,22.8857975761476,-12.8872074769846,-13.1277163029497,0.315259307789304,0.209,730,751,108,550602.938421179,-14.8833045812116,-0.105414831042048,-0.235459295505136,0.975142551674982,-83,-6.19669779278166,-61,0.0243592522517558,0.241278993837518
624,624,7,MED,raxml,40,0.75,0.01,33746,0_0_0,EXT,REF,0.142890734375245,0.0551187729596011,0.0371651735854633,76.5816326530612,27.8774651147569,-12.4701692736485,-12.149955646894,0.290629674368264,0.268,771,780,104,550602.938421179,-20.1640410756207,-0.117237055084147,-0.158614839231493,0.273326637724357,-83,-6.19669779278166,-61,0.0226641439654169,0.224410713557506
625,625,7,MED,raxml,40,0.75,0.02,24318,0_0_0,EXT,REF,0.161530346692756,0.0686440259741669,0.0458229866379474,77.3571428571429,24.9193544620266,-12.4353929654071,-12.0883629243048,0.22560744213672,0.26,563,770,112,550602.938421179,-19.3044235926529,-0.239400036852502,-0.363533389294541,0.196964297285039,-83,-6.19669779278166,-61,0.0233633975642462,0.23510242114131
626,626,7,MED,raxml,40,0.75,0.03,20263,0_0_0,EXT,REF,0.183764020554201,0.0766055865547604,0.0510524469444199,74.734693877551,26.9086086023717,-12.356175449045,-11.9826821343795,0.238414851515661,0.263,688,771,106,550602.938421179,-20.4753054387339,-0.199007438041998,-0.257133372915651,0.164120715350224,-83,-6.19669779278166,-61,0.0235270057618007,0.240171842413319
627,627,7,MED,raxml,40,0.75,0.04,17789,0_0_0,EXT,REF,0.200478617788285,0.0830474383687452,0.0550469973513581,70.9183673469388,29.2217520553312,-12.2799047949239,-11.8730669078424,0.253192631568284,0.267,664,773,106,550602.938421179,-20.7526688196117,-0.184229657989374,-0.264029670273542,0.144082485582842,-83,-6.19669779278166,-61,0.023388379654292,0.236459492276705
628,628,7,MED,raxml,40,0.75,0.05,16092,0_0_0,EXT,REF,0.218021354490292,0.0889404825764965,0.059064019706597,70,28.1743467436778,-12.0991375332266,-11.6811281247717,0.361563018620857,0.284,829,784,120,550602.938421179,-20.3154540848714,-0.101474089694682,-0.154674097884127,0.130337588284844,-83,-6.19669779278166,-61,0.0277810638206678,0.253232830674418
629,629,7,MED,raxml,40,0.75,0.1,11663,0_0_0,EXT,REF,0.27148705234634,0.108607523317403,0.0707325473886234,72.3163265306122,29.3747899975035,-11.617133361469,-10.9996310616931,0.461066737641856,0.353,814,837,126,550602.938421179,-17.9907473279208,0.0236444480841977,-0.116251869747306,0.0944647832566578,-83,-6.19669779278166,-61,0.0379899214411237,0.289979350939987
630,630,7,MED,raxml,40,0.75,0,120277,0_0_0,EXT,REF,2.65692823196834,0.0410094012702111,0.186987101607707,74.8265306122449,26.5869611908739,-12.8866162098089,-13.1271220443183,0.328066717168244,0.21,730,752,108,550602.938421179,-14.5768091068169,-0.164525951252543,-0.235459295505136,0.974186807490443,-83,-6.19669779278166,-61,0.0225061689842454,0.234203967661772
631,631,7,MED,raxml,40,NA,0.01,33912,0_0_0,EXT,REF,0.145630484391813,0.0555242565661313,0.0373950114061761,78.8673469387755,25.6071179517711,-12.4752113084053,-12.1610905098984,0.305407454420888,0.283,782,791,110,550602.938421179,-20.0111077985505,-0.0768444562736427,-0.120192611094672,0.274671159204302,-83,-6.19669779278166,-61,0.0225223338660397,0.236120586968041
632,632,7,MED,raxml,40,NA,0.02,24452,0_0_0,EXT,REF,0.161970112727322,0.0686314633975315,0.0457770781473889,78.7857142857143,24.0867204719278,-12.4369538425274,-12.0712664857342,0.33791857053666,0.26,761,770,104,550602.938421179,-20.52855374956,-0.154674097884127,-0.115266684410464,0.19804963390138,-83,-6.19669779278166,-61,0.0233864202746805,0.234911250307919
633,633,7,MED,raxml,40,NA,0.03,20383,0_0_0,EXT,REF,0.183757287512835,0.0767682806835515,0.0513984251853448,73.3877551020408,26.2622117507741,-12.3252855677243,-11.9187460956902,0.283733377010373,0.261,816,771,112,550602.938421179,-19.4909390066202,-0.0985185336841574,-0.114281499073623,0.165092658588738,-83,-6.19669779278166,-61,0.0224860853432282,0.236598574222903
634,634,7,MED,raxml,40,NA,0.04,17905,0_0_0,EXT,REF,0.17536531650667,0.0831589685347443,0.0552132990267833,72.3163265306122,29.2855113323188,-12.4473539611205,-11.6137270941443,0.466977849662906,0.375,974,873,112,550602.938421179,-18.6796778636058,0.0295555601052472,0.0413777841473462,0.145022030713406,-83,-6.19669779278166,-61,0.0391959195919592,0.247289826890129
635,635,7,MED,raxml,40,NA,0.05,16201,0_0_0,EXT,REF,0.2164915439246,0.0888119142159904,0.0591043148744763,70.1326530612245,29.1082720219734,-12.0201216711814,-11.5399849554525,0.33791857053666,0.316,859,814,118,550602.938421179,-17.9589161844451,-0.0443333401578708,-0.0975333483473158,0.131220436726495,-83,-6.19669779278166,-61,0.0340025839318626,0.267329328136448
636,636,7,MED,raxml,40,NA,0.1,11747,0_0_0,EXT,REF,0.273874334310981,0.108540171001268,0.0701610030225931,73.3163265306122,26.1133914923452,-11.7354712657457,-11.1777355748319,0.332992643852452,0.303,786,797,126,550602.938421179,-18.4943105434606,-0.104429645705207,-0.118222240420989,0.0951451435236182,-83,-6.19669779278166,-61,0.0287183820422859,0.273076298340897
637,637,7,MED,raxml,40,NA,0,120443,0_0_0,EXT,REF,2.648795699392,0.0409276384603912,0.186417096284259,78.1530612244898,24.0430679041514,-12.9713951742965,-13.1727662782294,0.257133372915651,0.209,762,751,106,550602.938421179,-20.118739784419,-0.134970391147296,-0.167481507263067,0.975531328970388,-83,-6.19669779278166,-61,0.0241515580129442,0.234534855879314
638,638,7,MED,raxml,40,1,0.01,32536,0_0_0,EXT,REF,0.135189024712201,0.0564300994740977,0.0382128474018659,73.3571428571429,32.6822408347314,-12.5223490215301,-12.1958183140499,0.271911152968274,0.255,726,769,110,550602.938421179,-21.7422449266755,-0.135955576484137,-0.202948179389364,0.263526210069332,-83,-6.19669779278166,-61,0.0225963004463712,0.230233053961542
639,639,7,MED,raxml,40,1,0.02,23674,0_0_0,EXT,REF,0.161813985940197,0.069015170819064,0.046344344896886,73.1122448979592,29.1033999689699,-12.48271086478,-12.1503728364319,0.272896338305116,0.25,749,758,114,550602.938421179,-19.6013659911055,-0.109355572389415,-0.180288916642008,0.191748201905009,-83,-6.19669779278166,-61,0.0419863210810877,0.263842171443762
640,640,7,MED,raxml,40,1,0.03,19715,0_0_0,EXT,REF,0.184561807365986,0.0768897007218958,0.0515425134717217,74.1122448979592,25.2267582747528,-12.2497354237268,-11.8560314867638,0.260088928926175,0.299,702,799,120,550602.938421179,-19.113101137924,-0.177333360631483,-0.226592627473562,0.159682174561006,-83,-6.19669779278166,-61,0.0513737087994514,0.261327612624219
641,641,7,MED,raxml,40,1,0.04,17305,0_0_0,EXT,REF,0.200697966520161,0.0831710717228257,0.0551315614840148,72.5816326530612,28.0301470509649,-12.3060034996202,-11.8972143055392,0.335948199862977,0.262,761,772,106,550602.938421179,-20.8171342488391,-0.15664446855781,-0.196051882031473,0.140162314520832,-83,-6.19669779278166,-61,0.0203430138932261,0.229737472003982
642,642,7,MED,raxml,40,1,0.05,15641,0_0_0,EXT,REF,0.218023129391017,0.0888866963786998,0.0592507862573265,73.3163265306122,26.1469270192899,-12.0734622674289,-11.6388626024144,0.41968895349451,0.307,784,803,118,550602.938421179,-18.3984883790539,-0.0315259307789303,-0.0886666803157415,0.126684701613426,-83,-6.19669779278166,-61,0.0513746884892571,0.258964045280977
643,643,7,MED,raxml,40,1,0.1,11320,0_0_0,EXT,REF,0.274927679279319,0.108794412679511,0.0703063521029745,73.2448979591837,24.9424331952763,-11.7778772245875,-11.2377885973995,0.295555601052472,0.31,719,802,124,550602.938421179,-19.6914423019906,-0.152703727210444,-0.226592627473562,0.0916866454999028,-83,-6.19669779278166,-61,0.0296214111207039,0.27780718049814
644,644,7,MED,raxml,40,1,0,119067,0_0_0,EXT,REF,2.645258856147,0.0407391046689342,0.186172542319492,76.6428571428571,25.6089747477103,-13.0066200106136,-13.2162915461125,0.266000040947225,0.209,799,751,106,550602.938421179,-15.5403439667895,-0.134970391147296,-0.167481507263067,0.964386379835418,-83,-6.19669779278166,-61,0.0243587624068529,0.241260430082079
