,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,sites,std.sites,gamma,colless,sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf,std.gamma,std.colless,std.ingroup.colless
261,2,500000,raxml,20,0,0.02,EXT,NOREF,0_0_0,1097,0.150191675794085,-23.7272581245463,758,1192,0.000261496071374916,0.00207687702950776,0.00334356910440315,56,-23.7272581245463,755,1098,NA,NA,24047395.6757674,-18.4015562710914,318,225
262,2,500000,raxml,20,0,0.02,EXT,REF,0_0_0,1097,0.150191675794085,-27.9815635594805,482,960,0.00195137136273069,0.00210264094691602,0.00336276571707909,44,-27.6224853798516,463,854,NA,NA,26547395.5594634,-24.3382363731784,-140,33
263,2,500000,raxml,20,0,0.02,EXT,NOREF,0_0_0,1097,0.150191675794085,-23.7272581245463,662,1098,0.000261496071374916,0.00207687702950776,0.00334356910440315,56,-23.7272581245463,758,1098,80.7319587628866,26.3318230568695,24047395.6757674,-18.4015562710914,225,225
264,2,500000,raxml,20,0,0.02,EXT,REF,0_0_0,1097,0.150191675794085,-27.9815635594805,396,876,0.00195137136273069,0.00210264094691602,0.00336276571707909,44,-27.6224853798516,470,944,79.8571428571429,27.35938746526,26547395.5594634,-24.3382363731784,-47,33
265,2,500000,raxml,20,0,0.03,EXT,NOREF,0_0_0,897,0.122809419496166,-23.2556813435774,1051,1481,1.00000050002909e-06,0.00214273216650662,0.0039349020148107,64,-23.2556813435774,1051,1384,NA,NA,24047395.7504071,-17.9299794901225,515,614
266,2,500000,raxml,20,0,0.03,EXT,REF,0_0_0,897,0.122809419496166,-27.1334443016928,600,1078,0.000347580753097955,0.00217888336175836,0.00397133224881343,58,-26.8040633273654,615,1089,NA,NA,26547395.7465629,-23.4901171153908,164,79
267,2,500000,raxml,20,0,0.03,EXT,NOREF,0_0_0,897,0.122809419496166,-23.2556813435774,1051,1481,1.00000050002909e-06,0.00214273216650662,0.0039349020148107,64,-23.2556813435774,952,1481,80.3505154639175,24.7575919488655,24047395.7504071,-17.9299794901225,614,614
268,2,500000,raxml,20,0,0.03,EXT,REF,0_0_0,897,0.122809419496166,-27.1334443016928,700,1176,0.000347580753097955,0.00217888336175836,0.00397133224881343,58,-26.8040633273654,615,1089,79.4081632653061,25.8324644843246,26547395.7465629,-23.4901171153908,164,79
269,2,500000,raxml,20,0,0.04,EXT,NOREF,0_0_0,717,0.0981653888280394,-24.0155550749006,668,1106,1.00000050002909e-06,0.00230168874791706,0.00484881798409024,72,-24.0155550749006,573,1106,NA,NA,24047395.7287464,-18.6898532214456,231,136
270,2,500000,raxml,20,0,0.04,EXT,REF,0_0_0,717,0.0981653888280394,-28.1269256626919,399,879,0.00332201551141821,0.00235384674212308,0.00491438227452529,66,-27.7732993896794,473,940,NA,NA,26547395.6981142,-24.4835984763899,-137,36
271,2,500000,raxml,20,0,0.04,EXT,NOREF,0_0_0,717,0.0981653888280394,-24.0155550749006,664,1106,1.00000050002909e-06,0.00230168874791706,0.00484881798409024,72,-24.0155550749006,573,1102,75.8969072164948,25.8245218316826,24047395.7287464,-18.6898532214456,136,136
272,2,500000,raxml,20,0,0.04,EXT,REF,0_0_0,717,0.0981653888280394,-28.1269256626919,492,963,0.00332201551141821,0.00235384674212308,0.00491438227452529,66,-27.7732993896794,466,947,77.0714285714286,25.267741547012,26547395.6981142,-24.4835984763899,-51,-56
273,2,500000,raxml,20,0,0.05,EXT,NOREF,0_0_0,628,0.0859802847754655,-23.9928048194607,856,1386,1.00000050002909e-06,0.00225079033408704,0.00522583410594303,90,-23.9928048194607,953,1290,NA,NA,24047395.772618,-18.6671029660058,419,516
274,2,500000,raxml,20,0,0.05,EXT,REF,0_0_0,628,0.0859802847754655,-26.2944266030633,585,1043,0.0010581855324984,0.00230270645179102,0.00531088266847238,78,-26.0214431154771,565,1116,NA,NA,26547395.7824526,-22.6510994167612,149,227
275,2,500000,raxml,20,0,0.05,EXT,NOREF,0_0_0,628,0.0859802847754655,-23.9928048194607,856,1290,1.00000050002909e-06,0.00225079033408704,0.00522583410594303,90,-23.9928048194607,954,1385,66.319587628866,32.0392163318879,24047395.772618,-18.6671029660058,516,419
276,2,500000,raxml,20,0,0.05,EXT,REF,0_0_0,628,0.0859802847754655,-26.2944266030633,685,1141,0.0010581855324984,0.00230270645179102,0.00531088266847238,78,-26.0214431154771,565,1116,71.0918367346939,29.4611702284685,26547395.7824526,-22.6510994167612,149,227
277,2,500000,raxml,20,0,0.1,EXT,NOREF,0_0_0,203,0.0277929901423877,-26.7337094875577,1251,1578,1.00000050002909e-06,0.00479279627258232,0.0139008694315314,116,-26.7337094875577,1152,1675,NA,NA,24047396.0904366,-21.4080076341028,814,715
278,2,500000,raxml,20,0,0.1,EXT,REF,0_0_0,203,0.0277929901423877,-28.4410433446361,757,1215,1.00000050002909e-06,0.00489619182557689,0.0139162964798575,98,-28.1630973721835,573,1031,NA,NA,26547396.0453746,-24.797716158334,221,136
279,2,500000,raxml,20,0,0.1,EXT,NOREF,0_0_0,203,0.0277929901423877,-26.7337094875577,1152,1675,1.00000050002909e-06,0.00479279627258232,0.0139008694315314,116,-26.7337094875577,1251,1578,45.0309278350515,36.5349300921527,24047396.0904366,-21.4080076341028,715,814
280,2,500000,raxml,20,0,0.1,EXT,REF,0_0_0,203,0.0277929901423877,-28.4410433446361,657,1117,1.00000050002909e-06,0.00489619182557689,0.0139162964798575,98,-28.1630973721835,672,1031,47.2448979591837,35.6301335529323,26547396.0453746,-24.797716158334,121,235
281,2,500000,raxml,20,0,0.15,EXT,NOREF,0_0_0,94,0.0128696604600219,-28.3073993327309,1173,1609,1.00000050002909e-06,0.00884942281411429,0.033024364457863,130,-28.3073993327309,1173,1609,NA,NA,24047396.7461931,-22.981697479276,637,736
282,2,500000,raxml,20,0,0.15,EXT,REF,0_0_0,94,0.0128696604600219,-30.0125516196383,458,926,0.0374624263532408,0.00836903543859371,0.0296193057645225,118,-29.7062649345348,507,937,NA,NA,26547396.3813736,-26.3692244333362,-42,3
283,2,500000,raxml,20,0,0.15,EXT,NOREF,0_0_0,94,0.0128696604600219,-28.3073993327309,1074,1609,1.00000050002909e-06,0.00884942281411429,0.033024364457863,130,-28.3073993327309,1173,1609,34.9175257731959,35.2135361352388,24047396.7461931,-22.981697479276,736,736
284,2,500000,raxml,20,0,0.15,EXT,REF,0_0_0,94,0.0128696604600219,-30.0125516196383,458,926,0.0374624263532408,0.00836903543859371,0.0296193057645225,118,-29.7062649345348,475,937,37.2755102040816,33.5260417666794,26547396.3813736,-26.3692244333362,-42,70
285,2,500000,raxml,20,0,0,EXT,NOREF,0_0_0,6575,0.900191675794085,-22.454773506019,927,1292,0.000157218041292609,0.000475159700179881,0.000359378795919775,42,-22.454773506019,927,1389,NA,NA,24047395.3846632,-17.1290716525641,490,391
286,2,500000,raxml,20,0,0,EXT,REF,0_0_0,7156,0.97973713033954,131.051291480445,512,904,0.00123354371877056,0.000428723331389356,0.000538445585524322,34,144.701362195196,421,964,NA,NA,26547395.3869953,134.694618666747,-24,-16
287,2,500000,raxml,20,0,0,EXT,NOREF,0_0_0,6575,0.900191675794085,-22.454773506019,927,1292,0.000157218041292609,0.000475159700179881,0.000359378795919775,42,-22.454773506019,927,1292,89.680412371134,21.9552320984053,24047395.3846632,-17.1290716525641,490,490
288,2,500000,raxml,20,0,0,EXT,REF,0_0_0,7156,0.97973713033954,131.051291480445,512,988,0.00123354371877056,0.000428723331389356,0.000538445585524322,34,144.701362195196,506,964,90.3163265306122,20.4876613301488,26547395.3869953,134.694618666747,-10,-16
289,2,500000,raxml,20,1,0.01,EXT,NOREF,0_0_0,1969,0.269578313253012,-23.8793476278698,612,1070,1.00000050002909e-06,0.00137597009014197,0.0017898195861327,36,-23.8793476278698,612,1070,NA,NA,24047395.588129,-18.5536457744149,274,274
290,2,500000,raxml,20,1,0.01,EXT,REF,0_0_0,1969,0.269578313253012,-27.8537788262927,439,853,0.000774746013158334,0.00140297687179021,0.00182462486567175,28,-27.4880532720828,420,831,NA,NA,26547395.5409663,-24.2104516399906,-183,-102
291,2,500000,raxml,20,1,0.01,EXT,NOREF,0_0_0,1969,0.269578313253012,-23.8793476278698,711,1167,1.00000050002909e-06,0.00137597009014197,0.0017898195861327,36,-23.8793476278698,711,1070,90.0412371134021,19.778943731157,24047395.588129,-18.5536457744149,274,274
292,2,500000,raxml,20,1,0.01,EXT,REF,0_0_0,1969,0.269578313253012,-27.8537788262927,446,944,0.000774746013158334,0.00140297687179021,0.00182462486567175,28,-27.4880532720828,420,831,90.5918367346939,19.0240416178641,26547395.5409663,-24.2104516399906,-90,-10
293,2,500000,raxml,20,1,0.02,EXT,NOREF,0_0_0,1074,0.147042716319825,-23.682043097819,667,1101,0.000269335489369081,0.00210496930598963,0.0033929811184827,56,-23.682043097819,667,1195,NA,NA,24047395.7208783,-18.3563412443641,323,326
294,2,500000,raxml,20,1,0.02,EXT,REF,0_0_0,1074,0.147042716319825,-26.9249981897798,565,1018,0.0012577905113735,0.00212313216257755,0.0033722714812184,50,-26.6921831826957,545,994,NA,NA,26547395.7004104,-23.2816710034778,29,108
295,2,500000,raxml,20,1,0.02,EXT,NOREF,0_0_0,1074,0.147042716319825,-23.682043097819,763,1101,0.000269335489369081,0.00210496930598963,0.0033929811184827,56,-23.682043097819,667,1192,80.0515463917526,27.3961566396717,24047395.7208783,-18.3563412443641,326,230
296,2,500000,raxml,20,1,0.02,EXT,REF,0_0_0,1074,0.147042716319825,-26.9249981897798,572,1018,0.0012577905113735,0.00212313216257755,0.0033722714812184,50,-26.6921831826957,552,904,78.8673469387755,28.4146897376815,26547395.7004104,-23.2816710034778,-57,115
297,2,500000,raxml,20,1,0.03,EXT,NOREF,0_0_0,879,0.120345016429354,-27.0007800996392,416,923,0.00321063215580622,0.00216387109205012,0.00396280282212498,56,-27.0007800996392,492,872,NA,NA,24047395.7253355,-21.6750782461842,32,-21
298,2,500000,raxml,20,1,0.03,EXT,REF,0_0_0,879,0.120345016429354,-25.2218012887495,702,1152,1.00000050002909e-06,0.00219373171593316,0.00398329200445789,58,-24.9709415784748,681,1030,NA,NA,26547395.7362597,-21.5784741024474,166,244
299,2,500000,raxml,20,1,0.03,EXT,NOREF,0_0_0,879,0.120345016429354,-27.0007800996392,492,946,0.00321063215580622,0.00216387109205012,0.00396280282212498,56,-27.0007800996392,416,946,78.0309278350515,27.825143608587,24047395.7253355,-21.6750782461842,-21,32
300,2,500000,raxml,20,1,0.03,EXT,REF,0_0_0,879,0.120345016429354,-25.2218012887495,602,1152,1.00000050002909e-06,0.00219373171593316,0.00398329200445789,58,-24.9709415784748,582,1127,79.6938775510204,24.8166090721622,26547395.7362597,-21.5784741024474,166,244
301,2,500000,raxml,20,1,0.04,EXT,NOREF,0_0_0,702,0.0961117196056955,-27.4727788974395,587,1033,0.000387791356994888,0.00234112049779846,0.00494499561516084,64,-27.4727788974395,510,958,NA,NA,24047395.7719924,-22.1470770439845,161,150
302,2,500000,raxml,20,1,0.04,EXT,REF,0_0_0,702,0.0961117196056955,-28.3042690101875,485,963,0.00446737809331784,0.00237854189617983,0.00494802995562777,66,-27.9605463564994,466,1025,NA,NA,26547395.7760442,-24.6609418238855,43,116
303,2,500000,raxml,20,1,0.04,EXT,NOREF,0_0_0,702,0.0961117196056955,-27.4727788974395,598,1044,0.000387791356994888,0.00234112049779846,0.00494499561516084,64,-27.4727788974395,510,1033,77.2577319587629,24.6501683355119,24047395.7719924,-22.1470770439845,73,150
304,2,500000,raxml,20,1,0.04,EXT,REF,0_0_0,702,0.0961117196056955,-28.3042690101875,485,1049,0.00446737809331784,0.00237854189617983,0.00494802995562777,66,-27.9605463564994,466,1025,76.6530612244898,24.4207542462344,26547395.7760442,-24.6609418238855,-51,122
305,2,500000,raxml,20,1,0.05,EXT,NOREF,0_0_0,614,0.0840635268346112,-23.680990528908,935,1369,1.00000050002909e-06,0.00231805455483991,0.0053727702145194,86,-23.680990528908,837,1368,NA,NA,24047395.7466651,-18.3552886754531,497,498
306,2,500000,raxml,20,1,0.05,EXT,REF,0_0_0,614,0.0840635268346112,-27.0372847212258,670,1112,1.00000050002909e-06,0.00231648224663611,0.00534851833986571,84,-26.7128342626561,685,1026,NA,NA,26547395.7719484,-23.3939575349237,234,248
307,2,500000,raxml,20,1,0.05,EXT,NOREF,0_0_0,614,0.0840635268346112,-23.680990528908,934,1273,1.00000050002909e-06,0.00231805455483991,0.0053727702145194,86,-23.680990528908,934,1369,67.4432989690722,31.1538417481713,24047395.7466651,-18.3552886754531,498,498
308,2,500000,raxml,20,1,0.05,EXT,REF,0_0_0,614,0.0840635268346112,-27.0372847212258,670,1210,1.00000050002909e-06,0.00231648224663611,0.00534851833986571,84,-26.7128342626561,685,1123,67.4897959183673,32.4743340044116,26547395.7719484,-23.3939575349237,234,248
309,2,500000,raxml,20,1,0.1,EXT,NOREF,0_0_0,199,0.0272453450164294,-26.8257246526654,1148,1580,1.00000050002909e-06,0.00480372844255886,0.0139430052247084,126,-26.8257246526654,1148,1580,NA,NA,24047396.1270585,-21.5000227992105,711,612
310,2,500000,raxml,20,1,0.1,EXT,REF,0_0_0,199,0.0272453450164294,-28.4017982518596,690,1132,1.00000050002909e-06,0.0049511985416402,0.0140891529442563,118,-28.1204342563705,606,1056,NA,NA,26547396.0670579,-24.7584710655576,144,169
311,2,500000,raxml,20,1,0.1,EXT,NOREF,0_0_0,199,0.0272453450164294,-26.8257246526654,1148,1483,1.00000050002909e-06,0.00480372844255886,0.0139430052247084,126,-26.8257246526654,1148,1483,44.8350515463918,35.9254669455768,24047396.1270585,-21.5000227992105,711,612
312,2,500000,raxml,20,1,0.1,EXT,REF,0_0_0,199,0.0272453450164294,-28.4017982518596,690,1132,1.00000050002909e-06,0.0049511985416402,0.0140891529442563,118,-28.1204342563705,596,969,46.9897959183673,34.8737028796089,26547396.0670579,-24.7584710655576,144,80
313,2,500000,raxml,20,1,0.15,EXT,NOREF,0_0_0,92,0.0125958378970427,-28.4463347809446,682,1219,1.00000050002909e-06,0.00846777175486011,0.0308315957854663,122,-28.4463347809446,773,1219,NA,NA,24047396.5842781,-23.1206329274896,336,336
314,2,500000,raxml,20,1,0.15,EXT,REF,0_0_0,92,0.0125958378970427,-29.0645885519848,673,1088,1.00000050002909e-06,0.00801204380260131,0.0286066686518624,114,-28.8625655524179,653,1081,NA,NA,26547396.061476,-25.4212613656828,54,199
315,2,500000,raxml,20,1,0.15,EXT,NOREF,0_0_0,92,0.0125958378970427,-28.4463347809446,777,1219,1.00000050002909e-06,0.00846777175486011,0.0308315957854663,122,-28.4463347809446,773,1130,37.1752577319588,34.2046568190644,24047396.5842781,-23.1206329274896,245,340
316,2,500000,raxml,20,1,0.15,EXT,REF,0_0_0,92,0.0125958378970427,-29.0645885519848,673,1024,1.00000050002909e-06,0.00801204380260131,0.0286066686518624,114,-28.8625655524179,571,1081,36.0918367346939,34.2471570750865,26547396.061476,-25.4212613656828,137,134
317,2,500000,raxml,20,1,0,EXT,NOREF,0_0_0,6538,0.89512595837897,-66.9027515334665,493,951,0.00113387580958725,0.000475897752329307,0.000361290281636516,36,-66.9027515334665,578,1034,NA,NA,24047395.3812676,-61.5770496800116,56,141
318,2,500000,raxml,20,1,0,EXT,REF,0_0_0,7119,0.974671412924425,229.322544782096,558,1030,0.00124822418996213,0.000428633479176636,0.000540951792770806,36,285.441295274999,536,1004,NA,NA,26547395.3892737,232.965871968398,20,101
319,2,500000,raxml,20,1,0,EXT,NOREF,0_0_0,6538,0.89512595837897,-66.9027515334665,585,1041,0.00113387580958725,0.000475897752329307,0.000361290281636516,36,-66.9027515334665,578,1041,89.6082474226804,21.4949396666164,24047395.3812676,-61.5770496800116,141,141
320,2,500000,raxml,20,1,0,EXT,REF,0_0_0,7119,0.974671412924425,229.322544782096,558,934,0.00124822418996213,0.000428633479176636,0.000540951792770806,36,285.441295274999,536,911,90.1122448979592,20.3180294995241,26547395.3892737,232.965871968398,22,4
321,2,500000,raxml,40,0.25,0.01,EXT,NOREF,0_0_0,2004,0.274370208105148,-23.8953546544339,612,1070,0.000387310488987697,0.00136219668794232,0.0017647660761931,36,-23.8953546544339,711,1070,NA,NA,24047395.5580265,-18.569652800979,274,274
322,2,500000,raxml,40,0.25,0.01,EXT,REF,0_0_0,2004,0.274370208105148,-24.1423720083525,733,1193,1.00000050002909e-06,0.00138773988283673,0.00179764917722823,36,-23.9518849269213,612,1167,NA,NA,26547395.5354077,-20.4990448220504,197,175
323,2,500000,raxml,40,0.25,0.01,EXT,NOREF,0_0_0,2004,0.274370208105148,-23.8953546544339,711,1167,0.000387310488987697,0.00136219668794232,0.0017647660761931,36,-23.8953546544339,711,1167,89.6494845360825,21.0396655337768,24047395.5580265,-18.569652800979,175,274
324,2,500000,raxml,40,0.25,0.01,EXT,REF,0_0_0,2004,0.274370208105148,-24.1423720083525,633,1193,1.00000050002909e-06,0.00138773988283673,0.00179764917722823,36,-23.9518849269213,711,1167,91.2142857142857,17.5430251655398,26547395.5354077,-20.4990448220504,197,274
325,2,500000,raxml,40,0.25,0.02,EXT,NOREF,0_0_0,1095,0.149917853231106,-23.7736748156845,650,1184,0.000261266785732889,0.00206920866754072,0.00330557200894359,50,-23.7736748156845,746,1090,NA,NA,24047395.7306673,-18.4479729622295,213,213
326,2,500000,raxml,40,0.25,0.02,EXT,REF,0_0_0,1095,0.149917853231106,-27.9774512007366,396,876,0.00195430910255308,0.00209740153975948,0.00333197206929888,46,-27.6183594288214,470,944,NA,NA,26547395.6895634,-24.3341240144346,-47,26
327,2,500000,raxml,40,0.25,0.02,EXT,NOREF,0_0_0,1095,0.149917853231106,-23.7736748156845,746,1184,0.000261266785732889,0.00206920866754072,0.00330557200894359,50,-23.7736748156845,743,1181,80.9072164948454,25.7734854365177,24047395.7306673,-18.4479729622295,306,213
328,2,500000,raxml,40,0.25,0.02,EXT,REF,0_0_0,1095,0.149917853231106,-27.9774512007366,489,876,0.00195430910255308,0.00209740153975948,0.00333197206929888,46,-27.6183594288214,470,854,79.6938775510204,26.6115269045396,26547395.6895634,-24.3341240144346,-54,33
329,2,500000,raxml,40,0.25,0.03,EXT,NOREF,0_0_0,895,0.122535596933187,-24.1108406957745,658,1189,1.00000050002909e-06,0.0021453910184395,0.00393289197723585,56,-24.1108406957745,751,1098,NA,NA,24047395.7107209,-18.7851388423196,317,314
330,2,500000,raxml,40,0.25,0.03,EXT,REF,0_0_0,895,0.122535596933187,-26.7336709554852,495,1030,0.00153314859922029,0.00217513439798907,0.00395986830440164,60,-26.5013407217118,568,1006,NA,NA,26547395.7134885,-23.0903437691832,45,39
331,2,500000,raxml,40,0.25,0.03,EXT,NOREF,0_0_0,895,0.122535596933187,-24.1108406957745,754,1189,1.00000050002909e-06,0.0021453910184395,0.00393289197723585,56,-24.1108406957745,751,1098,80.1546391752577,24.8026965125878,24047395.7107209,-18.7851388423196,314,317
332,2,500000,raxml,40,0.25,0.03,EXT,REF,0_0_0,895,0.122535596933187,-26.7336709554852,495,939,0.00153314859922029,0.00217513439798907,0.00395986830440164,60,-26.5013407217118,561,916,78.8367346938775,26.0636389597806,26547395.7134885,-23.0903437691832,52,39
333,2,500000,raxml,40,0.25,0.04,EXT,NOREF,0_0_0,715,0.0978915662650602,-27.0513850472164,508,1083,0.000450751906798992,0.00230434794780176,0.00484178255350553,70,-27.0513850472164,607,1083,NA,NA,24047395.771967,-21.7256831937615,170,170
334,2,500000,raxml,40,0.25,0.04,EXT,REF,0_0_0,715,0.0978915662650602,-28.3136448107923,547,985,0.00426253543350837,0.00235491322777856,0.00490697365166304,66,-27.9851045939078,515,973,NA,NA,26547395.7849565,-24.6703176244902,11,78
335,2,500000,raxml,40,0.25,0.04,EXT,NOREF,0_0_0,715,0.0978915662650602,-27.0513850472164,607,1083,0.000450751906798992,0.00230434794780176,0.00484178255350553,70,-27.0513850472164,607,986,78.0927835051546,23.6158855761623,24047395.771967,-21.7256831937615,170,71
336,2,500000,raxml,40,0.25,0.04,EXT,REF,0_0_0,715,0.0978915662650602,-28.3136448107923,547,911,0.00426253543350837,0.00235491322777856,0.00490697365166304,66,-27.9851045939078,440,961,77.2142857142857,25.5686865513026,26547395.7849565,-24.6703176244902,-1,3
337,2,500000,raxml,40,0.25,0.05,EXT,NOREF,0_0_0,626,0.0857064622124863,-23.8379266871393,856,1296,1.00000050002909e-06,0.00226654560312106,0.00524485938952032,88,-23.8379266871393,856,1296,NA,NA,24047395.7722098,-18.5122248336843,320,419
338,2,500000,raxml,40,0.25,0.05,EXT,REF,0_0_0,626,0.0857064622124863,-24.0330107453439,856,1290,1.00000050002909e-06,0.00229555820396038,0.00528423723380523,76,-23.8946041967674,932,1263,NA,NA,26547395.7782399,-20.3896835590418,420,495
339,2,500000,raxml,40,0.25,0.05,EXT,NOREF,0_0_0,626,0.0857064622124863,-23.8379266871393,856,1199,1.00000050002909e-06,0.00226654560312106,0.00524485938952032,88,-23.8379266871393,757,1296,66.639175257732,31.902581389485,24047395.7722098,-18.5122248336843,419,419
340,2,500000,raxml,40,0.25,0.05,EXT,REF,0_0_0,626,0.0857064622124863,-24.0330107453439,856,1388,1.00000050002909e-06,0.00229555820396038,0.00528423723380523,76,-23.8946041967674,932,1263,69.0408163265306,29.9752194449021,26547395.7782399,-20.3896835590418,320,495
341,2,500000,raxml,40,0.25,0.1,EXT,NOREF,0_0_0,202,0.0276560788608981,-26.8412947963712,1171,1593,1.00000050002909e-06,0.00477027294037896,0.013855726342565,120,-26.8412947963712,1171,1593,NA,NA,24047396.0927814,-21.5155929429163,635,734
342,2,500000,raxml,40,0.25,0.1,EXT,REF,0_0_0,202,0.0276560788608981,-30.7530397995837,563,1017,0.0177079205176695,0.00491285095785415,0.0139847296969734,108,-30.440613350112,459,1001,NA,NA,26547396.0501807,-27.1097126132817,27,107
343,2,500000,raxml,40,0.25,0.1,EXT,NOREF,0_0_0,202,0.0276560788608981,-26.8412947963712,1171,1593,1.00000050002909e-06,0.00477027294037896,0.013855726342565,120,-26.8412947963712,1171,1496,46.4845360824742,35.2544658524697,24047396.0927814,-21.5155929429163,635,734
344,2,500000,raxml,40,0.25,0.1,EXT,REF,0_0_0,202,0.0276560788608981,-30.7530397995837,477,933,0.0177079205176695,0.00491285095785415,0.0139847296969734,108,-30.440613350112,544,1001,45.8367346938776,35.7271140436455,26547396.0501807,-27.1097126132817,-59,22
345,2,500000,raxml,40,0.25,0.15,EXT,NOREF,0_0_0,93,0.0127327491785323,-28.3300569275722,863,1218,1.00000050002909e-06,0.00848342380002677,0.0305448999211193,122,-28.3300569275722,768,1313,NA,NA,24047396.5078754,-23.0043550741173,428,426
346,2,500000,raxml,40,0.25,0.15,EXT,REF,0_0_0,93,0.0127327491785323,-29.8398304670501,531,1075,0.0101749692901907,0.00898508027328105,0.0316777945768909,118,-29.5202860518776,516,974,NA,NA,26547396.5846406,-26.1965032807481,63,95
347,2,500000,raxml,40,0.25,0.15,EXT,NOREF,0_0_0,93,0.0127327491785323,-28.3300569275722,865,1313,1.00000050002909e-06,0.00848342380002677,0.0305448999211193,122,-28.3300569275722,865,1313,38.0721649484536,34.1620669940483,24047396.5078754,-23.0043550741173,428,426
348,2,500000,raxml,40,0.25,0.15,EXT,REF,0_0_0,93,0.0127327491785323,-29.8398304670501,615,993,0.0101749692901907,0.00898508027328105,0.0316777945768909,118,-29.5202860518776,516,909,37.4387755102041,34.1603454696945,26547396.5846406,-26.1965032807481,63,79
349,2,500000,raxml,40,0.25,0,EXT,NOREF,0_0_0,6570,0.899507119386637,-26.6286768420506,737,1203,0.000578562410581191,0.000476113183269923,0.000360242850060868,38,-26.6286768420506,737,1203,NA,NA,24047395.3905259,-21.3029749885957,300,300
350,2,500000,raxml,40,0.25,0,EXT,REF,0_0_0,7151,0.979052573932092,127.501798016298,512,904,0.00123466992243989,0.000428835356908664,0.000538886946600257,34,140.447091525833,421,964,NA,NA,26547395.3877614,131.1451252026,-10,55
351,2,500000,raxml,40,0.25,0,EXT,NOREF,0_0_0,6570,0.899507119386637,-26.6286768420506,737,1203,0.000578562410581191,0.000476113183269923,0.000360242850060868,38,-26.6286768420506,737,1106,89.9896907216495,20.9947884631326,24047395.3905259,-21.3029749885957,201,201
352,2,500000,raxml,40,0.25,0,EXT,REF,0_0_0,7151,0.979052573932092,127.501798016298,526,974,0.00123466992243989,0.000428835356908664,0.000538886946600257,34,140.447091525833,506,964,90.1326530612245,20.947965851153,26547395.3877614,131.1451252026,-96,55
353,2,500000,raxml,40,0.5,0.01,EXT,NOREF,0_0_0,2003,0.274233296823658,-22.3062846458365,803,1256,1.00000050002909e-06,0.00136179124993235,0.00176525349867804,38,-22.3062846458365,705,1256,NA,NA,24047395.5781733,-16.9805827923816,365,365
354,2,500000,raxml,40,0.5,0.01,EXT,REF,0_0_0,2003,0.274233296823658,-26.8277012283899,631,1127,0.000110529354886756,0.00138601264078832,0.0017962610468487,34,-26.534276473417,645,1040,NA,NA,26547395.5167902,-23.1843740420878,95,208
355,2,500000,raxml,40,0.5,0.01,EXT,NOREF,0_0_0,2003,0.274233296823658,-22.3062846458365,803,1161,1.00000050002909e-06,0.00136179124993235,0.00176525349867804,38,-22.3062846458365,803,1161,90.2371134020619,19.5697327927786,24047395.5781733,-16.9805827923816,268,365
356,2,500000,raxml,40,0.5,0.01,EXT,REF,0_0_0,2003,0.274233296823658,-26.8277012283899,731,1127,0.000110529354886756,0.00138601264078832,0.0017962610468487,34,-26.534276473417,645,1137,90.6938775510204,18.0534191085962,26547395.5167902,-23.1843740420878,195,208
357,2,500000,raxml,40,0.5,0.02,EXT,NOREF,0_0_0,1094,0.149780941949617,-23.7757040302763,647,1183,0.000261481706847116,0.00206992343762356,0.00331007996309714,50,-23.7757040302763,743,1089,NA,NA,24047395.6881698,-18.4500021768214,210,306
358,2,500000,raxml,40,0.5,0.02,EXT,REF,0_0_0,1094,0.149780941949617,-28.1816500382044,491,1053,0.0029295136551953,0.00210087628890455,0.00333965953819374,46,-27.8254760134565,472,1029,NA,NA,26547395.6758585,-24.5383228519024,43,122
359,2,500000,raxml,40,0.5,0.02,EXT,NOREF,0_0_0,1094,0.149780941949617,-23.7757040302763,743,1183,0.000261481706847116,0.00206992343762356,0.00331007996309714,50,-23.7757040302763,740,1089,80.1237113402062,26.8418430083047,24047395.6881698,-18.4500021768214,306,306
360,2,500000,raxml,40,0.5,0.02,EXT,REF,0_0_0,1094,0.149780941949617,-28.1816500382044,491,1053,0.0029295136551953,0.00210087628890455,0.00333965953819374,46,-27.8254760134565,472,1035,79.0714285714286,28.1352587246884,26547395.6758585,-24.5383228519024,49,122
361,2,500000,raxml,40,0.5,0.03,EXT,NOREF,0_0_0,894,0.122398685651698,-24.1138556595399,666,1196,1.00000050002909e-06,0.00213834728707495,0.00392306345490725,62,-24.1138556595399,666,1102,NA,NA,24047395.7276081,-18.7881538060849,322,325
362,2,500000,raxml,40,0.5,0.03,EXT,REF,0_0_0,894,0.122398685651698,-25.2252269943503,702,1152,1.00000050002909e-06,0.00217596149432365,0.00396505527182188,60,-24.974916167795,681,1127,NA,NA,26547395.7274864,-21.5818998080482,166,244
363,2,500000,raxml,40,0.5,0.03,EXT,NOREF,0_0_0,894,0.122398685651698,-24.1138556595399,666,1193,1.00000050002909e-06,0.00213834728707495,0.00392306345490725,62,-24.1138556595399,759,1193,78.7835051546392,27.1604901481161,24047395.7276081,-18.7881538060849,325,229
