,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,refdist,sites,std.sites,gamma,colless,sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf,std.gamma,std.colless,std.ingroup.colless
6593,2,2000000,raxml,40,1,0.05,EXT,NOREF,0_0_0,0.188798,21313,0.0256959598760595,-29.7008486232124,961,1486,1.00000050002909e-06,0.000287462393995002,0.00102833327253651,122,-29.7008486232124,1059,1486,NA,NA,100095100.791083,-24.925598836629,697,697
6594,2,2000000,raxml,40,1,0.05,EXT,REF,0_0_0,0.188798,21313,0.0256959598760595,-28.5920396364469,670,1216,1.00000050002909e-06,0.000360716900913695,0.00128492049247557,106,-28.3131603762979,680,1124,NA,NA,142095100.80319,-29.9761781181847,407,416
6595,2,2000000,raxml,40,1,0.05,EXT,NOREF,0_0_0,0.188798,21313,0.0256959598760595,-29.7008486232124,961,1391,1.00000050002909e-06,0.000287462393995002,0.00102833327253651,122,-29.7008486232124,1059,1391,41.7938144329897,43.7449849850266,100095100.791083,-24.925598836629,697,795
6596,2,2000000,raxml,40,1,0.05,EXT,REF,0_0_0,0.188798,21313,0.0256959598760595,-28.5920396364469,770,1118,1.00000050002909e-06,0.000360716900913695,0.00128492049247557,106,-28.3131603762979,680,1124,47.265306122449,42.2885402868915,142095100.80319,-29.9761781181847,307,416
6597,2,2000000,raxml,40,1,0,EXT,NOREF,0_0_0,0.188798,608845,0.73405230097778,4.28224412081343,510,966,0.000212169444383766,5.53661987137164e-05,5.08663169029831e-05,18,4.28224412081343,597,1051,NA,NA,100095100.742807,9.05749390739682,246,333
6598,2,2000000,raxml,40,1,0,EXT,REF,0_0_0,0.188798,827058,0.997140204718903,-30.3786206419979,439,847,4.90459101808087e-05,6.5335666121441e-05,0.000244571396948128,24,-30.083638690577,424,829,NA,NA,142095100.739587,-31.7627591237357,78,160
6599,2,2000000,raxml,40,1,0,EXT,NOREF,0_0_0,0.188798,608845,0.73405230097778,4.28224412081343,603,966,0.000212169444383766,5.53661987137164e-05,5.08663169029831e-05,18,4.28224412081343,510,1051,95.8144329896907,15.1501718203315,100095100.742807,9.05749390739682,333,339
6600,2,2000000,raxml,40,1,0,EXT,REF,0_0_0,0.188798,827058,0.997140204718903,-30.3786206419979,343,943,4.90459101808087e-05,6.5335666121441e-05,0.000244571396948128,24,-30.083638690577,329,924,96.2040816326531,14.5126742927445,142095100.739587,-31.7627591237357,76,160
6601,2,2000000,raxml,60,0.25,0.01,EXT,NOREF,0_0_0,0.188798,232056,0.279777678646782,-26.2752165710343,621,1160,1.00000050002909e-06,0.00016623797449978,0.000297078620905861,32,-26.2752165710343,621,1160,NA,NA,100095100.768332,-21.4999667844509,454,357
6602,2,2000000,raxml,60,0.25,0.01,EXT,REF,0_0_0,0.188798,232950,0.280855527289826,-26.4007348254661,420,834,2.55930903465366e-05,0.000224466326362741,0.000399929466058022,28,-26.1849808079746,405,911,NA,NA,142095100.778388,-27.7848733072039,55,139
6603,2,2000000,raxml,60,0.25,0.01,EXT,NOREF,0_0_0,0.188798,232056,0.279777678646782,-26.2752165710343,718,1067,1.00000050002909e-06,0.00016623797449978,0.000297078620905861,32,-26.2752165710343,716,1162,95.9175257731959,16.3048242497254,100095100.768332,-21.4999667844509,357,357
6604,2,2000000,raxml,60,0.25,0.01,EXT,REF,0_0_0,0.188798,232950,0.280855527289826,-26.4007348254661,418,928,2.55930903465366e-05,0.000224466326362741,0.000399929466058022,28,-26.1849808079746,308,816,97.1530612244898,13.8044905593963,142095100.778388,-27.7848733072039,57,141
6605,2,2000000,raxml,60,0.25,0.02,EXT,NOREF,0_0_0,0.188798,130090,0.156842650977177,-25.9409366133735,641,1077,1.00000050002909e-06,0.000172567346306098,0.000387853968856392,58,-25.9409366133735,738,1170,NA,NA,100095100.775599,-21.1656868267901,377,377
6606,2,2000000,raxml,60,0.25,0.02,EXT,REF,0_0_0,0.188798,130442,0.157267038809785,-24.7803791484964,729,1054,1.00000050002909e-06,0.000226302602686369,0.000507333789419206,60,-24.6028066660431,618,1127,NA,NA,142095100.787278,-26.1645176302342,366,447
6607,2,2000000,raxml,60,0.25,0.02,EXT,NOREF,0_0_0,0.188798,130090,0.156842650977177,-25.9409366133735,738,1170,1.00000050002909e-06,0.000172567346306098,0.000387853968856392,58,-25.9409366133735,641,1172,83.9690721649485,29.3951007851958,100095100.775599,-21.1656868267901,474,474
6608,2,2000000,raxml,60,0.25,0.02,EXT,REF,0_0_0,0.188798,130442,0.157267038809785,-24.7803791484964,729,1149,1.00000050002909e-06,0.000226302602686369,0.000507333789419206,60,-24.6028066660431,618,1130,83.5510204081633,30.0144715779351,142095100.787278,-26.1645176302342,366,447
6609,2,2000000,raxml,60,0.25,0.03,EXT,NOREF,0_0_0,0.188798,84698,0.102115910926781,-28.7597938912866,644,1080,0.000102242947351389,0.000192107260794373,0.000497122347398142,86,-28.7597938912866,551,1086,NA,NA,100095100.783658,-23.9845441047032,287,287
6610,2,2000000,raxml,60,0.25,0.03,EXT,REF,0_0_0,0.188798,84843,0.102290729778281,-27.9489365179681,717,1255,1.00000050002909e-06,0.000264123438751962,0.000681960988781359,82,-27.6268197917773,727,1163,NA,NA,142095100.790211,-29.3330749997059,354,364
6611,2,2000000,raxml,60,0.25,0.03,EXT,NOREF,0_0_0,0.188798,84698,0.102115910926781,-28.7597938912866,551,995,0.000102242947351389,0.000192107260794373,0.000497122347398142,86,-28.7597938912866,644,995,69.659793814433,37.2116375720067,100095100.783658,-23.9845441047032,380,374
6612,2,2000000,raxml,60,0.25,0.03,EXT,REF,0_0_0,0.188798,84843,0.102290729778281,-27.9489365179681,817,1255,1.00000050002909e-06,0.000264123438751962,0.000681960988781359,82,-27.6268197917773,628,1163,69.1428571428571,38.5901007550986,142095100.790211,-29.3330749997059,454,463
6613,2,2000000,raxml,60,0.25,0.04,EXT,NOREF,0_0_0,0.188798,39332,0.0474205177049299,-29.6691290416098,888,1320,1.00000050002909e-06,0.000244773294479588,0.00076687973264634,110,-29.6691290416098,888,1415,NA,NA,100095100.788366,-24.8938792550264,721,721
6614,2,2000000,raxml,60,0.25,0.04,EXT,REF,0_0_0,0.188798,39332,0.0474205177049299,-29.0405656905621,533,1092,1.00000050002909e-06,0.00032829309976976,0.00102146070167858,110,-28.7453461315893,445,1001,NA,NA,142095100.809421,-30.4247041722999,269,278
6615,2,2000000,raxml,60,0.25,0.04,EXT,NOREF,0_0_0,0.188798,39332,0.0474205177049299,-29.6691290416098,888,1413,1.00000050002909e-06,0.000244773294479588,0.00076687973264634,110,-29.6691290416098,983,1413,50.6185567010309,44.3749280043944,100095100.788366,-24.8938792550264,721,719
6616,2,2000000,raxml,60,0.25,0.04,EXT,REF,0_0_0,0.188798,39332,0.0474205177049299,-29.0405656905621,631,1091,1.00000050002909e-06,0.00032829309976976,0.00102146070167858,110,-28.7453461315893,542,1001,56.5,41.2955777568015,142095100.809421,-30.4247041722999,269,278
6617,2,2000000,raxml,60,0.25,0.05,EXT,NOREF,0_0_0,0.188798,23295,0.0280855527289826,-29.1423727219439,819,1166,1.00000050002909e-06,0.000319982950145106,0.00112043459986359,128,-29.1423727219439,732,1257,NA,NA,100095100.796848,-24.3671229353606,555,468
6618,2,2000000,raxml,60,0.25,0.05,EXT,REF,0_0_0,0.188798,23295,0.0280855527289826,-29.0994476157103,839,1271,1.00000050002909e-06,0.000392516560114735,0.00136386196794382,126,-28.9218421113654,728,1249,NA,NA,142095100.817251,-30.4835860974481,478,559
6619,2,2000000,raxml,60,0.25,0.05,EXT,NOREF,0_0_0,0.188798,23295,0.0280855527289826,-29.1423727219439,732,1251,1.00000050002909e-06,0.000319982950145106,0.00112043459986359,128,-29.1423727219439,825,1251,50.1030927835052,41.262999097275,100095100.796848,-24.3671229353606,468,561
6620,2,2000000,raxml,60,0.25,0.05,EXT,REF,0_0_0,0.188798,23295,0.0280855527289826,-29.0994476157103,743,1175,1.00000050002909e-06,0.000392516560114735,0.00136386196794382,126,-28.9218421113654,728,1247,50.7755102040816,42.2543917347183,142095100.817251,-30.4835860974481,380,561
6621,2,2000000,raxml,60,0.25,0,EXT,NOREF,0_0_0,0.188798,589065,0.710204598338618,-30.4199661573817,727,1074,6.62906403968255e-05,5.55894730728068e-05,5.10674380468849e-05,26,-30.4199661573817,729,1169,NA,NA,100095100.743207,-25.6447163707983,465,368
6622,2,2000000,raxml,60,0.25,0,EXT,REF,0_0_0,0.188798,799152,0.963495412512207,-29.5917766367823,439,943,4.8602367366942e-05,6.5744746289249e-05,0.000245248833944998,24,-29.3104514304943,424,924,NA,NA,142095100.739607,-30.9759151185201,-20,162
6623,2,2000000,raxml,60,0.25,0,EXT,NOREF,0_0_0,0.188798,589065,0.710204598338618,-30.4199661573817,727,1169,6.62906403968255e-05,5.55894730728068e-05,5.10674380468849e-05,26,-30.4199661573817,729,1169,96.2680412371134,14.0620021866832,100095100.743207,-25.6447163707983,368,465
6624,2,2000000,raxml,60,0.25,0,EXT,REF,0_0_0,0.188798,799152,0.963495412512207,-29.5917766367823,343,943,4.8602367366942e-05,6.5744746289249e-05,0.000245248833944998,24,-29.3104514304943,426,924,96.7142857142857,13.7173229331969,142095100.739607,-30.9759151185201,76,162
6625,2,2000000,raxml,60,0.5,0.01,EXT,NOREF,0_0_0,0.188798,231462,0.279061524179256,-25.9467674219204,714,1156,1.00000050002909e-06,0.000166258491575047,0.000297127698552315,32,-25.9467674219204,617,1063,NA,NA,100095100.763402,-21.171517635337,353,448
6626,2,2000000,raxml,60,0.5,0.01,EXT,REF,0_0_0,0.188798,231963,0.279665553452371,-26.3979636956444,322,930,2.5689730070911e-05,0.000224373925259314,0.000400292074244818,28,-26.1812635539452,405,909,NA,NA,142095100.778487,-27.7821021773822,55,141
6627,2,2000000,raxml,60,0.5,0.01,EXT,NOREF,0_0_0,0.188798,231462,0.279061524179256,-25.9467674219204,714,1063,1.00000050002909e-06,0.000166258491575047,0.000297127698552315,32,-25.9467674219204,712,1158,95.340206185567,18.7226948947984,100095100.763402,-21.171517635337,353,353
6628,2,2000000,raxml,60,0.5,0.01,EXT,REF,0_0_0,0.188798,231963,0.279665553452371,-26.3979636956444,420,930,2.5689730070911e-05,0.000224373925259314,0.000400292074244818,28,-26.1812635539452,308,816,97.2959183673469,13.8513531168809,142095100.778487,-27.7821021773822,57,141
6629,2,2000000,raxml,60,0.5,0.02,EXT,NOREF,0_0_0,0.188798,130036,0.156777546025584,-25.9422956279243,738,1170,1.00000050002909e-06,0.000172609399912322,0.000387943947892759,58,-25.9422956279243,738,1172,NA,NA,100095100.775608,-21.1670458413409,474,472
6630,2,2000000,raxml,60,0.5,0.02,EXT,REF,0_0_0,0.188798,130036,0.156777546025584,-23.6010508855467,643,1027,1.00000050002909e-06,0.000225929676606848,0.000507795191703786,62,-23.4472501909374,626,1104,NA,NA,142095100.787476,-24.9851893672845,180,362
6631,2,2000000,raxml,60,0.5,0.02,EXT,NOREF,0_0_0,0.188798,130036,0.156777546025584,-25.9422956279243,738,1172,1.00000050002909e-06,0.000172609399912322,0.000387943947892759,58,-25.9422956279243,738,1172,83.8350515463918,29.4479344254295,100095100.775608,-21.1670458413409,377,472
6632,2,2000000,raxml,60,0.5,0.02,EXT,REF,0_0_0,0.188798,130036,0.156777546025584,-23.6010508855467,643,1027,1.00000050002909e-06,0.000225929676606848,0.000507795191703786,62,-23.4472501909374,626,1104,83.6122448979592,29.8019693022109,142095100.787476,-24.9851893672845,280,362
6633,2,2000000,raxml,60,0.5,0.03,EXT,NOREF,0_0_0,0.188798,84231,0.101552873660224,-24.1125092459963,864,1191,1.00000050002909e-06,0.000191954327041974,0.000496725962265164,94,-24.1125092459963,864,1191,NA,NA,100095100.783951,-19.337259459413,501,600
6634,2,2000000,raxml,60,0.5,0.03,EXT,REF,0_0_0,0.188798,84231,0.101552873660224,-25.6505318572596,506,978,1.00000050002909e-06,0.000263714016758657,0.000682039074795408,80,-25.4697270812901,498,956,NA,NA,142095100.797757,-27.0346703389974,51,139
6635,2,2000000,raxml,60,0.5,0.03,EXT,NOREF,0_0_0,0.188798,84231,0.101552873660224,-24.1125092459963,864,1288,1.00000050002909e-06,0.000191954327041974,0.000496725962265164,94,-24.1125092459963,864,1288,67.2268041237113,38.8524197966482,100095100.783951,-19.337259459413,501,600
6636,2,2000000,raxml,60,0.5,0.03,EXT,REF,0_0_0,0.188798,84231,0.101552873660224,-25.6505318572596,510,884,1.00000050002909e-06,0.000263714016758657,0.000682039074795408,80,-25.4697270812901,498,956,66.6428571428571,39.1015727265633,142095100.797757,-27.0346703389974,51,234
6637,2,2000000,raxml,60,0.5,0.04,EXT,NOREF,0_0_0,0.188798,39280,0.0473578240478401,-32.0931132294116,455,937,1.00000050002909e-06,0.000244479066446804,0.000765951507891851,108,-32.0931132294116,392,919,NA,NA,100095100.785991,-27.3178634428282,191,128
6638,2,2000000,raxml,60,0.5,0.04,EXT,REF,0_0_0,0.188798,39280,0.0473578240478401,-24.1874791194099,834,1281,1.00000050002909e-06,0.000327974864111163,0.00102050720393205,110,-24.0588016433251,654,1183,NA,NA,142095100.806911,-25.5716176011477,476,479
6639,2,2000000,raxml,60,0.5,0.04,EXT,NOREF,0_0_0,0.188798,39280,0.0473578240478401,-32.0931132294116,392,919,1.00000050002909e-06,0.000244479066446804,0.000765951507891851,108,-32.0931132294116,473,919,54.1958762886598,42.976650437393,100095100.785991,-27.3178634428282,191,128
6640,2,2000000,raxml,60,0.5,0.04,EXT,REF,0_0_0,0.188798,39280,0.0473578240478401,-24.1874791194099,744,1276,1.00000050002909e-06,0.000327974864111163,0.00102050720393205,110,-24.0588016433251,743,1188,54.0204081632653,42.1797771429827,142095100.806911,-25.5716176011477,471,390
6641,2,2000000,raxml,60,0.5,0.05,EXT,NOREF,0_0_0,0.188798,23252,0.0280337098971583,-29.1482998822626,1038,1448,1.00000050002909e-06,0.000320018843958475,0.00112063262196466,128,-29.1482998822626,939,1448,NA,NA,100095100.788518,-24.3730500956792,774,774
6642,2,2000000,raxml,60,0.5,0.05,EXT,REF,0_0_0,0.188798,23252,0.0280337098971583,-25.7963336075896,801,1263,1.00000050002909e-06,0.000392302713936516,0.00136323146268149,122,-25.6559305896265,785,1241,NA,NA,142095100.810118,-27.1804720893274,438,521
6643,2,2000000,raxml,60,0.5,0.05,EXT,NOREF,0_0_0,0.188798,23252,0.0280337098971583,-29.1482998822626,1038,1448,1.00000050002909e-06,0.000320018843958475,0.00112063262196466,128,-29.1482998822626,939,1351,48.3711340206186,42.8143569153573,100095100.788518,-24.3730500956792,774,774
6644,2,2000000,raxml,60,0.5,0.05,EXT,REF,0_0_0,0.188798,23252,0.0280337098971583,-25.7963336075896,701,1263,1.00000050002909e-06,0.000392302713936516,0.00136323146268149,122,-25.6559305896265,686,1241,46.7755102040816,43.5732658537283,142095100.810118,-27.1804720893274,438,521
6645,2,2000000,raxml,60,0.5,0,EXT,NOREF,0_0_0,0.188798,589768,0.711052168356582,-176.677621604599,730,1170,0.0001681231810669,5.57060952341093e-05,5.11708872369438e-05,30,-176.677621604599,732,1168,NA,NA,100095100.743368,-171.902371818015,466,466
6646,2,2000000,raxml,60,0.5,0,EXT,REF,0_0_0,0.188798,799831,0.96431404699613,-29.5983241622191,441,943,4.8592667511935e-05,6.57216172718777e-05,0.000244933556302803,24,-29.3167932011963,426,924,NA,NA,142095100.739611,-30.9824626439569,78,65
6647,2,2000000,raxml,60,0.5,0,EXT,NOREF,0_0_0,0.188798,589768,0.711052168356582,-176.677621604599,635,1075,0.0001681231810669,5.57060952341093e-05,5.11708872369438e-05,30,-176.677621604599,732,1170,95.8865979381443,15.1250869754109,100095100.743368,-171.902371818015,466,466
6648,2,2000000,raxml,60,0.5,0,EXT,REF,0_0_0,0.188798,799831,0.96431404699613,-29.5983241622191,441,941,4.8592667511935e-05,6.57216172718777e-05,0.000244933556302803,24,-29.3167932011963,424,924,96.6428571428571,14.2251773311651,142095100.739611,-30.9824626439569,78,160
6649,2,2000000,raxml,60,0.75,0.01,EXT,NOREF,0_0_0,0.188798,231153,0.278688979178472,-26.3547225650521,621,1160,1.00000050002909e-06,0.000166342985504455,0.000297500709216773,32,-26.3547225650521,718,1160,NA,NA,100095100.768335,-21.5794727784687,357,452
6650,2,2000000,raxml,60,0.75,0.01,EXT,REF,0_0_0,0.188798,231510,0.279119395247339,-26.4389360110345,322,930,2.57430632815985e-05,0.000224408960089192,0.000400849983531151,28,-26.222667651866,405,816,NA,NA,142095100.778526,-27.8230744927723,57,139
6651,2,2000000,raxml,60,0.75,0.01,EXT,NOREF,0_0_0,0.188798,231153,0.278688979178472,-26.3547225650521,621,1162,1.00000050002909e-06,0.000166342985504455,0.000297500709216773,32,-26.3547225650521,716,1162,95.8350515463918,16.5753836131897,100095100.768335,-21.5794727784687,454,357
6652,2,2000000,raxml,60,0.75,0.01,EXT,REF,0_0_0,0.188798,231510,0.279119395247339,-26.4389360110345,420,834,2.57430632815985e-05,0.000224408960089192,0.000400849983531151,28,-26.222667651866,308,909,97.234693877551,13.8055726238477,142095100.778526,-27.8230744927723,-41,44
6653,2,2000000,raxml,60,0.75,0.02,EXT,NOREF,0_0_0,0.188798,129832,0.156531593986232,-23.096770161728,932,1265,1.00000050002909e-06,0.000172846766272056,0.00038894666276652,60,-23.096770161728,932,1362,NA,NA,100095100.774358,-18.3215203751446,668,668
6654,2,2000000,raxml,60,0.75,0.02,EXT,REF,0_0_0,0.188798,129832,0.156531593986232,-23.6146607525074,646,1028,1.00000050002909e-06,0.000226143199915942,0.000508883271333097,56,-23.4614497642808,530,1008,NA,NA,142095100.787502,-24.9987992342452,283,365
6655,2,2000000,raxml,60,0.75,0.02,EXT,NOREF,0_0_0,0.188798,129832,0.156531593986232,-23.096770161728,932,1362,1.00000050002909e-06,0.000172846766272056,0.00038894666276652,60,-23.096770161728,932,1362,83.3298969072165,29.9780202987277,100095100.774358,-18.3215203751446,668,668
6656,2,2000000,raxml,60,0.75,0.02,EXT,REF,0_0_0,0.188798,129832,0.156531593986232,-23.6146607525074,646,1126,1.00000050002909e-06,0.000226143199915942,0.000508883271333097,56,-23.4614497642808,629,1105,82.8163265306122,30.163932493624,142095100.787502,-24.9987992342452,283,365
6657,2,2000000,raxml,60,0.75,0.03,EXT,NOREF,0_0_0,0.188798,84078,0.10136840963071,-28.9584134540916,556,998,0.000102950108513275,0.000192843565851014,0.000499806852179899,84,-28.9584134540916,649,998,NA,NA,100095100.783799,-24.1831636675082,292,385
6658,2,2000000,raxml,60,0.75,0.03,EXT,REF,0_0_0,0.188798,84078,0.10136840963071,-28.0867481769444,618,1157,1.00000050002909e-06,0.000264295734086131,0.000684589028239497,82,-27.7664870030884,627,1065,NA,NA,142095100.789464,-29.4708866586822,353,266
6659,2,2000000,raxml,60,0.75,0.03,EXT,NOREF,0_0_0,0.188798,84078,0.10136840963071,-28.9584134540916,649,998,0.000102950108513275,0.000192843565851014,0.000499806852179899,84,-28.9584134540916,643,1083,68.1546391752577,38.3096866031147,100095100.783799,-24.1831636675082,292,292
6660,2,2000000,raxml,60,0.75,0.03,EXT,REF,0_0_0,0.188798,84078,0.10136840963071,-28.0867481769444,717,1060,1.00000050002909e-06,0.000264295734086131,0.000684589028239497,82,-27.7664870030884,628,1065,68.7857142857143,38.169251401846,142095100.789464,-29.4708866586822,353,364
6661,2,2000000,raxml,60,0.75,0.04,EXT,NOREF,0_0_0,0.188798,38585,0.0465198992078898,-29.9262953781539,888,1328,1.00000050002909e-06,0.000245157970214866,0.000770185933478862,110,-29.9262953781539,789,1231,NA,NA,100095100.789934,-25.1510455915705,525,624
6662,2,2000000,raxml,60,0.75,0.04,EXT,REF,0_0_0,0.188798,38585,0.0465198992078898,-24.188973808323,1000,1352,1.00000050002909e-06,0.000328203446309117,0.00102400690292335,118,-24.0611057504557,818,1345,NA,NA,142095100.808702,-25.5731122900608,642,554
6663,2,2000000,raxml,60,0.75,0.04,EXT,NOREF,0_0_0,0.188798,38585,0.0465198992078898,-29.9262953781539,789,1328,1.00000050002909e-06,0.000245157970214866,0.000770185933478862,110,-29.9262953781539,888,1328,55.6185567010309,41.9368183747312,100095100.789934,-25.1510455915705,525,525
6664,2,2000000,raxml,60,0.75,0.04,EXT,REF,0_0_0,0.188798,38585,0.0465198992078898,-24.188973808323,1000,1445,1.00000050002909e-06,0.000328203446309117,0.00102400690292335,118,-24.0611057504557,907,1258,56.0816326530612,40.6543573625841,142095100.808702,-25.5731122900608,642,554
6665,2,2000000,raxml,60,0.75,0.05,EXT,NOREF,0_0_0,0.188798,22582,0.0272259262385011,-29.4380969905988,1086,1504,1.00000050002909e-06,0.000321077750338204,0.00112844052571579,120,-29.4380969905988,1086,1407,NA,NA,100095100.807967,-24.6628472040154,822,723
6666,2,2000000,raxml,60,0.75,0.05,EXT,REF,0_0_0,0.188798,22582,0.0272259262385011,-25.8292280125963,835,1197,1.00000050002909e-06,0.000393521104429065,0.00137241599907011,114,-25.6900587578596,819,1176,NA,NA,142095100.815525,-27.2133664943341,372,555
6667,2,2000000,raxml,60,0.75,0.05,EXT,NOREF,0_0_0,0.188798,22582,0.0272259262385011,-29.4380969905988,1086,1504,1.00000050002909e-06,0.000321077750338204,0.00112844052571579,120,-29.4380969905988,1086,1407,49.7731958762887,41.4551728664628,100095100.807967,-24.6628472040154,822,822
6668,2,2000000,raxml,60,0.75,0.05,EXT,REF,0_0_0,0.188798,22582,0.0272259262385011,-25.8292280125963,735,1197,1.00000050002909e-06,0.000393521104429065,0.00137241599907011,114,-25.6900587578596,819,1273,47.2959183673469,42.5959702812303,142095100.815525,-27.2133664943341,372,456
6669,2,2000000,raxml,60,0.75,0,EXT,NOREF,0_0_0,0.188798,590306,0.711700806578011,-30.5232965827589,729,1169,6.65115546540197e-05,5.56912683864193e-05,5.11647489579181e-05,26,-30.5232965827589,729,1169,NA,NA,100095100.743198,-25.7480467961755,368,368
6670,2,2000000,raxml,60,0.75,0,EXT,REF,0_0_0,0.188798,800539,0.965167645250353,-29.6336487488115,343,943,4.87669936274474e-05,6.58629232075897e-05,0.000245437515171268,24,-29.3520334320758,424,924,NA,NA,142095100.739594,-31.0177872305493,78,65
6671,2,2000000,raxml,60,0.75,0,EXT,NOREF,0_0_0,0.188798,590306,0.711700806578011,-30.5232965827589,729,1167,6.65115546540197e-05,5.56912683864193e-05,5.11647489579181e-05,26,-30.5232965827589,632,1167,96.1134020618557,13.9080883905881,100095100.743198,-25.7480467961755,368,463
6672,2,2000000,raxml,60,0.75,0,EXT,REF,0_0_0,0.188798,800539,0.965167645250353,-29.6336487488115,343,941,4.87669936274474e-05,6.58629232075897e-05,0.000245437515171268,24,-29.3520334320758,424,922,96.8979591836735,13.1889439764832,142095100.739594,-31.0177872305493,-20,160
6673,2,2000000,raxml,60,0,0.01,EXT,NOREF,0_0_0,0.188798,231931,0.279626972740316,-25.9477736884351,712,1158,1.00000050002909e-06,0.000166257152219342,0.000297106815803428,32,-25.9477736884351,617,1158,NA,NA,100095100.7634,-21.1725239018517,448,450
6674,2,2000000,raxml,60,0,0.01,EXT,REF,0_0_0,0.188798,232823,0.280702410088856,-26.3980319625256,418,834,2.56130846428517e-05,0.000224521123834974,0.000400018002614532,28,-26.1823232077819,403,909,NA,NA,142095100.778394,-27.7821704442634,57,44
6675,2,2000000,raxml,60,0,0.01,EXT,NOREF,0_0_0,0.188798,231931,0.279626972740316,-25.9477736884351,714,1158,1.00000050002909e-06,0.000166257152219342,0.000297106815803428,32,-25.9477736884351,714,1063,95.319587628866,18.7697376068015,100095100.7634,-21.1725239018517,353,450
6676,2,2000000,raxml,60,0,0.01,EXT,REF,0_0_0,0.188798,232823,0.280702410088856,-26.3980319625256,322,834,2.56130846428517e-05,0.000224521123834974,0.000400018002614532,28,-26.1823232077819,405,909,97.1734693877551,13.9298874043185,142095100.778394,-27.7821704442634,55,44
6677,2,2000000,raxml,60,0,0.02,EXT,NOREF,0_0_0,0.188798,130827,0.1577312130017,-26.3839521008304,648,1177,1.00000050002909e-06,0.000172565503596329,0.000387846600621999,58,-26.3839521008304,648,1177,NA,NA,100095100.779048,-21.608702314247,479,481
6678,2,2000000,raxml,60,0,0.02,EXT,REF,0_0_0,0.188798,131182,0.158159217776063,-27.0125813742573,521,987,1.00000050002909e-06,0.000226231186520101,0.000507148885597727,50,-26.7832402223851,506,875,NA,NA,142095100.789312,-28.3967198559951,60,242
6679,2,2000000,raxml,60,0,0.02,EXT,NOREF,0_0_0,0.188798,130827,0.1577312130017,-26.3839521008304,648,1082,1.00000050002909e-06,0.000172565503596329,0.000387846600621999,58,-26.3839521008304,743,1175,84.5876288659794,28.4278152289999,100095100.779048,-21.608702314247,479,481
6680,2,2000000,raxml,60,0,0.02,EXT,REF,0_0_0,0.188798,131182,0.158159217776063,-27.0125813742573,423,987,1.00000050002909e-06,0.000226231186520101,0.000507148885597727,50,-26.7832402223851,508,970,83.6224489795918,29.7458358191503,142095100.789312,-28.3967198559951,156,147
6681,2,2000000,raxml,60,0,0.03,EXT,NOREF,0_0_0,0.188798,84919,0.102382358969413,-24.1113036252086,939,1272,1.00000050002909e-06,0.000192010274405762,0.000496829745548301,94,-24.1113036252086,939,1369,NA,NA,100095100.783686,-19.3360538386252,576,675
6682,2,2000000,raxml,60,0,0.03,EXT,REF,0_0_0,0.188798,85064,0.102557177820913,-27.9485909667623,718,1059,1.00000050002909e-06,0.000264036229338551,0.000681676182671993,92,-27.6264286070435,628,1065,NA,NA,142095100.789357,-29.3327294485001,354,365
6683,2,2000000,raxml,60,0,0.03,EXT,NOREF,0_0_0,0.188798,84919,0.102382358969413,-24.1113036252086,840,1369,1.00000050002909e-06,0.000192010274405762,0.000496829745548301,94,-24.1113036252086,939,1369,69.8556701030928,36.7576493430057,100095100.783686,-19.3360538386252,675,576
6684,2,2000000,raxml,60,0,0.03,EXT,REF,0_0_0,0.188798,85064,0.102557177820913,-27.9485909667623,619,1156,1.00000050002909e-06,0.000264036229338551,0.000681676182671993,92,-27.6264286070435,629,969,70.6530612244898,36.8513598458871,142095100.789357,-29.3327294485001,355,365
6685,2,2000000,raxml,60,0,0.04,EXT,NOREF,0_0_0,0.188798,39469,0.0475856913784165,-26.274594492414,665,1222,1.00000050002909e-06,0.000244500950676602,0.000766241654743073,110,-26.274594492414,764,1125,NA,NA,100095100.792952,-21.4993447058307,500,500
6686,2,2000000,raxml,60,0,0.04,EXT,REF,0_0_0,0.188798,39469,0.0475856913784165,-24.1847753184668,949,1386,1.00000050002909e-06,0.00032814401999541,0.00102131375943129,122,-24.056099612067,769,1201,NA,NA,142095100.804339,-25.5689138002046,496,505
6687,2,2000000,raxml,60,0,0.04,EXT,NOREF,0_0_0,0.188798,39469,0.0475856913784165,-26.274594492414,764,1222,1.00000050002909e-06,0.000244500950676602,0.000766241654743073,110,-26.274594492414,764,1222,53.9690721649485,42.5894777713755,100095100.792952,-21.4993447058307,401,401
6688,2,2000000,raxml,60,0,0.04,EXT,REF,0_0_0,0.188798,39469,0.0475856913784165,-24.1847753184668,859,1381,1.00000050002909e-06,0.00032814401999541,0.00102131375943129,122,-24.056099612067,863,1293,53.1326530612245,41.9719193696108,142095100.804339,-25.5689138002046,496,594
6689,2,2000000,raxml,60,0,0.05,EXT,NOREF,0_0_0,0.188798,23390,0.0282000892178966,-29.1377039386443,1040,1466,1.00000050002909e-06,0.000319413312921622,0.00111841978721482,122,-29.1377039386443,1040,1466,NA,NA,100095100.790842,-24.3624541520609,776,776
